window_idx,start_time,n_connections,mean_strength,max_strength
0,0.0,213,5.773787439752968,94.04663879564858
1,7.0,166,4.264773303890549,51.18833445975583
2,14.0,162,5.6121324033824465,170.1467806853517
3,21.0,201,6.56526443340715,192.62100887170266
4,28.0,193,5.506307839169032,126.81122945385897
5,35.0,227,7.817374824129087,179.3178134417105
6,42.0,334,96.8727929093159,603.8033815849312
7,49.0,338,147.0950347899748,640.555932646004
8,56.0,232,9.054096897597434,174.6485916765357
9,63.0,182,6.823648000585041,145.59738773313933
10,70.0,162,4.638305926024342,89.74025259840285
11,77.0,194,6.897602912767613,92.0774725376158
12,84.0,231,8.076398887723638,188.40696312566538
13,91.0,253,7.560310631487828,160.3050658411142
14,98.0,249,9.493967595737695,192.93216427406023
15,105.0,186,6.596893966651228,154.8247594586431
16,112.0,203,7.550168104790081,198.72030038682087
17,119.0,230,8.101079254976558,215.24625304187074
18,126.0,218,7.391835849706218,167.31556915452637
19,133.0,211,6.887757576268392,169.66850704106673
20,140.0,253,8.45338324588907,251.43418648888309
21,147.0,239,7.446151664914773,215.9808790510736
22,154.0,229,8.946248755414164,271.86032168829183
23,161.0,175,6.679668243758274,210.32709209812708
24,168.0,203,6.675375768873559,258.8158839965037
25,175.0,227,9.23123588472742,274.865488004044
26,182.0,184,6.52082735245687,231.5336776547845
27,189.0,230,8.591504187007212,277.17587688143834
28,196.0,195,6.823137022135673,217.64069069591548
29,203.0,221,6.6198261602459985,222.83158195567168
30,210.0,239,7.695761861166559,297.1857769239162
31,217.0,192,7.075903916897693,325.51792186293835
32,224.0,211,7.321449635538806,158.8929049692486
33,231.0,182,6.197032148336643,177.78980959851242
34,238.0,201,6.668062825304992,192.41265565694727
35,245.0,255,7.365373880316677,99.76344443987472
36,252.0,228,8.271776338012614,142.95240265016037
37,259.0,209,6.6302419731983475,196.99322837887402
38,266.0,318,66.72951321140684,323.37678363848545
39,273.0,283,18.63419399965158,125.32124923335945
40,280.0,297,19.46374759273445,164.18818546957698
41,287.0,250,7.967850948217191,94.45046345757086
42,294.0,184,6.352945050884289,235.4096214101307
43,301.0,197,6.690550701995824,121.38188935089612
44,308.0,250,11.244423572110227,57.728784466927
45,315.0,238,6.75129656007805,32.666859118024426
46,322.0,220,8.89901716042325,241.38736537980046
