Source,Target,F-stat,p-value
F4,Fp2,356.9618690746097,4.333539467216003e-154
O2,P4,238.5528397870429,1.3939317670211857e-103
T6,P4,223.61299389625137,3.486286765944009e-97
F8,Fp2,202.6371372182703,3.4290415282104743e-88
F4,Fp1,193.52438774005572,2.7896496938553456e-84
P3,PZ,192.2488248648582,1.3634004960814653e-43
C3,FZ,189.80807628262318,4.6162161912783365e-43
T3,CZ,185.76238241041423,5.99794348870354e-81
T4,CZ,182.7695871077777,1.1569441079315567e-79
F7,Fp2,182.64458662797102,1.309185361018933e-79
FZ,Fp2,181.38990786657942,4.528127943993272e-79
F8,T4,165.46102602183754,3.172055748878097e-72
F7,T4,164.41948410677088,8.895528831583338e-72
F3,Fp2,163.7505801269893,1.725022419084768e-71
T3,F4,160.63664990493947,3.766265815958165e-70
T6,F4,159.12335376503827,1.6857011859095318e-69
F8,T3,154.84100401184068,1.1720451973738402e-67
P4,T5,152.3411599516174,1.3948818714698606e-66
T6,T4,150.72022886580442,1.4371600397325871e-34
F3,Fp1,150.24781276453876,1.1100805808980984e-65
T6,FZ,149.47755643241265,2.3814573273883808e-65
CZ,F3,148.46940648165318,4.438700810053932e-34
T5,F4,143.3684743955116,1.0150799441272364e-62
T5,T4,142.66921857881806,8.122412390672311e-33
F3,T3,142.11687509137968,3.5105218194870413e-62
F7,T3,138.001121357238,2.0781731943749234e-60
F4,F7,137.331321508711,4.037849383463751e-60
T3,FZ,136.33793119987166,1.081442558306561e-59
F8,Fp1,135.75539639805527,1.927139854580377e-59
F4,T3,135.48307723296267,2.5246998666007847e-59
F3,CZ,135.3632464707209,2.843317049032708e-59
PZ,P3,133.39935157650638,8.481982537024262e-31
T4,P4,130.58898115911637,3.240276147484541e-57
P4,P3,130.32467980852738,4.211730565930998e-57
T5,P3,129.85566797748896,6.707280623946257e-57
T6,CZ,128.95899744683666,1.6327367425182944e-56
P3,T3,128.87102340128743,1.7816597055883972e-56
P3,F4,126.994941682585,1.1462746604896635e-55
P4,PZ,126.86227657803683,1.307560601093126e-55
T4,F4,125.47849845503406,5.162260600184253e-55
Fp2,F4,125.10554790121219,7.474497477673221e-55
T5,T3,124.43152589086621,1.4591347113482876e-54
T6,F3,123.12563585257625,5.333188213887465e-54
C3,T3,122.58680387843373,9.104545974712966e-54
C4,P4,121.06298820258543,4.1320187219193606e-53
F3,C4,120.42130791486224,7.812739292728937e-53
F7,F8,120.2887700626935,8.911367591882944e-53
T3,T4,120.1869726053525,9.858993808988424e-53
FZ,Fp1,118.68404635451711,4.3835408710387e-52
T3,F7,115.74430221397012,8.118534010220021e-51
T4,F7,114.58627372813793,2.563865274882586e-50
F4,F8,114.12791866126581,4.0418253610862606e-50
T4,O1,113.09750188567973,1.1246112086541212e-49
Fp2,F3,112.57665885275125,1.8864949588205954e-49
T4,FZ,110.86196659614278,1.0358512784002663e-48
PZ,P4,110.11791680298103,2.16905818589935e-48
C4,C3,107.43476512932361,3.1179527189195553e-47
T5,FZ,106.91277943115426,5.237124373547891e-47
T6,F7,104.89655285827473,3.8824828283966636e-46
O1,F4,104.80399740206633,4.256478640118294e-46
C4,T3,103.67964815255542,1.3009612296560121e-45
F4,FZ,103.35984018893426,1.7876553731948826e-45
