Source,Target,F-stat,p-value
T5,T3,1643.3573603187258,0.0
T5,O1,1447.1406303962292,0.0
T5,P4,1311.283329622825,0.0
PZ,P4,1266.2425511374138,0.0
T5,PZ,1248.9811412477507,0.0
T5,O2,1196.9284586540386,0.0
T5,P3,1173.9423525322213,0.0
C4,P4,1022.8606260388539,0.0
O1,P4,976.4529606926535,0.0
T5,T6,937.5277691839261,0.0
T5,C3,929.3112438659014,0.0
P3,P4,899.240436913226,0.0
T5,FZ,855.423622431499,0.0
T5,F7,841.6292625408288,0.0
T3,T5,762.8726609035481,0.0
T5,C4,742.2511228065525,3.2908e-319
O2,P4,729.5503104460347,7.994962057e-314
T5,F3,727.8221797971206,4.3227816026e-313
T5,Fp1,723.7772480259488,2.2464007489425e-311
T5,T4,669.2164693413192,3.2820852485481282e-288
O1,T5,659.1654246383675,6.136504992754157e-284
CZ,P4,646.8697921777924,1.036429832129667e-278
C3,P4,626.4734757163984,4.918338608510592e-270
Fp1,T5,609.2078254398797,1.0985482466377586e-262
F3,T5,602.8295439624081,5.71115920416994e-260
T5,CZ,596.4044433105306,3.112649953240489e-257
T5,Fp2,594.5367044925504,1.9439888717557308e-256
T6,P4,594.3924846169513,2.2393719578362344e-256
Fp2,T5,579.425598009752,5.333772247172454e-250
FZ,T5,574.2752956818573,8.358434838034604e-248
T3,P4,561.9826955349884,1.454729955557781e-242
F7,T5,549.124141329633,4.4355565164937094e-237
C4,T5,537.4930029470961,4.0699115728917955e-232
T4,P4,523.6446391394854,3.3164647191115793e-226
T6,T5,522.8282658645576,7.399834564180444e-226
O2,T5,521.2508899035561,3.489001309266723e-225
F4,T5,521.1645834060603,3.7979714237761306e-225
P3,T5,517.6253725889486,1.2325042464309212e-223
F7,P4,516.756702779874,2.8955784335740635e-223
T5,F8,503.4965073209636,1.3350984138960784e-217
F8,P4,501.40717494610027,1.0426623425556423e-216
C3,T5,492.5618212284885,6.278181632816895e-213
F8,T5,491.51501917545244,1.7587834266921443e-212
PZ,T5,491.1854087342663,2.432670146408494e-212
T4,T5,482.8556684143882,8.842927249124416e-209
F4,P4,479.2220691761155,3.162742225747272e-207
FZ,P4,452.8942364937133,5.773386387052946e-196
T5,F4,449.3063760245362,1.9807626835501915e-194
Fp2,P4,441.1260207554171,6.283922094683087e-191
Fp1,P4,426.32232302618917,1.3707198826514043e-184
F3,P4,422.33890363887474,6.967998421572774e-183
P4,P3,348.0550808466274,5.0172808954576694e-151
P4,O1,304.66587197007004,2.2079749300002873e-132
FZ,CZ,296.46227518235526,7.445378304385054e-129
P4,T6,294.16770476025374,7.224662898546115e-128
P4,PZ,291.54485705623387,9.705904375579193e-127
O2,F8,287.76460041028423,4.104722012869298e-125
CZ,T5,280.0486295775453,8.575870493096125e-122
P4,O2,270.0539367317923,1.717880411688345e-117
O1,F8,265.7801046422523,1.1881676987267507e-115
P4,CZ,258.1049837931623,2.3969630665864624e-112
O1,F4,250.00427268961522,7.389157260711309e-109
T3,F8,248.0584441596951,5.0908507558649744e-108
T6,F8,243.24023006169548,6.060926270337395e-106
T3,F4,234.87586503945826,2.4366345402738317e-102
O2,F4,221.40433997212955,1.5624820074991748e-96
P4,C3,220.7134568092056,3.1023831403537745e-96
P3,F8,216.94467239829754,1.3084545075946634e-94
O2,CZ,215.5657718131776,5.144902427157157e-94
T6,F7,211.64243806451034,2.5314495371377984e-92
T6,F4,209.41234534813114,2.3185922943072015e-91
O1,Fp2,208.3283870313635,6.80406979847912e-91
P4,T5,201.807843503794,4.422094933832412e-88
T6,Fp2,201.6172229368371,5.34401631998481e-88
P4,T3,201.25853229418664,7.631670316391236e-88
O2,F7,197.56497090669868,2.9940434719645237e-86
P4,T4,193.74540223323277,1.3318845107683556e-84
PZ,F8,192.38458184234102,5.149123389439642e-84
P3,Fp2,191.20987083602498,1.654645240441707e-83
FZ,F8,190.70965751220393,2.7201229590733892e-83
P3,F4,190.0836446158437,5.067224286679075e-83
O2,Fp2,189.21417484446673,1.2023605328003865e-82
T3,CZ,184.0719184266069,1.993697143529046e-80
O1,F7,181.38805052336707,2.8726524520343845e-79
Fp2,C3,179.6930595361947,1.5490374069511562e-78
FZ,Fp1,174.40357685161828,2.978188899943355e-76
FZ,C4,172.1881316189381,2.6955882595210676e-75
FZ,T4,169.68604130948643,3.245046441791774e-74
P4,C4,168.63419516855174,9.236421717565805e-74
T3,Fp2,168.13944849766128,1.510726242450672e-73
C3,F8,167.9125111090931,1.893222321471528e-73
T3,C4,167.58070272901645,2.6333784833006032e-73
T6,CZ,165.1771900511108,2.8751674078728423e-72
F3,F8,158.1452253167383,3.13653701596626e-69
Fp2,C4,157.30787340161336,7.214902512923243e-69
F3,T4,157.08433954522442,9.011778776141824e-69
P3,F7,156.45878210710774,1.6791622842372613e-68
P4,F3,156.08526002976632,2.4349022372378235e-68
Fp2,P3,153.29949173899564,3.8922383200424826e-67
F3,P3,150.4607458474012,6.560268611998784e-66
C4,F7,148.58088889306703,4.25928638714532e-65
Fp1,FZ,146.895481223798,2.2790806279645773e-64
Fp1,C3,146.6568334417877,2.8900479246884503e-64
T3,T4,145.77355255308166,6.961016408653362e-64
T3,F7,142.62716789804608,1.5946975020241895e-62
FZ,C3,142.53694339910012,1.7445337354545047e-62
O1,C4,140.30583484442212,1.6074973015870953e-61
F3,F4,138.77194877443696,7.40055688612237e-61
C3,Fp2,138.60050916730222,8.777715730670246e-61
FZ,P3,138.40349762767391,1.0679586680791875e-60
F3,C4,135.46131636974334,1.9980076138284273e-59
Fp1,P3,134.71550309185358,4.198233677681011e-59
Fp1,C4,133.27080374307164,1.7690410138619204e-58
O2,C4,131.6133240783027,9.21402435859088e-58
FZ,O2,129.447431317325,7.962740694438205e-57
F4,FZ,129.44281737444115,5.8183325807716756e-30
Fp1,T4,129.13083014348055,1.0913859420987132e-56
T4,F7,128.89943417797684,1.374192619427643e-56
F7,F8,128.74525176139682,1.602232728597864e-56
T6,C3,128.29347222337339,2.5124930931857923e-56
Fp2,T4,127.8797962428727,3.7932214557322953e-56
F3,C3,126.63905113206053,1.3049996327653648e-55
F4,C3,126.38351293413315,1.6831748584961247e-55
Fp1,F4,125.87813504489867,2.784229814021503e-55
O1,CZ,125.60506566981631,3.6543407451217174e-55
PZ,F7,125.40110886653243,4.47736123031542e-55
FZ,T6,125.06751092104253,6.241765126428375e-55
C3,F4,122.68012149897949,6.728670577832275e-54
O2,T4,121.86297166422048,1.5184171894907885e-53
F3,Fp2,121.40691032865473,2.391479230257594e-53
F7,CZ,121.23117098996269,2.848956572785982e-53
FZ,PZ,121.12180830346944,3.1768217670190915e-53
O2,FZ,120.37910212928698,6.656865259628755e-53
O1,T4,119.35173339830423,1.8522422314571428e-52
PZ,F4,119.33271174356999,1.8876717407891336e-52
F8,CZ,118.70042702235835,3.543669853229291e-52
F4,P3,118.5304686021293,4.19738052388141e-52
T3,C3,115.00213868232781,1.4107456384948856e-50
F3,T6,114.81814164629685,1.6945588886667706e-50
F4,F7,114.50756964755715,2.309029517727728e-50
T6,C4,113.80550407726771,4.647205564063372e-50
O1,Fp1,113.56259098015056,5.919630688274029e-50
O1,C3,113.55251341601955,5.979363468715202e-50
Fp2,F4,112.13203032318376,2.4619612804804147e-49
Fp2,CZ,111.2099476853905,6.169796043504455e-49
C3,T4,111.03759740467366,7.325696805634369e-49
O2,C3,110.32016203309654,1.4972584381568474e-48
F7,F4,109.811608944009,2.4852021083008247e-48
FZ,F7,109.36040970978918,3.895929903139579e-48
Fp2,F7,109.27606316008584,4.2375136150475644e-48
PZ,Fp2,108.29532113506019,1.1259601836147467e-47
C4,F8,107.69129641408902,2.0555069223743924e-47
P4,F7,103.99617338331679,8.168116040695183e-46
Fp1,F8,103.89505807161936,9.034124314706312e-46
P3,T4,102.63667249493955,3.1662529367809094e-45
F4,T4,102.03972243305427,5.74021036510593e-45
T6,F3,100.48700044403265,2.697909378425562e-44
F7,C4,100.14763365358847,3.7837956046073827e-44
T6,FZ,99.79294019570814,5.388453230599367e-44
O1,FZ,99.60355252166865,6.507965582951792e-44
O1,F3,99.19834524728941,9.746550310032194e-44
T4,F8,98.34238090782607,2.2876390271818343e-43
C3,F7,98.25081311522918,2.5062633210728436e-43
T3,P3,97.6052340159218,4.769773652873459e-43
P4,Fp1,97.41936214048866,5.740672448416678e-43
F4,T6,96.23528654127784,1.868819584973219e-42
T6,Fp1,95.71799104785627,3.12981617510772e-42
P4,FZ,95.0906856804101,5.849270199128365e-42
T4,Fp2,93.23223720842276,3.7301222500810996e-41
P3,Fp1,91.55343642131213,1.988875300502692e-40
F7,T4,91.50183661319916,2.0938703686943457e-40
Fp2,T6,90.62975131081723,4.995285683059411e-40
C4,Fp2,90.470676298657,5.853835833909328e-40
