window_idx,start_time,n_connections,mean_strength,max_strength
0,0.0,242,7.7148312976435625,63.33008402225513
1,7.0,293,9.565719858837255,106.60406283637664
2,14.0,176,6.450199978317144,142.36739545023798
3,21.0,217,7.092596483605822,71.21351636701837
4,28.0,211,5.6323770853745545,37.179322224739416
5,35.0,169,5.200186458035826,98.97234155736815
6,42.0,160,3.807212910179277,16.957920915141095
7,49.0,264,9.940185707342662,69.77515094310982
8,56.0,164,5.391317788553185,49.91545259639464
9,63.0,222,8.997126178931826,82.78170832685831
10,70.0,287,13.973464118746698,57.917601421456276
11,77.0,231,7.909357909149354,56.038545781643066
12,84.0,237,9.080376482648823,57.302296813607626
13,91.0,226,7.548309760385681,49.717094830645145
14,98.0,267,9.389942070749125,63.13798636063778
15,105.0,250,8.55220288824628,57.455656901513365
16,112.0,183,5.375944331717264,29.30893919417449
17,119.0,154,4.968544361055119,43.91640723384537
18,126.0,199,7.188869755258172,51.196528075287326
19,133.0,260,10.826355348196445,86.6986245254879
20,140.0,211,8.415074587048162,60.17370538683788
21,147.0,228,8.153989288271516,65.1971622385717
22,154.0,241,10.706029929686895,81.01510556941622
23,161.0,200,7.633946181076787,69.18393449559798
24,168.0,182,6.389732512144814,66.42162209525878
25,175.0,287,14.850941275013302,81.03929108139384
26,182.0,287,12.637475464909329,118.90700130163282
27,189.0,288,9.969437446083838,77.31677988496263
28,196.0,219,7.162097688317845,66.59568899877233
29,203.0,213,7.110331817038838,60.34242182499929
30,210.0,282,12.616693976655489,76.07090059053148
31,217.0,270,12.211177650246416,117.48835662749846
32,224.0,257,10.557512566944379,82.94862445088933
33,231.0,279,12.743115013629525,74.31409920815945
34,238.0,196,5.7546590976829695,63.48604999295939
35,245.0,230,10.32471861323466,89.39526266732521
36,252.0,180,5.352424432941453,51.200131595706054
37,259.0,240,7.821197942177281,57.34943323163613
38,266.0,271,10.962601276334286,69.11199498894132
39,273.0,221,7.995816757990603,71.31732110799344
40,280.0,157,5.169428387065376,74.08965466142817
41,287.0,242,10.90425818438867,73.28349742121891
42,294.0,223,9.494738854774868,95.0734333707503
43,301.0,228,7.3049843747602505,37.54142559897491
44,308.0,172,5.198683653033692,52.45898205138517
45,315.0,221,8.418707856383389,78.05360380737989
46,322.0,198,6.355361364524886,55.23251689594888
