window_idx,start_time,n_connections,mean_strength,max_strength
0,0.0,226,6.50263569269682,60.34936099746596
1,7.0,198,5.62245292976858,71.91364219276637
2,14.0,226,11.726142304016161,93.3252685252433
3,21.0,302,23.004595292227794,143.382919987474
4,28.0,305,29.077872726624307,154.65389866610573
5,35.0,243,10.709022608338467,51.866080677421586
6,42.0,208,14.53080865423175,107.91730965789347
7,49.0,212,15.237908419404757,106.15793271553166
8,56.0,218,10.291010421144163,58.12966772693897
9,63.0,276,25.647751066667713,139.6349684785985
10,70.0,243,13.719027731536677,69.28757277049863
11,77.0,259,20.008259210985923,181.07203635079426
12,84.0,270,9.257827295142283,44.11421922093018
13,91.0,171,5.494257024846533,37.28515745095571
14,98.0,184,5.236180692476651,35.10099254536221
15,105.0,245,8.542979867153187,55.3051273900777
16,112.0,309,34.878727261258646,340.3281597938279
17,119.0,269,23.887354322263715,183.39223068922854
18,126.0,221,10.807350529051686,99.63646985708425
19,133.0,256,11.695598796205948,69.67975029967643
20,140.0,270,9.372202988316616,46.943732566059175
21,147.0,200,5.808896589670448,32.89003056532019
22,154.0,168,4.71423721262615,27.508297973480673
23,161.0,301,14.684453926072607,68.71984981354554
24,168.0,180,8.442859463692638,62.295623190631986
25,175.0,271,12.730919554519652,117.93050306405394
26,182.0,260,11.228870755278443,85.65828661169235
27,189.0,144,3.431879295806267,20.156084770421124
28,196.0,273,10.158289076113208,42.63485369331181
29,203.0,214,8.734810576570814,79.40236690491876
30,210.0,282,26.43088648120329,129.4327717844384
31,217.0,241,7.9387811545701075,31.131645899688873
32,224.0,258,11.019450968828604,53.3237635734151
33,231.0,174,5.652449402020607,35.58096782054588
34,238.0,253,10.776579913140427,60.12410560081656
35,245.0,328,18.50206329323835,61.15409103211608
36,252.0,272,16.072363546475778,102.06267952845873
37,259.0,234,6.806348899390549,28.899925515303195
38,266.0,132,3.639964608527552,19.996287470368568
39,273.0,234,11.199099460349311,65.27784393703902
40,280.0,283,11.075171413350034,61.78166895501216
41,287.0,157,4.206919842815556,38.45956944062794
42,294.0,304,16.72441619654993,65.97874356236615
43,301.0,236,8.57020120366356,41.88958533811197
44,308.0,265,11.488693990965483,49.84839245191904
45,315.0,209,6.395239625528564,32.29849520891388
46,322.0,186,5.100464040496877,26.732830680026357
47,329.0,216,6.609783301180178,42.601159890419744
48,336.0,284,14.621278049092343,79.05999900570725
49,343.0,317,22.313912467200208,91.33506960472589
50,350.0,262,11.450429630912286,50.37593488806537
51,357.0,232,7.455796407585248,37.04478513353952
52,364.0,294,18.0840677850571,118.42697155584021
53,371.0,191,4.7527677188648205,25.129834609499735
54,378.0,298,15.072638620072638,61.609652034844544
55,385.0,310,37.702311225980026,199.4002185124265
56,392.0,302,22.659480260570092,127.7241494193486
57,399.0,254,7.889739327332628,46.24200885170345
58,406.0,266,12.951580705042858,73.67371485833678
59,413.0,203,6.30578401984381,26.4723103616925
60,420.0,256,10.225172659583635,85.91350858120597
61,427.0,341,83.48980767053996,663.4053540323483
62,434.0,313,17.35347595293786,67.14097497406074
63,441.0,227,7.097488158240506,43.75195235617336
64,448.0,281,10.995844018768965,58.03705172016514
65,455.0,305,18.4648241474898,85.60641604861242
66,462.0,267,8.37578090054543,30.215386696163236
67,469.0,249,8.369767555136123,43.97632300656612
68,476.0,240,8.70844407645929,46.80341091407082
69,483.0,265,9.790256846745581,62.68458269143434
70,490.0,239,6.846870939451154,37.01509023969561
71,497.0,259,9.059549395222177,44.69198396200936
72,504.0,253,7.6996679359987255,41.507648965281795
73,511.0,271,9.006818317519667,31.343470832724304
74,518.0,311,14.741901831923062,64.37540017929277
75,525.0,300,14.258972339220767,61.66515289318076
76,532.0,268,13.737547571449323,73.5673902639626
77,539.0,286,18.689084851059047,102.41196368277481
78,546.0,188,5.348563058228782,22.42256382421038
79,553.0,156,4.65915510938388,29.17976972044981
80,560.0,303,15.78204065483578,86.760056739256
81,567.0,308,20.009694219903803,85.7145341484038
82,574.0,260,7.006721453494729,24.627506132712114
83,581.0,310,24.859740686803473,97.67120733229773
84,588.0,254,8.767968449354253,68.74009524554738
85,595.0,288,13.302728863258604,73.42152625521877
86,602.0,225,8.843871947191765,48.08887938000685
87,609.0,288,12.339534512460341,58.09601423341528
88,616.0,278,10.469315710186128,42.2543826308635
89,623.0,300,24.108561311439317,123.6331078040205
90,630.0,242,13.553604101408453,94.31053119353498
91,637.0,207,5.883912302011163,29.352228435957674
