window_idx,start_time,n_connections,mean_strength,max_strength
0,0.0,243,6.972077583091353,49.64758271399952
1,7.0,246,8.385377745973706,58.684777017562645
2,14.0,237,7.196457412232642,44.346621349181966
3,21.0,265,8.97440805014143,48.61747385688929
4,28.0,228,6.988520825487521,33.57871330310562
5,35.0,265,8.565478076857096,41.67953570709942
6,42.0,261,9.214409410085569,48.588689941790136
7,49.0,265,13.813568454920846,79.62023062250812
8,56.0,243,9.31271393653752,46.47354156636879
9,63.0,259,9.710667675044848,71.05270178333137
10,70.0,261,8.704691622196565,56.64096995173921
11,77.0,257,9.666215748146724,140.4254978992286
12,84.0,252,8.237874318224803,37.933787060095
13,91.0,265,8.488143884717921,39.23366832615644
14,98.0,271,12.236612886623435,62.517501578393485
15,105.0,269,10.370399746703614,44.936014375651304
16,112.0,230,7.44878544457305,45.033669270581115
17,119.0,250,10.31234062676925,49.06075350110062
18,126.0,287,11.351058725077072,75.38782461565923
19,133.0,244,7.528271810558354,31.338699105371298
20,140.0,251,7.768037197692069,26.31660177121648
21,147.0,251,7.861368031172455,35.08011163704525
22,154.0,287,10.583553016578447,50.33827225339987
23,161.0,235,8.621612421737888,57.334971630985294
24,168.0,244,8.72182105340779,41.442072295756965
25,175.0,295,11.80891689704213,61.05287032844438
26,182.0,202,6.275221776931724,38.59573642359365
27,189.0,245,6.810170358876567,35.481479541612075
28,196.0,298,14.349032037810295,98.0416690934724
29,203.0,283,13.428882402780115,75.78875003478848
30,210.0,253,8.130724025129531,31.86375897243813
31,217.0,253,7.106496770672574,39.691381073263784
32,224.0,253,9.115162250855048,56.800329410277854
33,231.0,253,8.82413887626562,62.89705091737076
34,238.0,276,13.329994340898674,100.00323006222692
35,245.0,307,13.888384166463654,69.7914390891793
36,252.0,263,10.502969120460866,64.04877394830841
37,259.0,267,11.69396821426339,75.76742753297381
38,266.0,265,10.812060002976187,84.65898906824737
39,273.0,270,8.86058071020619,39.334101776817704
40,280.0,290,9.881323722504915,57.60761439704598
