Source,Target,F-stat,p-value
F8,Fp2,1490.264035007334,0.0
F8,Fp1,1226.9201038606673,0.0
Fp2,T5,997.9517405636226,0.0
Fp1,T5,955.0743021336058,0.0
F7,Fp1,912.1571528921395,0.0
F4,T5,903.5704555070947,0.0
F3,T5,862.3809890497794,0.0
Fp2,P3,808.5007703776084,0.0
FZ,Fp1,787.9062801473666,0.0
Fp1,P3,780.6723195910457,0.0
Fp1,T6,737.9521791836844,8.1193034e-317
F3,P3,734.7678237514252,1.798601113e-315
Fp2,T6,734.3350434927067,2.740313376e-315
FZ,Fp2,729.8232316535989,2.209928818e-313
CZ,F3,724.7045108982935,3.2196211232494e-311
F4,P3,711.7446662480407,9.707493205928358e-306
FZ,T5,700.954144012623,3.558269796470333e-301
F4,T6,696.4832720120102,2.7723171939407654e-299
C4,T5,676.9472599338997,5.153444892035442e-291
F3,T6,650.59995796086,7.480118059695055e-280
CZ,Fp2,641.8933428859174,3.67098271647915e-276
CZ,Fp1,619.1482923792975,1.630741357648913e-266
F8,F3,604.9703049670978,1.6992974588778514e-260
CZ,F4,596.9846207869813,4.180281159350026e-257
FZ,T6,589.9390362095875,4.109444338238782e-254
T4,T5,572.5036205088537,1.0537826146650411e-246
C4,P3,554.2759119337364,5.936319377014987e-239
FZ,F3,551.0912140747139,1.3435348033663407e-237
F7,Fp2,543.5033020939812,2.2735237823914092e-234
C4,T6,537.0932135661545,1.2154212051552734e-231
FZ,O2,522.10625111633,2.9205437255037056e-225
F7,T5,489.52518302967707,2.2346021917654726e-211
F4,O2,487.0286119635758,2.5927183560374612e-210
F8,T5,483.5699618847054,7.73946517082416e-209
F4,Fp2,482.3040759397288,2.6828764995445493e-208
FZ,P3,456.4381710570711,2.9225588637312256e-197
T4,O2,445.3858193164158,1.5315154566856085e-192
C4,O2,439.22784785610503,6.537631307815644e-190
T6,F3,421.23937060527726,3.1800024541540165e-182
T4,T6,419.481337439396,1.794582625649918e-181
Fp2,O2,415.2522028692702,1.1536247922191877e-179
T4,P3,411.69971355802613,3.811508544372909e-178
F7,P3,407.9697043746156,1.500557894749642e-176
F8,O2,399.8205992491144,4.592276406165652e-173
Fp2,O1,395.91578723761575,2.1512204452936457e-171
T6,F7,390.16267774340366,6.231198339365002e-169
Fp1,O2,388.16096600480205,4.479954850214628e-168
T6,F4,387.65590639756056,7.369559894993258e-168
F8,T6,386.9031830858785,1.5474558869786898e-167
F7,F3,383.98513787045175,2.745809715686376e-166
T4,O1,380.27325061263747,1.0659055419610859e-164
FZ,P4,377.2024293841721,2.2003662936188592e-163
CZ,C4,375.83559525015573,8.467503140634876e-163
Fp2,F4,375.82612339964913,8.546950571036224e-163
Fp1,O1,373.5011876846328,8.460325119981285e-162
CZ,T5,373.0687368252376,1.2959229712262764e-161
FZ,PZ,371.89416346984973,4.126595444369669e-161
T5,F4,371.71656248229823,4.916450719459213e-161
F3,O2,367.9283072408249,2.0612873620689076e-159
F7,T6,365.3838056004685,2.5354915399850173e-158
T5,Fp2,357.3944274530396,6.713408407184995e-155
F4,Fp1,356.37342620066676,1.8384135917462154e-154
T5,F3,349.67424559599544,1.3660408944893112e-151
F4,O1,342.60806935001057,1.4606437155172924e-148
F8,P3,339.54521489656065,3.004392679418012e-147
C4,O1,333.085800549215,1.769100240534692e-144
C4,P4,330.4801918086722,2.319034272433955e-143
T6,Fp2,329.3183912896761,7.305376511227565e-143
T4,P4,326.2601205150765,1.4981030473445706e-141
P3,T5,313.7171818688466,3.6109967158506176e-136
F4,PZ,313.44016966366695,4.7480969245906104e-136
F7,O2,306.19737941251634,6.102848504379155e-133
FZ,O1,304.5691770519595,3.051860862559854e-132
F4,FZ,302.57662379710746,2.1881684566730475e-131
C4,FZ,302.37837112778584,2.6619834480434805e-131
F4,P4,301.515710127386,6.246218290886677e-131
F3,O1,301.338434747493,7.44282215162458e-131
F3,Fp1,299.26092634821447,5.805492752561681e-130
T5,Fp1,296.20404603152224,1.1929388714316237e-128
T6,C4,294.760070071628,4.974928260577859e-128
T4,PZ,285.72840988943625,3.7716130600976207e-124
T6,Fp1,282.2404563729402,1.1890571487322084e-122
F8,P4,269.3772284542628,4.0166544299842024e-117
F8,F4,269.2347117818846,4.625232678456805e-117
CZ,FZ,265.29740405432347,2.280052245915368e-115
C4,PZ,263.9625562561423,8.548850907708945e-115
Fp2,PZ,260.29523974309734,3.2280661072416956e-113
CZ,P3,260.20222374684494,3.539519963640101e-113
C4,Fp2,258.8074621685432,1.4085899157580189e-112
T5,F7,254.47266322424815,1.030947852923975e-110
C4,F4,251.54857125362153,1.866797056016764e-109
CZ,O2,250.8709154520989,3.65279143871859e-109
C4,Fp1,240.1776537121564,1.4583161180592264e-104
T6,FZ,232.96047379157034,1.8637680777701905e-101
F3,FZ,232.8237935408468,2.1341857148981506e-101
F3,PZ,232.51710612975145,2.892418281396938e-101
Fp2,P4,232.34826349559634,3.41938874661986e-101
Fp1,PZ,231.7657877029595,6.091300218330359e-101
CZ,T6,230.51652171789505,2.1015984090119063e-100
F4,F8,230.1810929762106,7.005436166168538e-52
F7,FZ,229.8161328640149,4.2081905295966356e-100
F3,P4,229.52788703764935,5.600143532081784e-100
F7,O1,228.32969158633745,1.8369385443127423e-99
Fp1,F4,227.57394653145568,3.8859788499597705e-99
T6,F8,226.20908556463235,1.503835853753444e-98
F8,O1,224.78991776237626,6.142095286689406e-98
T5,C4,219.955101554994,7.421804321195846e-96
F8,PZ,215.38511763478775,6.902331676725439e-94
Fp1,P4,214.22085593847137,2.190518147246096e-93
T6,O1,212.44610436612635,1.27389131864886e-92
T3,F4,211.90256978996192,2.184259225473098e-92
P3,P4,209.23553073130842,3.079057962403495e-91
Fp2,C3,209.01482159777512,3.8328092210891317e-91
C3,P3,208.59882069160028,5.791168082289297e-91
F8,FZ,199.87890596526765,3.316657394273351e-87
T3,F8,198.62694118956657,1.149075315333643e-86
T3,O1,198.2880181729536,1.6085794223047943e-86
T5,FZ,195.33164199146117,3.026065319284008e-85
P3,F3,192.83758645531316,3.5985447968980997e-84
T5,F8,191.79865866410003,1.0094015468437804e-83
Fp2,C4,190.90017982317713,2.4629756401820556e-83
P3,F4,189.9509225419927,6.320691221858456e-83
T4,T3,189.4650545037482,1.0239263172318351e-82
T3,F3,186.98966683515596,1.1959259075167719e-81
CZ,P4,183.38957212268411,4.268869966072985e-80
C3,O1,181.98669715197994,1.719436413957432e-79
Fp1,C3,180.20507091859625,1.008937673703464e-78
O2,F7,173.64205203698015,6.841798833223739e-76
T3,FZ,172.7731139394035,1.6221283653340915e-75
T3,T6,172.71876382596093,1.7121259375209933e-75
PZ,O1,168.9373184323664,7.332242710769583e-74
T6,CZ,168.51356527106623,1.117124630219407e-73
C4,F8,167.587059231818,2.804998343345576e-73
T3,C4,165.25500247950245,2.84699454837213e-72
F7,P4,164.718864171898,4.850452369971162e-72
O2,F4,164.01903522802846,9.723737917563878e-72
CZ,O1,162.81426486422222,3.219875578397544e-71
T3,Fp2,162.41708325993227,4.77833646710186e-71
P3,Fp2,161.37906212249464,1.3407119908910632e-70
T5,O1,160.22774735659314,4.2103442366904085e-70
C3,T5,158.93364100195984,1.523924833094919e-69
T3,T4,158.69647546633104,1.9290666640217862e-69
T6,T3,157.45691572166564,6.614188166744812e-69
C3,T6,156.56947108626085,1.5981218091131088e-68
T4,C4,155.3923107461814,5.150399352173838e-68
T4,C3,154.2192932264402,1.6531250629734192e-67
Fp1,C4,154.05245216652548,1.9513861426989882e-67
F7,F8,153.81662210037558,2.46699973283524e-67
P4,T6,153.31011080772362,4.081989134483755e-67
FZ,F4,152.5388922039885,8.787768333923203e-67
F8,T4,152.24135208237988,1.181291045271087e-66
T3,O2,150.85274656493698,4.6987040623282606e-66
C4,F3,149.47338046617554,1.8519983849465192e-65
F7,PZ,148.4699504694883,5.0231843704750525e-65
O2,F3,146.7193291931394,2.8644208245056964e-64
