Source,Target,F-stat,p-value
F3,Fp2,802.1089425818426,0.0
F3,Fp1,663.8646298369774,3.2307186108095596e-283
Fp2,F3,610.0303391742492,9.861936899161607e-261
Fp1,FZ,596.4161022776652,4.916894281065877e-255
Fp2,FZ,582.4056012261316,3.6319854603135887e-249
C4,F4,567.9201961392299,4.292721917541788e-243
Fp1,F3,557.0574738263947,1.5491783427610986e-238
Fp2,F4,537.517677164465,2.485425299069692e-230
F4,Fp2,536.173685839684,9.122966931036632e-230
FZ,Fp2,478.3831976434817,1.9355676202477102e-205
C3,Fp1,448.47127428392156,7.413279923346413e-99
FZ,F3,424.39444110043894,1.23133981044944e-182
C3,F4,415.5377100089991,6.89299693010283e-179
FZ,Fp1,400.90869592537786,1.080463107972763e-172
CZ,F4,385.2527997556417,4.675294513252592e-166
C3,FZ,379.6685894705853,1.0923723822262182e-163
CZ,FZ,350.2137114178591,3.508634457183372e-151
C3,F7,348.88420974144077,1.2888019009127652e-150
T4,O2,346.130094837825,1.9092007648641342e-149
F8,Fp2,338.31478603567336,4.017030526493649e-146
Fp1,F4,336.4882223291665,2.4031758343048133e-145
F4,F3,331.32391152708647,1.165810921759861e-73
C3,F3,321.585710513339,5.277418910068496e-139
FZ,C3,316.4532333102558,1.8758832024780042e-70
C4,FZ,309.43686299602837,7.880359142024221e-134
F3,FZ,302.4282660552166,7.64224522353096e-131
C3,Fp2,284.24092775221385,4.361637205010031e-123
F7,FZ,282.0491598125047,3.758086210783678e-122
F8,O2,265.1156483359106,6.389072865544946e-115
FZ,F7,255.09854251393466,1.2195662839993156e-110
Fp1,C3,243.57276945450144,1.0350499105609584e-105
F8,O1,236.2716049711053,1.3770881116501044e-102
F7,C3,232.73893223553634,4.4772941106030935e-101
CZ,F3,225.28165882040452,6.981638259202359e-98
Fp2,C3,224.72010854168622,1.2146546288090766e-97
F4,Fp1,223.45155974535155,4.243904412590052e-97
F8,Fp1,210.20165459525876,1.7561840829865683e-47
CZ,Fp2,199.85207646872246,5.53421484163427e-87
F7,Fp2,193.16390254602783,4.0967953197264108e-84
C4,CZ,192.48829745303075,7.986584581074864e-84
C4,Fp2,189.95941866107367,9.719979747500642e-83
CZ,F7,186.68380085735308,2.4756848917504056e-81
Fp2,F8,183.38879973942505,6.431801640803168e-80
C4,F8,178.89178558197563,5.488998585294781e-78
F7,Fp1,175.6037893489156,1.4184132302629368e-76
PZ,CZ,173.90555482739373,7.609681773774785e-76
Fp2,O1,173.3244773903095,1.352121439834947e-75
Fp2,O2,172.42400369652546,3.2953787565530206e-75
O2,T6,170.58512972199253,2.032575805553585e-74
T3,F4,167.12863868240044,6.215863717537362e-73
C4,F3,166.9750731985121,7.23610485575806e-73
T4,PZ,166.06871220597046,1.774504167428533e-72
T5,O2,165.43507896310135,9.118810867958736e-38
F7,F4,161.4163426736561,1.7746098762886643e-70
FZ,CZ,158.32132194602008,3.208311730083543e-36
PZ,C4,154.90398152045074,1.1212320463688753e-67
T4,T6,153.50497329544734,4.482042373916004e-67
PZ,F4,149.36898740498577,2.696910514474272e-65
T4,P4,149.29224939994108,2.909947761067719e-65
T3,F7,148.83790772054905,4.564377161879733e-65
CZ,Fp1,145.63157621463094,1.0943941070548815e-63
C4,O2,143.8855502478182,6.175365583253839e-63
T4,O1,142.89075968252556,1.6552230152534671e-62
PZ,P4,141.61701798705326,5.850049621194133e-62
T3,Fp2,137.445017532202,3.659053233077612e-60
F8,T6,130.53065234532866,3.4777317997739e-57
F4,F7,129.5704107194619,9.014894720726631e-57
T3,FZ,125.82918294148097,3.688818289097704e-55
F3,C3,124.38063675624875,1.5527482445027932e-54
C4,C3,124.02925204838908,2.200542281252693e-54
Fp1,Fp2,123.98587825408995,2.297321688977716e-54
F3,F7,123.88940485379922,2.5281192627464482e-54
O1,T6,123.16726923369745,5.176232741871043e-54
C3,CZ,121.19352449384681,3.6703098564634794e-53
C3,T3,121.04687823282468,4.245333315461483e-53
F8,F7,117.99418351127125,1.941857165266878e-27
F3,F4,116.52621133279403,3.7734700984752394e-51
C3,F8,115.30068332898124,1.2739488852899795e-50
PZ,FZ,113.09012165288752,1.1438836428584518e-49
F8,T5,110.36303120066323,1.7160402515233168e-48
T3,F8,108.77593992351537,8.300483484208267e-48
T3,F3,108.64414146823773,9.461420978809545e-48
P3,T5,108.02660026601302,1.7472175685747746e-47
F8,PZ,107.81878059651697,2.1478160645431397e-47
F7,F3,106.63464240211155,6.963659659114254e-47
T3,Fp1,105.10566740145217,3.1805124306661264e-46
PZ,C3,103.3993494023091,1.732779574830938e-45
T4,F4,102.76261908885272,3.2621298895073444e-45
Fp1,O1,100.88518771915471,2.107182219493403e-44
Fp2,CZ,97.50984442873748,6.033381537141575e-43
O2,O1,97.15512742761062,8.583822939229664e-43
O1,O2,96.41018017782848,1.0055611161984569e-22
CZ,F8,95.26424615302568,5.623031865326006e-42
Fp2,T5,92.72430429040689,7.024404478017083e-41
P3,C4,92.07888523483756,1.3344478878713061e-40
F4,O2,91.4067330153262,2.603448538816698e-40
Fp1,O2,91.0042023136244,3.88485467226308e-40
FZ,O2,88.38927907209653,5.23225787244237e-39
P3,CZ,88.1094610796332,6.911078230205126e-39
F8,P4,87.96990081142411,7.9400696044428e-39
T3,C3,87.06641217551285,1.950156101402917e-38
CZ,O2,87.01812210556024,2.0461053380208755e-38
C4,T4,86.80659654300722,2.525200993781494e-38
P3,P4,86.00815021495983,5.587194257273582e-38
T6,O1,84.86913377684287,1.7347396133718845e-37
PZ,P3,84.4799522369298,2.5548401274098004e-37
P4,T4,84.20390147436261,3.362190047316259e-37
Fp1,CZ,83.58134043386336,6.245777616754437e-37
Fp2,T6,82.73881564091536,1.4441025004412565e-36
T5,T4,82.62199435631884,1.6220789062930417e-36
T5,O1,82.31197590220874,1.22679380830794e-19
C4,F7,81.18626414322212,6.767455320560577e-36
F3,O1,77.04826157767164,4.1561621016757165e-34
Fp2,PZ,76.97316853228219,4.478666471659421e-34
F3,O2,76.62728095250051,6.3189953096027885e-34
Fp2,T3,73.6335715938111,1.2437172080416383e-32
Fp2,C4,73.29618773984593,1.7401061649508955e-32
C4,Fp1,72.57046073378497,3.5836409920492964e-32
T6,T5,71.7797994305509,7.873394075188887e-32
T4,T5,70.95074049998455,1.797291514287293e-31
FZ,F4,70.45539802068711,2.9430414765310404e-31
F4,C4,69.91251690700948,5.052853904473639e-31
Fp1,T3,68.37216897531083,2.3421909543269233e-30
T6,O2,68.25765926274896,2.6250752483159725e-30
PZ,Fp2,67.46829714799706,5.761149735665583e-30
P4,O2,66.67720241226316,1.2666093447473112e-29
F4,O1,66.46914987902578,1.558203858860155e-29
Fp2,P3,66.44553424059286,1.5952839073712856e-29
F4,CZ,65.87006719175783,4.987459828639938e-16
P3,T4,65.56300696431994,3.841844161202248e-29
P4,F4,65.20664925808383,5.478654516063042e-29
O2,P4,65.10553453617912,6.059117013326633e-29
T3,O2,65.07912098998258,6.220626237237329e-29
F8,P3,64.91724476095165,7.308892270250251e-29
F8,C3,64.4967216997508,1.1110833181169441e-28
PZ,O2,63.96002918461016,1.896256600684735e-28
O1,P4,63.58720500888085,2.74896771181057e-28
FZ,O1,63.490639522761256,3.0265062584195302e-28
PZ,Fp1,62.69717622234323,2.4881166746831908e-15
PZ,T4,62.2554679206439,1.0357850797611417e-27
F8,F3,62.186098676769724,3.2237005812796556e-15
F8,T3,61.99679955647088,1.3402113456784452e-27
T4,T3,61.344195531340326,2.5674804759165478e-27
T6,PZ,60.99494120501939,3.635871907181277e-27
F8,F4,60.355720149157854,6.873370344915556e-27
P3,F4,60.321924812721605,7.108725080202447e-27
F3,CZ,59.685355032398704,1.1454516778406528e-14
C3,C4,59.67356751637368,1.3561806777611844e-26
T6,T3,59.50247532114071,1.6082226974328006e-26
T4,C4,59.34538206493602,1.8806952067759311e-26
Fp2,F7,58.9830839313075,2.698253156140556e-26
P3,O2,58.849587021849445,3.08210134362351e-26
Fp1,C4,58.279810591039116,5.437447023025939e-26
PZ,F3,58.151871465538896,6.176704397515295e-26
O1,T5,58.1322810030167,6.298455065661485e-26
F7,CZ,57.98439573675258,7.29839778257202e-26
T5,T3,55.75224381644683,8.429571248190135e-14
T3,T4,54.936089442358366,1.5220676252232471e-24
FZ,C4,52.65560678378243,1.4774590523751517e-23
T3,C4,52.11315425674348,2.537059390422981e-23
Fp1,T5,51.68046610960621,3.905143864202902e-23
T3,O1,51.1093121005294,6.90067655656233e-23
F4,FZ,50.9922987439476,9.470498462163715e-13
P3,FZ,50.879411426446666,8.677986864873379e-23
P4,CZ,50.70695790469457,1.0305701053890605e-22
P3,F7,49.66562314264674,2.9101077829878944e-22
Fp1,F8,48.47175055567799,9.567880857351327e-22
C4,T3,47.30646599709806,3.057608526314406e-21
PZ,F7,47.25244437595241,3.226814758369658e-21
F8,C4,46.88173987794269,4.6697823666446596e-21
C4,T6,46.534917460487584,6.599046335645316e-21
F7,O1,46.452728518917205,7.162620429024128e-21
CZ,C3,45.76214868768518,1.426017886784893e-20
F7,O2,45.591439853882214,1.6906425111615473e-20
T4,F7,45.21029168493982,2.4723722284777664e-20
Fp2,P4,45.053935701267015,2.889530962271784e-20
F4,C3,44.50890276027563,4.975896720068993e-20
C3,O2,43.97797898782654,8.449142717840351e-20
T4,C3,43.16208384635276,1.9062897156539258e-19
FZ,PZ,42.98710591685502,5.5939637701095204e-11
P3,C3,42.75036132794204,2.8742123038591367e-19
P3,Fp2,42.63743751458553,3.216847628777007e-19
F8,FZ,42.46283756113664,3.8287509927187783e-19
P3,Fp1,42.338468625327984,7.790042117123197e-11
C4,O1,42.113096292815335,5.426844148152311e-19
T4,P3,42.013960271044375,5.990852961398519e-19
P4,C4,41.79925724558213,7.421460193591261e-19
F3,C4,41.67819605846914,8.373918715198792e-19
O2,T5,41.61590760526022,8.910663150997398e-19
P3,T3,40.78054266347191,2.050087754766262e-18
T6,C3,40.736843347348604,2.141423626207264e-18
F7,C4,40.61559968881101,2.41670971571974e-18
P4,T5,40.288611967538536,3.3486922977441585e-18
T3,P3,39.65968279793173,3.062248439820761e-10
P4,P3,39.40404278098943,8.092527972099947e-18
F4,F8,39.363239943787434,8.428710460579694e-18
Fp1,T6,39.00814483643817,1.2011579793329092e-17
CZ,O1,38.86980466475235,1.3789058377721815e-17
F4,T6,38.52180279647697,1.9512152641838167e-17
F7,T3,37.521617397467956,5.2923697312970637e-17
T6,F7,36.90086835525501,9.831332799270268e-17
T5,P3,36.85228850007668,1.0319575566367137e-16
CZ,T3,36.62686469718584,1.2922240343075947e-16
FZ,T6,35.247802449351006,5.115810377177601e-16
F7,F8,34.90115516455312,7.229896316033012e-16
F3,T5,34.8773653861888,7.40357283860638e-16
T5,C4,34.06490733787044,1.6654388127280436e-15
T4,FZ,34.059534095717325,1.6743925869009932e-15
T4,F3,34.00553941770157,1.7670836159880649e-15
F3,PZ,33.79764505920825,6.173288972786885e-09
T5,CZ,33.72771329867518,2.331634867786412e-15
P4,O1,33.26229025803211,3.7099567217526894e-15
C4,T5,32.688867780361264,6.574924226425369e-15
O1,T3,32.095331748929276,1.480483288569922e-08
FZ,F8,31.562185617202648,2.0240530480213336e-14
PZ,T5,31.400517678645933,2.3784579538279652e-14
CZ,T6,31.343762381073066,2.5170726180763034e-14
T4,Fp2,31.293721273323694,2.6459757291871812e-14
Fp1,F7,31.274532053025087,2.697139207398312e-14
O2,CZ,31.230889430841476,2.8172160509998835e-14
F4,T3,31.05670034437794,3.352142842441287e-14
T6,T4,30.100248663171545,4.133832865237444e-08
Fp1,PZ,29.938487915236767,1.0233681534298994e-13
O1,P3,29.668544162687308,1.3398277310505797e-13
T4,Fp1,29.642156546503344,1.3755860168670283e-13
T3,PZ,29.4265062116602,5.849839888259781e-08
P3,F3,29.083591839512778,2.402286829121694e-13
T6,F3,28.78675046700413,3.230789489803449e-13
T5,F7,28.50394655582243,4.28459025157827e-13
T5,P4,28.314970939162517,5.174100555666965e-13
F7,T5,27.83463326449786,8.357519303684837e-13
F4,T4,27.7126960818506,9.439353448442015e-13
PZ,F8,27.483824042102,1.1862300442605679e-12
C4,P4,26.937423636164674,2.0467492150726657e-12
Fp2,T4,26.70804023192852,2.573462341039078e-12
P4,C3,26.591422279259863,2.8912131817770047e-12
C4,PZ,26.467953643316463,3.270491914912582e-12
PZ,T3,26.10925721654639,4.6788311267025405e-12
T6,P4,25.84452854025397,3.721354453976576e-07
F3,T6,24.565274690404376,2.1858484674947698e-11
P4,FZ,24.40358629868206,2.5688166762351833e-11
T3,CZ,24.243396654766933,3.0143728326570704e-11
T6,Fp1,23.690298649622235,5.236547229654573e-11
F7,PZ,23.66531994783097,1.1517407882746484e-06
P4,F7,23.296170039191708,1.3951609140145703e-06
Fp1,P3,23.145396340298134,9.022921103269006e-11
C3,T4,23.11280586457087,9.321388056379873e-11
P4,T6,22.82990614726517,1.236420494165223e-10
F4,T5,22.61063641000881,1.5390714051887452e-10
O1,CZ,22.499959299997347,1.7189274561575026e-10
T5,FZ,22.26905769438339,2.1646949959948488e-10
T4,F8,22.25376464022167,2.1980075113996282e-10
T3,T5,21.73137840789811,3.148832375139545e-06
P4,Fp2,21.70838614266575,3.789300301502253e-10
P4,Fp1,21.663245784370908,3.262600336278709e-06
Fp1,P4,20.4679577707194,1.3078591475590889e-09
C3,PZ,20.30560491063834,1.5380844434654608e-09
FZ,T5,20.135087987798798,1.8236489794389044e-09
O1,T4,20.077814465714415,7.461166771354725e-06
C3,O1,19.74793521719385,2.684542085257148e-09
O2,PZ,19.250311400936273,1.1501794939138997e-05
T5,PZ,19.218694238494813,4.554461624144682e-09
T5,F4,19.078804030422813,5.237426651940718e-09
P3,PZ,18.494025181697946,9.392609590649643e-09
F7,T6,18.066880381706223,1.4390674486563493e-08
PZ,T6,17.89215682073271,1.713473671454e-08
T6,P3,17.742896912471664,1.9889692477013823e-08
O1,F7,17.641007671264553,2.6749512360920795e-05
F3,T3,17.414032157785428,2.7624564508305935e-08
O1,Fp1,17.405319860643957,3.027757026763016e-05
CZ,T5,17.060119784736333,3.933980355922959e-08
P3,T6,16.846721226772765,4.868687335306087e-08
T3,T6,16.82692081660819,4.9659466862724283e-08
T6,F8,16.71299167593973,5.5645369806783717e-08
O2,T3,16.341829478666288,8.062251754911071e-08
FZ,P4,16.238401308818773,5.597952188026127e-05
FZ,T3,15.953664023846152,1.1881313906220755e-07
C3,T6,15.827210167567861,1.3481188530339914e-07
F3,T4,15.406624224260662,2.0521456749932613e-07
O1,C4,15.26260327485362,2.3697132027559197e-07
F7,P4,15.156171459243286,9.917499981657825e-05
C3,P4,14.486869511325889,5.143748198134123e-07
O1,PZ,14.472910641288337,5.2159867333062e-07
T5,T6,14.449123480821758,5.341432936733397e-07
F3,F8,14.418636408170725,0.00014661696845367397
P3,F8,14.385971620436282,5.689309857962531e-07
CZ,C4,14.163500577602358,0.00016788930880885076
Fp2,Fp1,14.087146405002361,7.668710310743307e-07
T5,Fp1,14.014578382558522,8.245377916021682e-07
F8,T4,13.682387646561377,1.149090889064958e-06
C4,P3,13.574531825066034,1.2798400495212606e-06
T5,Fp2,13.535642135668406,1.3305493097704453e-06
P4,F3,13.521755909655758,1.3491386661980465e-06
O2,F8,13.312242987079554,1.6633002074251693e-06
T3,P4,13.24865427597678,0.0002732051229972457
F4,PZ,13.045766078869761,2.1707250858009934e-06
T5,F3,12.628598116030469,3.293315166783541e-06
F3,P4,12.546076213141811,0.0003976036836078046
Fp1,T4,12.447501889932973,3.946578894761525e-06
T5,F8,12.02152875392832,6.040559809582367e-06
