,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
Fp1,0.9999999999999999,0.8994922912328238,0.946435437290871,0.8456799689181922,0.8284242921343798,0.6631767214770992,0.6654354201647378,0.4707277072968729,0.4960361870626145,0.47646178490652275,0.941058976571681,0.8351657294783958,0.8069231432669626,0.609708376222964,0.6040015056342617,0.4521456047465823,0.9413237989959095,0.7948205619351956,0.5429374970368581
Fp2,0.8994922912328238,1.0,0.9445559159743986,0.9271779389535924,0.8239896366088552,0.685450791648355,0.6819028461448233,0.5643204745050581,0.5666493341007296,0.5101784219292591,0.8807423331844204,0.9165150073596348,0.7871867886239821,0.6403080724020274,0.6029389607946649,0.5474432641031811,0.9446840239961103,0.8014710533643783,0.6258004923450929
F3,0.946435437290871,0.9445559159743987,1.0,0.9228557706856855,0.8431188806165779,0.6789276901512095,0.6960992853447899,0.4850105743247051,0.5401026394262853,0.48094639359752067,0.9129573206118484,0.8758314149556705,0.8071048204676268,0.6109748567141093,0.6270404694549723,0.4854447678879879,0.9980046536537712,0.8048562495033247,0.5621956417034724
F4,0.8456799689181922,0.9271779389535924,0.9228557706856855,1.0,0.8541806706952206,0.8001577064579548,0.7143820424627096,0.5748858064356539,0.5786648033475056,0.48515941242621136,0.8520250194982762,0.9321718309025253,0.7899036039139973,0.6665722514194043,0.6140065537070113,0.580723761477378,0.9240241473061463,0.8754379794994476,0.6456341332745823
C3,0.8284242921343798,0.8239896366088552,0.8431188806165779,0.8541806706952206,1.0,0.7762410889061238,0.860179822616669,0.6313745651644521,0.6209805682444648,0.4498590593097092,0.9025822938676185,0.8660190830399408,0.9291157382572448,0.686104302914162,0.7457036718300647,0.4777977463582416,0.8418573271471932,0.8885417773764311,0.769493994444399
C4,0.6631767214770992,0.685450791648355,0.6789276901512095,0.8001577064579548,0.7762410889061238,1.0,0.7119913247658491,0.7583155290700008,0.5607383084550122,0.4272225900055267,0.7181124677567308,0.8134146295398177,0.7294563295402563,0.8564356621232943,0.6475518152099009,0.6722471389943089,0.6851495913501453,0.8477943958245926,0.779940968282326
P3,0.6654354201647378,0.6819028461448233,0.6960992853447899,0.7143820424627096,0.860179822616669,0.7119913247658491,1.0,0.6436853958411581,0.7530624724710473,0.49382262090513396,0.7484358318134252,0.751429110824777,0.8325597349111583,0.6614450018698256,0.9082838060340599,0.5390323021743404,0.6956510678781305,0.7407354376988208,0.8448409262776626
P4,0.4707277072968729,0.5643204745050581,0.4850105743247051,0.5748858064356539,0.6313745651644521,0.7583155290700008,0.6436853958411581,0.9999999999999999,0.5783228299086842,0.5931041315724482,0.5325218290719934,0.6124255218884616,0.5674403133305957,0.7730702970757733,0.5115767236730973,0.7935367233808919,0.4903352376631781,0.681815869228386,0.9208105938567023
O1,0.4960361870626145,0.5666493341007296,0.5401026394262853,0.5786648033475056,0.6209805682444647,0.5607383084550122,0.7530624724710473,0.5783228299086842,1.0,0.8167202073797316,0.5414485195190497,0.5907131857583251,0.6316865147267338,0.4812400334202843,0.7777904750484006,0.6688047491197031,0.5447401091597884,0.5274077313813883,0.6782379833636814
O2,0.47646178490652275,0.5101784219292591,0.48094639359752067,0.48515941242621136,0.4498590593097092,0.4272225900055267,0.49382262090513396,0.5931041315724482,0.8167202073797316,1.0,0.45932671433594746,0.4872493143149257,0.45891770369981555,0.4038022768559925,0.4844178656881645,0.7533694466593837,0.4790636666417702,0.47036228852266376,0.5476364257372596
