,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
Fp1,1.0,0.97919433392788,0.9672682089490114,0.920741436421784,0.6856999332339795,0.7326494269540869,0.5132633430720859,0.5330396080785796,0.5699720473641476,0.5128009567320548,0.9169903056494426,0.8910192693416719,0.592390783655403,0.7298681636835165,0.47246363129055197,0.4973203476679407,0.954238344940588,0.7377698700306083,0.5650405774295176
Fp2,0.97919433392788,1.0,0.9899774037233829,0.9473033358845999,0.6755377660685379,0.74742973954824,0.5067123908484654,0.5282491814204081,0.5564597083680252,0.4966093420529565,0.8900138688504038,0.9041507119941861,0.5723262833530381,0.7364404317253588,0.45649668451726033,0.48180603603556593,0.9773169960678925,0.7482036685296085,0.5646222102726867
F3,0.9672682089490114,0.9899774037233829,1.0,0.9531351904906968,0.6920010445223603,0.7559992224820121,0.5163041915223539,0.5274249137633635,0.5478506254064719,0.4818021007923031,0.8979791835995335,0.9010588313768769,0.5888066746406584,0.7271565698963599,0.46429832499022117,0.4678524436107905,0.9934424670983972,0.7647840443226166,0.5759113902304108
F4,0.920741436421784,0.9473033358845999,0.9531351904906968,1.0,0.6956071377020682,0.790759454043573,0.5314669312477913,0.5508851947783168,0.5542230413854609,0.49246218210789267,0.8633766591331147,0.9488938284316364,0.5783029425635775,0.7701015123723274,0.4759082877737967,0.4898858461661787,0.9545256964646075,0.7681559856360886,0.5902801655871047
C3,0.6856999332339795,0.6755377660685379,0.6920010445223603,0.6956071377020682,1.0,0.7847771533512605,0.8002157986902564,0.7497512184017168,0.6763919221300558,0.6296066164433481,0.7619071271989315,0.6762224199722433,0.7985909182502178,0.6997271382356816,0.7054232751710744,0.6368373262177431,0.7093100926760337,0.8339962192297582,0.817592329698751
C4,0.732649426954087,0.74742973954824,0.7559992224820121,0.790759454043573,0.7847771533512605,1.0,0.6351281874826127,0.7156079471686155,0.5978864562845901,0.5792691281272089,0.7258786458480303,0.7666568692635358,0.616288229133056,0.8114928368860076,0.5459406134215157,0.6244829947114237,0.7672208455183009,0.8626167159095315,0.7317695919197023
P3,0.5132633430720859,0.5067123908484654,0.5163041915223539,0.5314669312477913,0.8002157986902564,0.6351281874826127,1.0,0.866212447558507,0.8072548940854635,0.7729638691629692,0.5597905100540119,0.5302739849273993,0.7086416820235378,0.5956081947681718,0.9149269464216744,0.7366590546582421,0.5236784750843512,0.6559412670196865,0.9284055489308656
P4,0.5330396080785796,0.5282491814204081,0.5274249137633635,0.5508851947783168,0.7497512184017168,0.7156079471686155,0.866212447558507,1.0,0.7989876279069132,0.8775489904986925,0.5505848187915354,0.5624859118273159,0.6332343212220835,0.7013796708706286,0.7790898039272109,0.8892767721040895,0.5317733556495352,0.6675395665826837,0.9330349794290758
O1,0.5699720473641476,0.5564597083680252,0.5478506254064719,0.5542230413854609,0.6763919221300558,0.5978864562845901,0.8072548940854635,0.7989876279069132,1.0,0.8809370449745707,0.5686834769146638,0.5560240796752329,0.5842719720161754,0.5919420518725926,0.8110728535026638,0.7182117633826026,0.5516829485800419,0.6095182393141984,0.7871523303268954
O2,0.5128009567320547,0.4966093420529565,0.4818021007923031,0.49246218210789267,0.6296066164433481,0.5792691281272089,0.7729638691629692,0.8775489904986925,0.8809370449745707,1.0,0.5010760924876211,0.5140120442286784,0.5538546476301681,0.6137647368788818,0.7557076319077385,0.8557367278104591,0.4789939813999576,0.5515136477633903,0.7872587581846633
