,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
Fp1,1.0,0.9556972659360266,0.9560102707316285,0.8919519430000898,0.8092947474929332,0.6978108063079125,0.5653563248333489,0.5905546791504482,0.5046102891680873,0.5199292688802111,0.9318083386315863,0.8409221237225143,0.7536144570182643,0.6333753121480878,0.47650325976914293,0.4816653289666883,0.9538957912841729,0.7540322903981155,0.6004418641095005
Fp2,0.9556972659360264,1.0,0.9837032733660512,0.9534052282869065,0.8027406961954959,0.7092007513286565,0.5544829007143548,0.5858347079527084,0.49858322988376214,0.520275733826512,0.8800452045472366,0.9049181096355939,0.7315595532874787,0.6657015101446776,0.46791417727736,0.48831064064239327,0.981823853929046,0.7647600632288443,0.5922114496835256
F3,0.9560102707316285,0.9837032733660512,1.0,0.9589959386236202,0.8368465157804472,0.7211987375644573,0.5807275639663023,0.6021318739974502,0.5114460037859786,0.530097071666469,0.8910050588930185,0.8798762727362923,0.7452689745427394,0.6523283242074187,0.4868539782228282,0.49261738225928015,0.9977569135766897,0.7992307451436356,0.6133431344926581
F4,0.8919519430000898,0.9534052282869065,0.9589959386236204,1.0,0.7998422123615833,0.7414637894169591,0.5655244648338843,0.6051502441046995,0.5034513093799016,0.5282088633342075,0.8412803147327204,0.9136908311539627,0.7254883398369898,0.6890325138841431,0.4904764931751947,0.5110364585045605,0.9568294354971656,0.7784971042210949,0.6005097652462961
C3,0.8092947474929332,0.8027406961954959,0.8368465157804472,0.7998422123615834,1.0,0.798535318895841,0.7657241758048375,0.7106696546548312,0.5669142620038448,0.5767677262906027,0.8384013925190962,0.74800111073067,0.8665868375184809,0.6531491118965883,0.6196953885357754,0.5527584214193583,0.8364103877395805,0.8953440558566097,0.7198700105211908
C4,0.6978108063079125,0.7092007513286565,0.7211987375644573,0.7414637894169591,0.798535318895841,1.0,0.7188377161765283,0.8400920031670862,0.5904824400626754,0.6411321243850465,0.6976962742493952,0.7287815271206504,0.700323069264148,0.7751378521919535,0.5716636456114322,0.6969859091352774,0.71903201280651,0.842595619468424,0.7758933476595692
P3,0.5653563248333489,0.5544829007143548,0.5807275639663023,0.5655244648338843,0.7657241758048375,0.7188377161765283,1.0,0.8053261437130841,0.7907474685695005,0.7361951081858452,0.5768476435073107,0.5332094029076602,0.6777153067192132,0.5170379195452457,0.8580734109609616,0.6300048492240151,0.5763354735927966,0.739314763819444,0.8655908049610485
P4,0.5905546791504482,0.5858347079527084,0.6021318739974502,0.6051502441046995,0.7106696546548312,0.8400920031670862,0.8053261437130841,1.0,0.7383591436650229,0.8413858934440815,0.599902201917107,0.6011422870285641,0.6002288957896793,0.6651199495820437,0.6264840234776032,0.8383810113123706,0.5959029481431811,0.775916600162135,0.9457734072741341
O1,0.5046102891680873,0.49858322988376214,0.5114460037859787,0.5034513093799016,0.5669142620038448,0.5904824400626754,0.7907474685695005,0.7383591436650229,1.0,0.915206997219164,0.5134023295948277,0.479701355442132,0.5127543329918957,0.4667580250735309,0.776381962167314,0.6378861768275155,0.5076216104284192,0.5854148405066228,0.828223761457045
O2,0.5199292688802111,0.520275733826512,0.530097071666469,0.5282088633342075,0.5767677262906027,0.6411321243850465,0.7361951081858452,0.8413858934440815,0.915206997219164,1.0,0.534282868809417,0.5151308063002599,0.5107845294418069,0.5412675675651053,0.6507768157220466,0.7805450919588635,0.5258036363980941,0.6233476465960581,0.8961060800919686
F7,0.9318083386315863,0.8800452045472366,0.8910050588930185,0.8412803147327204,0.8384013925190962,0.6976962742493952,0.5768476435073107,0.599902201917107,0.5134023295948277,0.534282868809417,1.0,0.8051269058047307,0.8389540436460713,0.6467926813435568,0.5021249962026364,0.4986333552354269,0.8905463596511837,0.7537987183278143,0.6096734015961449
F8,0.8409221237225143,0.9049181096355939,0.8798762727362923,0.9136908311539627,0.74800111073067,0.7287815271206504,0.5332094029076602,0.6011422870285641,0.479701355442132,0.5151308063002599,0.8051269058047307,1.0,0.7034265912992897,0.7740224036669845,0.4546681827094706,0.5151766263714893,0.8760592782811341,0.7360218698463422,0.586513072136297
T3,0.7536144570182643,0.7315595532874788,0.7452689745427394,0.7254883398369898,0.8665868375184808,0.700323069264148,0.6777153067192132,0.6002288957896793,0.5127543329918957,0.5107845294418069,0.8389540436460713,0.7034265912992897,1.0,0.6319630816961692,0.6418515792107453,0.5038316472972149,0.7472489877759434,0.7258890763094132,0.5986730285550965
T4,0.6333753121480878,0.6657015101446776,0.6523283242074187,0.6890325138841431,0.6531491118965885,0.7751378521919536,0.5170379195452457,0.6651199495820437,0.4667580250735309,0.5412675675651053,0.6467926813435568,0.7740224036669845,0.6319630816961692,1.0,0.43689174408190334,0.7036072524123803,0.6509592375754092,0.6648360592744961,0.58678014124726
T5,0.47650325976914293,0.46791417727736,0.4868539782228282,0.4904764931751947,0.6196953885357754,0.5716636456114322,0.8580734109609616,0.6264840234776032,0.776381962167314,0.6507768157220466,0.5021249962026364,0.4546681827094706,0.6418515792107453,0.43689174408190334,1.0,0.5563659999246748,0.48345442557851975,0.5571870228787791,0.6626177550189427
T6,0.4816653289666883,0.48831064064239327,0.49261738225928015,0.5110364585045605,0.5527584214193583,0.6969859091352772,0.6300048492240149,0.8383810113123706,0.6378861768275155,0.7805450919588635,0.4986333552354269,0.5151766263714893,0.5038316472972149,0.7036072524123803,0.5563659999246748,1.0,0.48629020025598707,0.5916168778405643,0.736005019243889
FZ,0.9538957912841729,0.981823853929046,0.9977569135766897,0.9568294354971656,0.8364103877395804,0.71903201280651,0.5763354735927966,0.5959029481431811,0.5076216104284192,0.5258036363980941,0.8905463596511837,0.8760592782811341,0.7472489877759434,0.6509592375754092,0.48345442557851975,0.48629020025598707,1.0,0.8014004288687385,0.6084766935698459
CZ,0.7540322903981155,0.7647600632288443,0.7992307451436356,0.7784971042210949,0.8953440558566097,0.842595619468424,0.739314763819444,0.775916600162135,0.5854148405066228,0.6233476465960581,0.7537987183278143,0.7360218698463422,0.7258890763094132,0.6648360592744961,0.5571870228787791,0.5916168778405643,0.8014004288687383,1.0,0.7807233585178901
PZ,0.6004418641095005,0.5922114496835256,0.6133431344926581,0.6005097652462961,0.7198700105211908,0.7758933476595692,0.8655908049610485,0.9457734072741341,0.828223761457045,0.8961060800919686,0.6096734015961449,0.586513072136297,0.5986730285550965,0.58678014124726,0.6626177550189427,0.736005019243889,0.6084766935698459,0.78072335851789,1.0
