,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
Fp1,1.0,0.9681475937537168,0.9666770490821042,0.9228313922596122,0.7344844799941198,0.6608606012473894,0.5614635074409128,0.583469085283494,0.5350931480241756,0.5346150240680657,0.885463118544668,0.887648456385911,0.707492345772202,0.5703942008032123,0.5195822848011334,0.47560654863059576,0.9537152374181286,0.7555254559661378,0.5817352546748599
Fp2,0.9681475937537168,1.0,0.9873396249570254,0.9589509111736957,0.6943785167609516,0.6527756975552865,0.5537822061479833,0.5801488147798124,0.5319946839017737,0.5316176445340128,0.8146343213030128,0.91840073515212,0.6568640566362006,0.5725000907380023,0.502045287641741,0.4692872774851587,0.9751094857733602,0.7466098112010484,0.5784002607432444
F3,0.9666770490821042,0.9873396249570254,1.0,0.9573350475554125,0.715084875138255,0.6682821503384201,0.5549470201035204,0.5941949699856008,0.5408735548340764,0.5407758548250408,0.8126218111292527,0.8949961397387893,0.6679697924645704,0.5746021589495709,0.5021398490652078,0.47829875754214185,0.9956376309095807,0.7771320670609858,0.5926297131953723
F4,0.9228313922596122,0.9589509111736957,0.9573350475554125,1.0,0.7041485733073578,0.6975443419547304,0.559947983209646,0.5979371547792931,0.5367128895591406,0.5365366488163588,0.7861601481072057,0.9438661537342352,0.6650738678914419,0.5873129833768906,0.5130480025974198,0.48294414267997554,0.9519414180212473,0.7551692704070616,0.5966168489939613
C3,0.7344844799941198,0.6943785167609516,0.715084875138255,0.7041485733073578,1.0,0.7376924426514727,0.7872125885594208,0.7589190382467771,0.7003761037876806,0.6990944516847466,0.7896873567735809,0.6500927283032307,0.9304323275505819,0.5788656273153001,0.7519468583411062,0.584950489676952,0.7219016191517609,0.8613386411842499,0.7581155929505558
C4,0.6608606012473893,0.6527756975552865,0.6682821503384201,0.6975443419547305,0.7376924426514727,1.0,0.6543612089722695,0.825791786369195,0.666262743444137,0.669280727884479,0.6308567302320676,0.6596565174434226,0.6735714593944417,0.8081877387519143,0.5944853446026257,0.7465863196928255,0.6751978340995037,0.7936835282495635,0.8247045345031694
P3,0.5614635074409128,0.5537822061479833,0.5549470201035204,0.559947983209646,0.7872125885594208,0.6543612089722695,1.0,0.7987425045275905,0.8646174331750023,0.8567521535868734,0.582597425205065,0.5347023570329041,0.7327202591007596,0.5399319082216641,0.8553382437241492,0.6264352845116029,0.5594720016948677,0.7109535847363164,0.7990831033218464
P4,0.583469085283494,0.5801488147798124,0.5941949699856008,0.5979371547792931,0.7589190382467771,0.825791786369195,0.7987425045275905,1.0,0.8375158589217053,0.841232748839966,0.5620277167875868,0.5523252673273086,0.6735515504842946,0.6672609657599731,0.6882464536797106,0.813481296443946,0.6046610061872065,0.7783300014361825,0.9996188278516354
O1,0.5350931480241756,0.5319946839017737,0.5408735548340764,0.5367128895591406,0.7003761037876806,0.6662627434441373,0.8646174331750023,0.8375158589217053,1.0,0.9991314771523108,0.5290449889329529,0.5049773467491758,0.627921661636966,0.554569689287902,0.7367109477908007,0.6973972521091416,0.550029184407739,0.6815249054378598,0.8376146301800166
O2,0.5346150240680657,0.5316176445340128,0.5407758548250408,0.5365366488163588,0.6990944516847466,0.669280727884479,0.8567521535868734,0.841232748839966,0.9991314771523108,1.0,0.5271222425613085,0.5047187748843618,0.625822519645793,0.5585356117724214,0.7311279625346614,0.7047022976484156,0.5500928994021833,0.6808879205522692,0.8413547701442118
F7,0.885463118544668,0.8146343213030128,0.8126218111292527,0.7861601481072057,0.7896873567735809,0.6308567302320676,0.582597425205065,0.5620277167875868,0.5290449889329529,0.5271222425613085,1.0,0.7656746501396258,0.8425483210699165,0.5460425409899082,0.598337254023811,0.45046119362829273,0.799679470500082,0.7164728183089324,0.5603025658154923
F8,0.887648456385911,0.91840073515212,0.8949961397387893,0.9438661537342353,0.6500927283032307,0.6596565174434226,0.5347023570329041,0.5523252673273086,0.5049773467491758,0.5047187748843618,0.7656746501396258,1.0,0.6198625449255758,0.5962231446295345,0.4898224766332227,0.4607704634011561,0.8796317451325919,0.687000312003348,0.5507317990117689
T3,0.7074923457722019,0.6568640566362006,0.6679697924645704,0.6650738678914419,0.9304323275505817,0.6735714593944417,0.7327202591007596,0.6735515504842946,0.627921661636966,0.625822519645793,0.8425483210699165,0.6198625449255758,1.0,0.5481239456285487,0.7863918875095913,0.5360116586448106,0.6708750291300963,0.7728616803562005,0.673278524983855
