,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
Fp1,1.0,0.9423950676115733,0.9011016155194129,0.8383901532495601,0.7232007997080514,0.6492458978525524,0.5916401238850219,0.5386489113950599,0.5130498243030722,0.47533022700466104,0.902865145450155,0.8242026709141312,0.6434693522739632,0.6220233941803746,0.5617786548153971,0.49159659685013074,0.8817661864100508,0.6675485895707486,0.5567198549668374
Fp2,0.9423950676115733,1.0,0.8976928278063996,0.9309332488045164,0.7161973640902323,0.7132459788611497,0.6051167816328955,0.5646879994985308,0.5192391191517122,0.48348194822615415,0.8524078752504399,0.9208675806649801,0.6120079259108223,0.6683625209622874,0.5363686459346763,0.5001056916345764,0.8857395203001392,0.6930782755774355,0.592412273179477
F3,0.9011016155194129,0.8976928278063998,1.0,0.8548070367631453,0.7504511592971557,0.6669300415081794,0.6062395543021002,0.5544507935143966,0.5245624111495326,0.46716543389716503,0.8395788456948594,0.8332381723954807,0.6314939483363143,0.5946268154850007,0.5329342361784986,0.47971293764798933,0.993926979317419,0.6923920694126589,0.5913071327644273
F4,0.8383901532495601,0.9309332488045164,0.8548070367631453,1.0,0.7203828458687991,0.7747611586506801,0.6317166093322215,0.6402082362349251,0.5489085064502006,0.538730066188595,0.831162969863839,0.9952294930048466,0.631120214050828,0.7652761629593285,0.5637293489080831,0.5920077970325864,0.8550776410556609,0.7099274226415319,0.6367144021590349
C3,0.7232007997080514,0.7161973640902323,0.7504511592971557,0.7203828458687991,1.0,0.7747435596466596,0.8012297813005054,0.6800023815532344,0.6451429692513773,0.5742721397112562,0.7991100379905391,0.7126192564515691,0.7413346073870365,0.6254819722544107,0.6588072761979197,0.5581613725365896,0.758978461014506,0.8324603049035145,0.759323482929035
C4,0.6492458978525524,0.7132459788611497,0.6669300415081794,0.7747611586506801,0.7747435596466596,1.0,0.7119971494514574,0.7673708354772217,0.6255208207479178,0.6132231169288149,0.6953049339672941,0.7835403436181461,0.6344904736363286,0.7686321842577035,0.6023462894626228,0.655335386639776,0.6796797127695864,0.8136798450152494,0.7505870379671354
P3,0.5916401238850219,0.6051167816328955,0.6062395543021003,0.6317166093322215,0.8012297813005056,0.7119971494514574,1.0,0.7980185698862978,0.8281726767078519,0.689115759865084,0.6458714686755502,0.6232037550030389,0.6851344212842885,0.5759750281942704,0.8084099156585838,0.6017977927032787,0.6091619228552625,0.7531130281787054,0.925763227428563
P4,0.5386489113950599,0.5646879994985308,0.5544507935143966,0.6402082362349251,0.6800023815532346,0.7673708354772217,0.7980185698862978,1.0,0.7787644699988492,0.8459069142299919,0.5826494564595722,0.6456755614108634,0.6126424883911308,0.7213729258393984,0.7163922661071962,0.8240145378828121,0.5601963329308591,0.7139149086310889,0.8620704986386926
O1,0.5130498243030722,0.5192391191517122,0.5245624111495326,0.5489085064502006,0.6451429692513773,0.6255208207479178,0.8281726767078519,0.7787644699988493,1.0,0.8458401565014784,0.5469498308725893,0.5435516761766186,0.5808878037725005,0.5453046930896384,0.8211576188130729,0.662845112886007,0.525676559793056,0.6195490146678524,0.8240147286479983
O2,0.47533022700466104,0.48348194822615415,0.46716543389716503,0.538730066188595,0.5742721397112562,0.6132231169288149,0.689115759865084,0.8459069142299919,0.8458401565014784,1.0,0.5015798802499642,0.5426405325057433,0.5334620266543497,0.6220161851425043,0.7228255607184223,0.8094701496643898,0.4690388896120784,0.5859397592928131,0.7286810442248408
