Source,Target,F-stat,p-value
F3,FZ,1567.4645316770723,0.0
FZ,F3,605.6685195171301,2.4331780410713294e-257
Fp2,F3,338.0115656322664,1.7118181003848897e-145
Fp1,F3,309.2144822870084,2.5785225815970523e-133
F3,Fp2,281.7173818121018,1.1645683562680325e-121
C3,T3,252.75220428497272,2.3521973882557134e-109
F3,Fp1,235.42757644541214,5.564539114007809e-102
P4,T4,210.70958058208515,1.924670042951058e-91
C3,FZ,192.66653830457415,1.2277208197891258e-43
C4,C3,184.1211720885036,4.41178785831892e-80
C4,T4,165.88602774415747,2.819499806193675e-72
P3,T3,146.7656618303312,4.438413205720343e-64
P4,C4,144.95164884978718,2.66428092584028e-63
C4,FZ,130.79166064080812,3.29336063834393e-30
F4,F8,130.16866036820352,5.928810962189746e-57
Fp2,FZ,128.21741855377746,4.086508449283861e-56
PZ,C3,126.44142011721098,2.368962296597815e-55
Fp2,C3,121.55583281303639,2.98287394480734e-53
Fp1,C3,121.44805304850712,3.3187438417630013e-53
F8,Fp2,120.1901742020747,6.694600498516541e-28
T6,T4,116.86234581845231,3.111247829463991e-51
F8,Fp1,111.92802503258655,4.2298674363031417e-26
C3,C4,111.47456072533176,6.467875522498533e-49
P4,C3,110.70092023264097,1.3920881764143892e-48
T4,C3,109.89079056545879,3.106678329544808e-48
T6,T3,108.91808788143607,1.9174411163006436e-25
PZ,FZ,106.54449746496455,6.317061972281747e-25
T3,C3,105.59799663361504,2.187952390257802e-46
C3,F3,104.49303986765571,1.770761486980187e-24
PZ,C4,104.47324359726613,6.6722480108569e-46
PZ,CZ,103.52065339731298,1.715620749253904e-45
T5,T3,101.76989821777934,9.734510003304001e-45
Fp2,C4,99.02751019379119,1.4771795977024623e-43
T4,O1,98.15010719478612,3.5267816943193392e-43
F7,C3,97.12849517539897,9.715766904240855e-43
FZ,C3,96.46502493647361,1.876342943932395e-42
FZ,Fp2,95.01052472922014,7.943143837975436e-42
F3,F4,94.8247569074666,9.550740496855704e-42
C4,F8,94.1786763995123,1.8131477500864377e-41
F3,F8,93.86511226934391,2.474875578049175e-41
Fp1,C4,92.7478066626308,7.499771943517525e-41
P4,FZ,92.10493321607642,8.994701785145974e-22
CZ,FZ,90.70450620917016,1.8204424215026857e-21
T4,O2,90.40376272395811,7.679647617461166e-40
C3,CZ,90.29855729500858,8.524911691771376e-40
Fp1,FZ,90.02036124617902,1.1235894640975232e-39
Fp2,O1,89.88258713581422,1.2882403120556578e-39
P4,CZ,89.35359805453557,2.1778623797557713e-39
F4,Fp2,88.8273700169727,3.671839328714283e-39
F4,O1,88.12119207567648,7.401633492060683e-39
Fp1,O1,86.6394392793456,3.222487738359487e-38
FZ,O1,85.53437142148941,9.65376544261458e-38
