node,min_value,max_value,jaccard_min_over_max,subject_id
T5,0.30079694043425886,0.35588673909297547,0.845204126461356,sub-NORB00085
T6,0.2996780640643187,0.35198722664642473,0.851389031697303,sub-NORB00085
FZ,0.43436329861675954,0.46471488463719435,0.9346877256920004,sub-NORB00085
CZ,0.4380428495350605,0.44110584633252875,0.9930560956674349,sub-NORB00085
PZ,0.4103426045258442,0.4259494921431659,0.9633597693970813,sub-NORB00085
Fp1,0.3842242878250663,0.4585323015652376,0.837943775200755,sub-NORB00086
Fp2,0.37012499061709353,0.41438946692057127,0.8931814637268225,sub-NORB00086
F3,0.41165101785329467,0.5193394988682851,0.7926433840490488,sub-NORB00086
F4,0.4013978820160588,0.4975698764902896,0.8067166060120047,sub-NORB00086
C3,0.37186111375606834,0.5465391116447562,0.680392502262077,sub-NORB00086
C4,0.43968893593959957,0.5402964666216112,0.8137919884779282,sub-NORB00086
P3,0.4463994790463593,0.48882158005919785,0.9132155724227619,sub-NORB00086
P4,0.4504478974138474,0.5368397640641959,0.8390732720759901,sub-NORB00086
O1,0.367087961101954,0.44853338129328524,0.8184183751129194,sub-NORB00086
O2,0.3907746433318791,0.4444391104608318,0.8792534998251867,sub-NORB00086
F7,0.3057724420255671,0.5008918622821771,0.610455998690812,sub-NORB00086
F8,0.338523234889696,0.41884561648081337,0.8082291459416603,sub-NORB00086
T3,0.2815955580915664,0.43286621199759046,0.6505371643401308,sub-NORB00086
T4,0.3178423842407448,0.4242529080769476,0.7491813920179354,sub-NORB00086
T5,0.35037657569913244,0.3905512142360292,0.897133494731328,sub-NORB00086
T6,0.3758309347345086,0.43265277197859237,0.8686664204548415,sub-NORB00086
FZ,0.4179671855528846,0.5191995001952725,0.8050223187728144,sub-NORB00086
CZ,0.41710715027629136,0.5292138523982428,0.7881637043060824,sub-NORB00086
PZ,0.4576682077832276,0.5397123608313894,0.8479854103734469,sub-NORB00086
Fp1,0.5108226644469939,0.550925444052904,0.9272083363750774,sub-NORB00087
Fp2,0.4883160044405212,0.5697011867650792,0.8571440884884135,sub-NORB00087
F3,0.5109217330694362,0.5667262774738507,0.901531750648373,sub-NORB00087
F4,0.5019492085698214,0.5701586352345457,0.8803676337609707,sub-NORB00087
C3,0.4075802644682638,0.5706345848086134,0.7142579074574724,sub-NORB00087
C4,0.4134233211840335,0.5804532876684196,0.7122421906587582,sub-NORB00087
P3,0.3823254392942401,0.45259446693713856,0.8447417439315311,sub-NORB00087
P4,0.3978925573411595,0.48558348019419384,0.8194112311688093,sub-NORB00087
O1,0.3782851704571205,0.3839214305666287,0.9853192354977693,sub-NORB00087
O2,0.3680599792346615,0.4140853120483656,0.8888506028237768,sub-NORB00087
F7,0.4551555775480928,0.4945148640753852,0.920408284185989,sub-NORB00087
F8,0.4660410790372259,0.5570078223776946,0.8366867758658043,sub-NORB00087
T3,0.29502056228783163,0.29553837621368334,0.9982478961531639,sub-NORB00087
T4,0.28059415516669206,0.4002410747873267,0.7010628664631421,sub-NORB00087
T5,0.3584687029046526,0.3621989315183203,0.9897011606355912,sub-NORB00087
T6,0.35621313277940986,0.37509044536697234,0.9496726381044078,sub-NORB00087
FZ,0.5155367357154906,0.5645970163407297,0.9131056679271724,sub-NORB00087
CZ,0.448215724257709,0.5490085473665067,0.8164093736021372,sub-NORB00087
PZ,0.4101254140739375,0.5159508570677359,0.7948923980953766,sub-NORB00087
Fp1,0.4549726858763445,0.47044391389966594,0.9671135547379595,sub-NORB00089
Fp2,0.4679422786804814,0.48764286967882214,0.9596003710434314,sub-NORB00089
F3,0.470271924605352,0.4807109042056671,0.9782842878973911,sub-NORB00089
F4,0.44907271022149137,0.4744914709352589,0.9464294676073625,sub-NORB00089
C3,0.3790039546939011,0.48789305533090543,0.7768176868942065,sub-NORB00089
C4,0.3846810274925149,0.5062913552038886,0.7598016903480409,sub-NORB00089
P3,0.4117253883603805,0.43799643364245855,0.9400199561818272,sub-NORB00089
P4,0.42683168773000807,0.46792930025829466,0.9121713205272658,sub-NORB00089
O1,0.29106254095730094,0.35023903561587366,0.8310396939207119,sub-NORB00089
O2,0.3171262129162638,0.35022464518033347,0.9054937089106707,sub-NORB00089
F7,0.39477256668438937,0.4047246763850811,0.9754101731834541,sub-NORB00089
F8,0.4199515819138299,0.44068548060917506,0.9529508014044757,sub-NORB00089
T3,0.3224141762760616,0.3738709853064457,0.8623674715270906,sub-NORB00089
