Source,Target,F-stat,p-value
T4,O1,2858.166798476049,0.0
T4,T5,2787.6628353453852,0.0
T4,P3,2065.3273069293446,0.0
T4,O2,2060.179142112965,0.0
T4,PZ,1995.7137467285222,0.0
T4,C3,1981.3863052736374,0.0
T3,T6,1951.6409265994469,0.0
T4,F7,1911.40515933747,0.0
T3,C4,1909.2564921086139,0.0
T3,O1,1815.360693307101,0.0
T3,O2,1677.0289598914792,0.0
T3,T4,1675.9228755097226,0.0
T3,PZ,1650.2484949843085,0.0
T4,C4,1612.9034944316174,0.0
T3,Fp2,1604.7144539433546,0.0
T3,P4,1604.3492382797158,0.0
T3,F8,1549.5948856627247,0.0
T4,P4,1524.5467266781698,0.0
T3,P3,1508.645441117627,0.0
T4,Fp2,1498.148084622612,0.0
F7,O1,1481.851313084976,0.0
F3,C4,1464.3746387027097,0.0
F3,T5,1441.9837295526684,0.0
Fp1,P3,1432.6405757620544,0.0
Fp1,T6,1426.8819203579899,0.0
F3,T6,1416.43530236697,0.0
F7,T6,1414.7547374771225,0.0
T3,C3,1407.7121916316837,0.0
T4,T6,1402.4973130799463,0.0
F3,P3,1396.9612512994095,0.0
T3,T5,1385.2587328149089,0.0
Fp1,C4,1375.385031225156,0.0
FZ,O2,1352.9793492158822,0.0
Fp1,T5,1332.6458723504804,0.0
F4,T5,1328.4121479992805,0.0
Fp1,O1,1320.7398464408013,0.0
T3,F4,1314.3195128883704,0.0
F8,O1,1312.6132027717395,0.0
Fp1,C3,1288.9997572020006,0.0
F3,C3,1274.4306868420351,0.0
F4,O1,1270.4232510792754,0.0
F7,T5,1226.0765361987105,0.0
F4,P3,1224.1745287064396,0.0
F7,O2,1180.731382293641,0.0
F4,C3,1161.0078639432054,0.0
F7,C4,1158.2949983229103,0.0
F3,O1,1153.3980759895155,0.0
FZ,O1,1153.3910249267344,0.0
F7,P3,1117.0950263605798,0.0
T3,F7,1115.3069992899211,0.0
F4,T6,1114.035750396028,0.0
T4,F4,1091.4921890817134,0.0
FZ,F3,1056.8605542064597,0.0
T4,Fp1,1027.3583037329927,0.0
F8,O2,1016.9505896196886,0.0
F7,PZ,1014.2335670796331,0.0
F4,O2,1003.8920051353064,0.0
FZ,P4,991.5018590092048,0.0
Fp1,O2,980.6979064666342,0.0
F8,T5,958.2984454017018,0.0
T4,F8,953.0348576210243,0.0
Fp1,PZ,946.6844267300454,0.0
FZ,PZ,946.068931604911,0.0
C4,O1,918.9167158658064,0.0
C4,T5,911.1146509432423,0.0
F7,P4,902.1566611647603,0.0
F3,O2,896.4534626427551,0.0
F4,PZ,888.9128326757427,0.0
F3,F4,877.5130846975907,0.0
F4,C4,863.1100681248288,0.0
F7,C3,848.2693967707169,0.0
F3,PZ,836.4144305909045,0.0
F8,PZ,805.3674732682254,0.0
T6,O1,802.5930030915023,0.0
Fp2,T5,787.5908350360885,0.0
T4,T3,770.2638327032447,0.0
Fp2,O1,762.7408947346752,0.0
Fp1,F4,755.7438379435772,0.0
FZ,CZ,743.8732218101363,1.8587e-320
F3,P4,743.3908762968224,2.981e-320
F3,T4,739.1144775994328,1.966707e-318
F4,F7,729.5031320506789,2.4183941597e-314
FZ,T6,721.4130635632685,6.71157827342e-311
FZ,T5,712.0320510111972,6.6150749665708115e-307
T3,Fp1,710.6132533411214,2.658514247935562e-306
Fp1,P4,708.8425707350314,1.5087039208394344e-305
