Channel,Participation_Coefficient
Fp1,0.4420427302376938
Fp2,0.449143315427149
F3,0.4523542357408121
F4,0.4880488065381845
C3,0.4999972401962528
C4,0.47839046525260975
P3,0.4527645683238185
P4,0.2797015312985942
O1,0.23352343809923082
O2,0.2325117668042711
F7,0.4556250002798421
F8,0.4928128052578409
T3,0.4987077144254819
T4,0.44675023257155955
T5,0.4530193002503833
T6,0.4394073862196022
FZ,0.47412333583102917
CZ,0.49624014471267164
PZ,0.4193035631177763
