Channel,Participation_Coefficient
Fp1,0.46643694221932896
Fp2,0.47150018449496844
F3,0.4619475955518366
F4,0.49754492603568945
C3,0.4633026711668111
C4,0.45234286800966306
P3,0.3654873832311949
P4,0.355055390968369
O1,0.12173723478266374
O2,0.1751723871921922
F7,0.4979651177933987
F8,0.496311847048998
T3,0.4767838215559643
T4,0.4708368002260067
T5,0.26147354351535257
T6,0.32606943961506396
FZ,0.4940310151872326
CZ,0.4579004648103383
PZ,0.3741976543919402
