Source,Target,F-stat,p-value
F4,FZ,429.7529862013569,4.295968886719498e-95
Fp1,F3,357.348537294429,6.550091699395725e-155
P3,T5,327.4325569696031,4.436701556780384e-142
F4,Fp2,323.7858420576079,3.5155357178274517e-72
F7,F3,314.98231974540477,9.795221028143361e-137
C4,F8,303.24390170103595,1.0756055338024619e-131
C3,F3,300.85767672812733,1.1391846583044087e-130
F3,C3,296.9271443331642,5.559636425374446e-129
Fp1,C3,292.3037452678376,5.388212986647561e-127
FZ,C4,289.8444025239629,6.140638521005395e-126
Fp2,C4,284.9497234864064,7.793221371484141e-124
C3,F7,276.7130869344208,2.7057203934632852e-120
T3,O2,270.5291381402353,1.2336353705680174e-117
F8,T6,266.41644382881486,7.241820561758231e-116
T3,O1,265.545293497561,1.7160078353607167e-115
C3,Fp1,263.3251938200806,1.5467202005546257e-114
F8,O2,262.8400334371462,2.5008955452531627e-114
T3,PZ,254.22874289546655,1.2668197621902242e-110
C4,F4,252.58623015968723,6.448575774397265e-110
F7,C3,252.2790856755015,8.742350963309215e-110
F4,F8,241.42779899587765,2.5138696488519278e-54
T3,CZ,237.45659729964808,2.0965781443791064e-103
Fp2,FZ,230.69687685597708,1.7067452594521742e-100
T3,C3,220.53867177854292,4.050642603426214e-96
FZ,O2,219.762772029417,8.745549577530114e-96
Fp2,O2,219.06541645385212,1.7467106346933296e-95
O1,T5,218.06153816363812,4.72850633231123e-95
T4,T5,208.9895067278847,3.836762517256531e-91
F7,F8,208.47272897337527,6.407509416405861e-91
FZ,Fp2,201.7504043334672,1.0464230419855167e-45
FZ,F4,196.55115848399987,8.828640055108253e-86
FZ,T6,189.99170931701502,5.950107160452e-83
PZ,T5,188.2319298429961,3.4159356002520483e-82
F4,T6,185.853061126897,3.6272915994914387e-81
T3,T6,185.3421936227608,6.024840856341472e-81
Fp2,T6,185.05116893039647,8.04416839463029e-81
Fp1,F8,182.53812606436048,9.762377575344674e-80
FZ,C3,181.7972685202478,2.037816780829881e-79
F3,F8,179.81860784744998,1.4548269262006382e-78
T3,P3,179.5052712725145,1.9860886039089524e-78
Fp2,C3,174.72352125604428,2.297468481703823e-76
CZ,T5,172.7105680325724,1.6979130862437698e-75
Fp1,C4,171.21330382098824,7.517671727601707e-75
F4,O2,170.43815056518403,1.6241525422625304e-74
F7,C4,169.7549491119058,3.2025302331502233e-74
F3,C4,163.95396301105654,1.022038506507215e-71
F4,C4,160.21290067885292,4.212738162419951e-70
F3,PZ,159.74775053678943,6.68952440721737e-70
C3,F8,157.69793115299709,5.133991536223654e-69
F3,CZ,155.85823069713194,3.1977721625145637e-68
F3,O2,155.41044915392303,4.991258203569028e-68
Fp1,PZ,153.64901253210036,2.8765385142925765e-67
F3,O1,153.45264544101906,3.496814103698296e-67
Fp1,O2,150.35916629744065,7.580382908363979e-66
Fp1,CZ,150.34526710279175,7.685892390003292e-66
F7,O2,148.9840046185674,2.9761000613020864e-65
Fp1,O1,148.36515179963163,5.507450880764472e-65
FZ,O1,146.43115272393527,3.770058735508931e-64
F7,PZ,144.57683239232222,2.384424549333699e-63
T3,F8,142.96902789016505,1.180245354461866e-62
F7,CZ,141.1058196049919,7.532675780566374e-62
F3,T6,140.43078350173315,1.4743620126677623e-61
Fp2,F4,139.68888858034268,3.084282825542068e-61
F7,O1,138.57822831224465,9.31220925282492e-61
Fp2,O1,137.40487480978493,2.9926862070447377e-60
FZ,PZ,136.72212894833072,5.903194409601165e-60
F8,F4,134.67195395406537,4.238057778574841e-31
PZ,CZ,134.57221038558106,4.455850671992695e-31
F7,T6,133.22550147319768,1.9149340247558605e-58
FZ,CZ,132.84141758314507,2.806385718241456e-58
Fp1,T6,128.63520182587578,1.8456282574657648e-56
Fp2,PZ,128.21658661740454,2.7995745935036744e-56
P4,C4,128.1700485783198,2.9323002445959424e-56
C4,Fp2,127.9663143779561,3.591487618350393e-56
FZ,F8,125.49769348112827,4.191892143590836e-55
Fp2,CZ,124.1052259061837,1.6764425564945947e-54
T3,Fp1,119.93871258893229,1.0612069068546487e-52
T3,Fp2,119.63273247459155,1.4391392627383964e-52
T3,F3,116.61366979245167,2.9080034128230084e-51
F8,C4,114.3891151341813,2.6645328316884567e-50
T3,T5,111.26483836561643,5.982345089658544e-49
F8,O1,110.36859483887226,1.460580566783433e-48
F4,F3,109.48157540321725,3.533477962513644e-48
T3,C4,107.09007700805076,3.825586157729048e-47
F7,F4,106.6832565494584,5.737017905463319e-47
T3,FZ,106.5918700274962,6.283763857393924e-47
C4,FZ,106.45052738258522,7.233770051537119e-47
C3,T5,105.02385842389813,2.9961224962799995e-46
FZ,T3,104.55346419499398,4.7870181335258445e-46
Fp1,F4,103.29044106241523,1.684616441497966e-45
Fp2,F8,102.84527334679163,2.624853063703175e-45
T3,F4,102.35411261294927,4.281655339855017e-45
T3,F7,101.60121746392393,9.065013104563e-45
T3,P4,100.9483783459466,1.7371646635522496e-44
F3,F4,99.01930187823825,1.1872974495760582e-43
C4,C3,98.56364173059924,1.8695366574065967e-43
F8,C3,98.09292989573716,2.9883062097405845e-43
F3,P3,97.9853388205392,3.3264689337862267e-43
CZ,PZ,96.859342931059,7.777584989691318e-23
Fp1,P3,96.43506113727662,1.559058994302429e-42
Fp2,T3,95.82621473772654,2.8598933654956013e-42
Fp1,F7,91.98858567669285,9.070727692352857e-22
F3,T5,91.92984262596714,1.388998350340232e-40
F8,PZ,91.38787878930114,2.3838725740117966e-40
P3,O1,90.25741094573434,2.1725308592674815e-21
Fp1,T5,90.06196857020953,8.937251584764897e-40
F8,P4,89.99817985825021,9.52391837668703e-40
F3,T3,89.8929222153402,1.0577372352061511e-39
F4,Fp1,88.83770055280793,3.02798564780313e-39
C3,Fp2,87.456490590137,1.1996864875129694e-38
T6,T5,87.17306558307182,1.5913428842104856e-38
F7,P3,86.16865906736872,4.3309808623265114e-38
F3,Fp1,85.31501936497804,2.632742336861311e-20
CZ,F3,84.12784644504735,3.312330535230071e-37
FZ,P3,83.87440351885745,4.264455751864472e-37
C3,F4,83.10946426563386,9.142306252948637e-37
F4,C3,83.00078874631714,1.0188476488029782e-36
T6,F7,83.0005636742848,1.019076290854433e-36
FZ,P4,81.44448072545497,4.808038867149056e-36
C3,FZ,81.26858835181964,5.729664935683457e-36
F4,F7,81.22100247434301,6.008055787417123e-36
F8,CZ,81.05558844522312,7.085306971838871e-36
Fp2,P4,80.91306380489978,8.167188273507432e-36
F7,T5,80.84394368187151,8.749879039409392e-36
CZ,F7,80.80286304269649,9.115705384907477e-36
Fp1,T3,80.59189041992897,1.1249765340043121e-35
Fp2,P3,79.81312630213361,2.4454678909896885e-35
P3,PZ,79.75654709928092,4.363742163537575e-19
C4,T6,78.96404384787614,5.702174567727664e-35
T6,Fp1,78.71273851195271,7.325977199095973e-35
CZ,Fp1,78.63349301613982,7.928338321469492e-35
C4,F7,77.62528751819653,2.166636198474585e-34
PZ,F3,77.10678963923066,3.633523777307886e-34
T5,T4,76.7315214606605,5.2825700207124415e-34
C4,Fp1,76.37631978043706,7.527909457899428e-34
C3,C4,75.7719015101541,1.3754274946410608e-33
PZ,F7,75.38284243527157,2.0273823703455953e-33
C4,F3,75.31879261155565,2.1611021481860547e-33
O2,T5,74.14089908569605,6.99561941136933e-33
CZ,F8,73.73354229900191,1.0501693099063502e-32
PZ,Fp1,73.67363741888305,1.1148215786915532e-32
T6,T4,72.96740293882473,2.2547294692489767e-32
P4,F8,72.11694255018412,5.265773019800123e-32
T6,F3,71.81825747120703,7.093116021500978e-32
T6,F8,71.74025118245564,7.667002183073204e-32
C3,T3,71.45057346906273,1.0235302987052154e-31
C4,O2,70.97307955982099,1.6479047362578267e-31
O2,F8,68.98458415870626,1.1975903573460289e-30
PZ,F8,68.85194334526362,1.3669979283882703e-30
P4,C3,67.81592425012622,3.842178639841658e-30
F4,O1,65.5066985352008,3.846000903819576e-29
T6,T3,65.07955698099231,5.889389927409805e-29
Fp1,FZ,64.74246735671862,8.243618688968864e-29
F8,F3,64.06761491461405,1.6162560438244178e-28
F4,P4,63.982480699205546,1.7595298745662588e-28
O1,F3,63.64392542326602,2.466522871005995e-28
O1,P3,63.52200909123774,1.6164472908347296e-15
T5,F3,63.47107460253556,2.930746676798269e-28
F8,F7,63.05823270057995,4.424428000281107e-28
F8,T3,62.6392857124596,6.72022794710585e-28
O1,Fp1,62.31436771789107,9.293315386835422e-28
O1,F7,62.1963235212159,1.0454891611153823e-27
T5,Fp1,61.81743723647611,1.5257853751634263e-27
C4,T4,61.5780434301339,1.9374278183663557e-27
T5,F7,61.196881426520775,2.833931061754896e-27
F8,P3,60.52036210531212,5.565983197791912e-27
O2,Fp2,59.877144591404424,1.0574765580440456e-26
P4,F4,59.75547283250554,1.1939775401691454e-26
T5,O2,58.900954625317475,2.800921212416025e-26
Fp2,T5,58.69647027144734,3.4349129416516284e-26
P4,Fp2,58.64383354149505,3.6201483428345616e-26
O2,Fp1,58.62052662067671,3.7053280074243703e-26
F7,T3,58.6124469682197,3.7353221320116925e-26
FZ,T5,58.066084859240945,6.443208800423189e-26
P3,CZ,57.82805102721182,2.906416715861345e-14
O1,F8,56.96621583541794,1.9309062911833384e-25
F8,FZ,56.178119470008,4.239519348853742e-25
C3,T6,55.77243877899898,6.355352326906736e-25
O2,F7,55.54504568908031,7.974317102146505e-25
F7,FZ,55.22173628228382,1.1010819359380446e-24
F8,Fp1,54.765290131735924,1.7364074879476114e-24
F4,PZ,54.35974988997019,2.602692742507667e-24
T6,O2,53.96526267278176,3.8583889537938265e-24
O2,P3,53.18851564561748,3.0713710584412926e-13
C3,O2,52.976294461254,1.03530105615433e-23
