,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
Fp1,1.0,0.9188576748420412,0.8251311213808468,0.71976581009838,0.43212651467870106,0.43323400347508106,0.16756283407510733,0.27140269741576184,0.02633404461169361,0.04900649116307569,0.6995322828015903,0.7006329203027135,0.3262262809734051,0.44721354122376633,0.0855787604805199,0.2049627749325647,0.8161423023017973,0.4262895047507146,0.29358996118088004
Fp2,0.9188576748420412,1.0,0.7920158412325491,0.7764884024987536,0.38294929554394497,0.4275033618996895,0.074366174714086,0.2735349587891181,-0.055539594695989666,0.03386334677945565,0.5775706026856205,0.7608559641069644,0.2414009728356073,0.4110191608716274,0.05129741962972349,0.19323517448874417,0.7842759446543551,0.41879377826983394,0.24258361978011236
F3,0.8251311213808468,0.7920158412325491,1.0,0.7939990544970635,0.47691157108078525,0.4735634920279581,0.19271032353232223,0.2597520792540001,0.03261751171958487,0.010881066356498301,0.6441461472279796,0.6320836621102559,0.3530519595620428,0.42161255572410106,0.11714406877104624,0.17447451396444671,0.991296707536899,0.5109906014383452,0.29400236144309444
F4,0.71976581009838,0.7764884024987536,0.7939990544970635,1.0,0.4851094322127765,0.5913434743049395,0.16659773758722854,0.38179282366001943,-0.0023748581660040704,0.054333049472534506,0.5924600924905171,0.7757572023018462,0.32154842221586255,0.4866925969235814,0.13406716136354904,0.24537985158972098,0.8122395225227733,0.562511476732868,0.3339575340476671
C3,0.43212651467870106,0.38294929554394497,0.47691157108078525,0.4851094322127765,1.0,0.6669003538889782,0.618673133824391,0.5402663109610231,0.25719690509174764,0.20749160869463493,0.6224341945788514,0.454131948867379,0.7261831219790065,0.5176705265997821,0.44530223046503387,0.37421220936657446,0.5148666086395371,0.6976707296249832,0.6714828016450768
C4,0.43323400347508106,0.4275033618996895,0.4735634920279581,0.5913434743049395,0.6669003538889782,1.0,0.462806454150686,0.7313873618233329,0.22694029873501637,0.26783061173911005,0.4849797773312541,0.523989620721036,0.4838278727297394,0.759931450021255,0.32850558560778503,0.5829580693893793,0.5080076982323859,0.7068823862431748,0.6634257340235199
P3,0.16756283407510733,0.074366174714086,0.19271032353232223,0.16659773758722854,0.618673133824391,0.462806454150686,1.0,0.5585518975164085,0.6475891016568538,0.3921439261223934,0.36842535504740315,0.18299696272031873,0.5923795559836488,0.3718479321768671,0.715598899863211,0.4367115144862365,0.2045367732569746,0.4043051192615393,0.7970080464565523
P4,0.27140269741576184,0.2735349587891181,0.2597520792540001,0.38179282366001943,0.5402663109610231,0.7313873618233329,0.5585518975164085,1.0,0.42897793367064413,0.6011766945843623,0.3234459844217476,0.3245794275810155,0.3951069297892604,0.5489380019664106,0.491022320801472,0.7907054349077006,0.28826291212648125,0.5492916228040763,0.7748901322720453
O1,0.02633404461169361,-0.055539594695989666,0.03261751171958487,-0.0023748581660040704,0.25719690509174764,0.22694029873501637,0.6475891016568538,0.42897793367064413,1.0,0.7238200967909236,0.16700571380860152,0.02587663537489508,0.3318819303097626,0.1944744775135527,0.6313424906819393,0.4378320992877563,0.038264704100616206,0.17783235275910333,0.5058556593177254
O2,0.04900649116307569,0.03386334677945565,0.010881066356498301,0.054333049472534506,0.20749160869463493,0.26783061173911005,0.3921439261223934,0.6011766945843623,0.7238200967909236,1.0,0.0900738670295524,0.06442661276295718,0.19368267197168143,0.20063323641125436,0.4779882588113094,0.6600119605456151,0.020642701778247563,0.1689012998036136,0.4339595968585982
F7,0.6995322828015903,0.5775706026856205,0.6441461472279796,0.5924600924905171,0.6224341945788514,0.4849797773312541,0.36842535504740315,0.3234459844217476,0.16700571380860152,0.0900738670295524,1.0,0.582880625822639,0.6814193751606975,0.45849005993291164,0.2616729295479096,0.21935682956615676,0.6725435699796293,0.5122192992923871,0.40122106090255594
F8,0.7006329203027135,0.7608559641069644,0.6320836621102559,0.7757572023018462,0.454131948867379,0.523989620721036,0.18299696272031873,0.3245794275810155,0.02587663537489508,0.06442661276295718,0.582880625822639,1.0,0.3057109531383487,0.5912637456977863,0.08432700298869818,0.26174717869116615,0.6407581383677078,0.4297805485884815,0.3180424644283405
T3,0.3262262809734051,0.2414009728356073,0.3530519595620428,0.32154842221586255,0.7261831219790065,0.4838278727297394,0.5923795559836488,0.3951069297892604,0.3318819303097626,0.19368267197168143,0.6814193751606975,0.3057109531383487,1.0,0.47167104263169907,0.5652064183129674,0.3296478923073423,0.3780545241812562,0.44346693522086816,0.49776446812528385
T4,0.44721354122376633,0.4110191608716274,0.42161255572410106,0.4866925969235814,0.5176705265997821,0.759931450021255,0.3718479321768671,0.5489380019664106,0.1944744775135527,0.20063323641125436,0.45849005993291164,0.5912637456977863,0.47167104263169907,1.0,0.23283020694939807,0.6153550220601234,0.4349427284713513,0.4584798192664013,0.48009104766866617
