window_idx,start_time,n_connections,mean_strength,max_strength
0,0.0,276,9.136241362422345,30.101173676194996
1,7.0,246,7.61882547111788,23.943698090817765
2,14.0,256,8.786221175682947,33.6308338051146
3,21.0,256,9.437802538448722,54.59747867647591
4,28.0,292,12.987307462140414,54.28466780121095
5,35.0,220,6.464239686210097,34.33490289436882
6,42.0,255,7.958705771034594,37.47352237483449
7,49.0,285,12.85366946306086,63.84538292359498
8,56.0,246,9.724104342311541,49.241507838711804
9,63.0,304,13.384994097637295,73.30143964812135
10,70.0,288,15.890644644615035,89.79571109600631
11,77.0,246,7.168958995609559,37.36252769508529
12,84.0,256,9.812751912869702,58.71822895808981
13,91.0,278,11.578425254492032,38.742444909798806
14,98.0,286,9.835817869906444,50.60770323987008
15,105.0,245,8.6140260576824,41.83529421910728
16,112.0,266,9.71598993975412,54.06551954335781
17,119.0,249,8.037911521196689,50.80253970484646
18,126.0,230,7.377741593209082,36.203679089917436
19,133.0,280,12.889370271762994,61.33780600690274
20,140.0,290,20.20316836040215,116.17702136122753
21,147.0,298,22.345330081886438,141.49126077748366
22,154.0,267,9.31546767067902,38.56350515468312
23,161.0,251,9.461867940712729,45.34689168672938
24,168.0,264,9.533498269828186,39.31905756124525
25,175.0,307,13.549048428418304,79.36473621112887
26,182.0,292,17.42375069915353,57.70938873471088
27,189.0,278,11.744414269171859,70.18895463988757
28,196.0,228,7.446569379617216,49.17054654054968
29,203.0,271,9.615380723107418,48.189058308189715
30,210.0,250,11.933421398582217,65.36256335202633
31,217.0,274,9.331895939946559,66.94814724901583
32,224.0,254,10.586687889638906,58.30229180889847
33,231.0,277,10.914101915743487,62.91735244490681
34,238.0,275,11.13780262034248,71.76818032574234
35,245.0,274,10.906244550480988,61.65807829284565
36,252.0,284,11.011196328277371,50.80022005787082
37,259.0,293,19.250805389119353,172.0144330461023
38,266.0,207,34.00844987096583,319.19640921480834
39,273.0,155,8.187414244440859,463.4569663194232
40,280.0,207,7.360267681681939,51.3657543581931
41,287.0,245,9.50057867608792,59.436993660951586
42,294.0,320,43.213844710779945,608.2355428196538
43,301.0,319,37.332012148475606,315.93418485897115
44,308.0,286,13.184925048640794,62.810287710746636
45,315.0,288,14.200070261287522,48.17002467889017
46,322.0,263,10.483071129737818,50.088221290562004
47,329.0,232,9.1552456363136,40.193481126839075
48,336.0,270,10.25329879794118,54.66339030963632
49,343.0,257,9.790403397312334,64.58263518669382
50,350.0,237,9.06713797632712,60.83847848589234
51,357.0,317,24.27581516948413,173.1592765725345
52,364.0,315,29.366921718547456,249.27910677162583
53,371.0,307,23.868810780855668,133.00367611067793
54,378.0,317,29.815771752867263,176.46031373515675
55,385.0,171,6.156517347325036,40.1044527008069
56,392.0,261,10.496579420282215,67.42569194464494
57,399.0,260,10.267343580515234,67.09919772175357
58,406.0,253,8.821924628136323,46.21287885407931
59,413.0,263,9.460548231465424,70.75555604492591
60,420.0,236,8.626102581387089,42.32616264601048
61,427.0,257,10.880544001938775,54.6133340202898
62,434.0,274,11.81752733783714,72.77789980397827
63,441.0,235,9.719974042572893,52.55154873983335
64,448.0,283,10.844451694723837,56.81992198617682
65,455.0,266,9.45079771655896,45.502404880154224
66,462.0,246,10.549685870114098,69.92333893003449
67,469.0,268,12.08919577776326,58.922003893843105
68,476.0,221,8.464789788293944,58.475146289047494
69,483.0,254,8.75212010094076,57.92196609436021
70,490.0,214,7.289864635268448,56.72168287811718
71,497.0,269,12.485400695851181,97.36703135699868
72,504.0,253,10.97008151624954,102.6446582314641
73,511.0,253,9.500531730927486,72.4402787083598
74,518.0,316,50.47116182090959,235.7404409740548
75,525.0,330,32.92324297968977,310.8553995032299
76,532.0,264,8.527562875340914,37.75476047952079
77,539.0,229,11.643421973843479,91.382653903747
78,546.0,265,11.330669197821749,50.38692517642604
79,553.0,201,9.371550172681621,58.56941459246974
80,560.0,221,6.39718339430934,48.60135134153095
81,567.0,225,6.125969114820783,34.15786755373288
82,574.0,264,9.550120042525828,36.41145986804055
83,581.0,306,20.62680785203274,141.09913398199376
84,588.0,329,137.38093782080287,1029.613580704186
85,595.0,215,7.282345510624584,39.748264432156105
86,602.0,242,7.131675269572569,35.125767690208136
87,609.0,324,47.64237674235349,525.4849124843435
88,616.0,328,33.42562482191811,159.64569724071526
89,623.0,267,8.228816894065506,32.302142639263565
90,630.0,182,4.944313829104918,25.384473677285925
91,637.0,286,11.554956845651658,48.93666450689305
92,644.0,281,15.34216872689783,89.56289922232553
93,651.0,202,6.4152390764914085,34.92708519885237
94,658.0,177,4.335198232143625,28.57627263661574
95,665.0,224,5.950240314995467,24.46028144742354
96,672.0,231,8.796828740069277,91.59504853333219
97,679.0,271,10.317661705770206,71.00081018426123
98,686.0,278,11.564043181934688,58.78446610398975
99,693.0,217,8.991638750143037,65.95395714748413
100,700.0,292,10.15917180903637,46.80059057910149
101,707.0,250,10.055298157144252,60.10410351954547
102,714.0,166,4.662834366519854,25.321814194636964
103,721.0,296,12.070105681481815,70.12282494290044
104,728.0,313,18.43173217234927,76.62067046939512
