Channel,Participation_Coefficient
Fp1,0.496579853716935
Fp2,0.4967865743647938
F3,0.49690565664885034
F4,0.49036479716044956
C3,0.4906189871383403
C4,0.48146055593635795
P3,0.4566141010573326
P4,0.46698014346569305
O1,0.4523311937226042
O2,0.46598413070214595
F7,0.49673330577702024
F8,0.48930910700306085
T3,0.4749576642677914
T4,0.48692912542428113
T5,0.4788133707013047
T6,0.4713529006558995
FZ,0.49693309845078426
CZ,0.4734717142079611
PZ,0.4697030048463311
