Channel,Participation_Coefficient
Fp1,0.2024585869721407
Fp2,0.20143726556537556
F3,0.264155280618396
F4,0.23982188706085084
C3,0.42905085798771625
C4,0.40420964905349266
P3,0.4879486811903244
P4,0.4896675947763589
O1,0.3816728089836694
O2,0.3023870810775042
F7,0.24282961687074
F8,0.19490997987556913
T3,0.39505373496148166
T4,0.37740844185656
T5,0.4922651815590895
T6,0.42327143956631463
FZ,0.21211422514650002
CZ,0.4113759478370844
PZ,0.48048161918821386
