Channel,Participation_Coefficient
Fp1,0.4988175076104283
Fp2,0.4991712228107609
F3,0.499789972966569
F4,0.49575776860483334
C3,0.4647336948795826
C4,0.47304689090094754
P3,0.4139874420351035
P4,0.4154250629906968
O1,0.40729106538391413
O2,0.4064451036369977
F7,0.489031520618886
F8,0.4949483395972156
T3,0.4751097122503303
T4,0.48100933803178336
T5,0.41360030594050423
T6,0.4131661788620544
FZ,0.49976009189423987
CZ,0.4713635283569998
PZ,0.4198245523462487
