Channel,Participation_Coefficient
Fp1,0.4925242620022722
Fp2,0.49406666668884525
F3,0.49167877708749796
F4,0.4999994383788974
C3,0.4816167240549297
C4,0.4741080652942913
P3,0.3988036936366084
P4,0.3849712260579208
O1,0.3141266827820557
O2,0.29868013206471145
F7,0.49972665929097704
F8,0.49965057058100315
T3,0.4813583636316082
T4,0.4835731190387459
T5,0.36692934165742364
T6,0.39276482507981814
FZ,0.4948227710409513
CZ,0.4742680149232845
PZ,0.4017754375998155
