Source,Target,F-stat,p-value
F3,FZ,5224.731548179355,0.0
FZ,F3,4297.433254780886,0.0
F3,Fp2,1541.4890992323749,0.0
F3,CZ,927.6879061305251,3.392237661276926e-201
Fp2,F3,788.054575903782,0.0
F3,Fp1,725.6088441556531,1.146075470859027e-309
F8,CZ,706.172761561516,4.1916619486209725e-154
T4,F3,688.9588514159437,2.3670657601398784e-294
T4,F4,630.7326851080095,5.850062544214923e-270
F8,T3,596.3758714068213,1.1932187715950131e-130
T4,FZ,586.3161671153604,2.6674402744262073e-251
F4,CZ,582.6764353272097,1.0198307230053664e-127
T6,F3,551.122584344432,1.7468776821276644e-236
O2,F3,536.439868234535,2.7030922125241538e-230
Fp2,CZ,535.5178898177096,1.2889516148373052e-117
Fp1,CZ,529.3627072159005,2.6902947152105757e-116
T4,F8,528.6100455675163,5.4272602569924215e-227
FZ,Fp2,517.5438527086067,2.5399455064807432e-222
T4,PZ,510.24512188636845,3.066348320091955e-219
Fp2,FZ,483.5345648278397,5.959222662056743e-208
F8,T4,478.28411024920723,9.910269237925912e-206
Fp1,F3,473.9235582988012,6.93489957240172e-204
T4,O1,470.19859191509363,2.614706104769987e-202
F8,C4,458.25924319355005,4.915317313300415e-101
T6,F4,442.436867862271,1.4998169708641953e-190
O2,F4,429.67984028158924,3.848383394196395e-185
F4,Fp2,427.5648921262138,3.036836450582261e-184
T6,FZ,418.3545633363978,2.4579098169456363e-180
O2,FZ,411.39542770723267,2.211956036911965e-177
T3,F3,400.3089633430626,1.1307843444854196e-172
F8,FZ,389.8855895533478,2.513866376957256e-86
T3,F4,389.8850237263284,3.042194147686226e-168
T4,F7,384.8808629796261,4.0801042480853766e-166
P3,F3,377.1274840984923,8.093024045233925e-163
FZ,CZ,370.30419042334705,4.1588530209568976e-82
F3,C4,370.0418275885761,4.737143504482234e-82
T4,C3,369.60864291176716,1.279773014052622e-159
CZ,F8,352.1622148552503,3.3888491316267017e-78
C4,F3,344.5005781630314,6.299321059153657e-149
T4,O2,340.2388573346338,4.1265022630821494e-147
C4,F4,338.3228281081074,2.7058620076781346e-146
T3,FZ,334.4043636401905,1.2672136427308808e-144
P3,F4,333.74350357008694,2.42452694576496e-144
Fp2,F4,326.51260025062624,2.9403545207857767e-141
F7,CZ,326.09595184964724,1.4252348614352822e-72
T4,P3,321.6879842767578,3.362303085893318e-139
Fp1,C4,321.6434741304763,1.3033130947016582e-71
O2,F7,314.95872476017666,2.502203278406813e-136
T5,F3,306.05836237778146,1.5781182437567567e-132
PZ,F3,305.4030053349828,3.0060975575294563e-132
T6,PZ,291.95411739193577,1.6727357291110413e-126
Fp2,C4,291.8977675844279,3.4707512945185383e-65
O1,F3,290.89219561095416,4.756253168221606e-126
P3,FZ,289.64863169959847,1.6172054537680185e-125
T6,O1,285.8921257199816,6.524067721421185e-124
C4,FZ,282.9950071004087,1.13017059834388e-122
CZ,F4,280.74987713734004,1.0307545563611113e-121
T4,Fp1,279.3478733691016,4.0992834249306545e-121
T6,F8,275.9590069921899,1.1537513758300277e-119
T6,T4,274.96639645726736,1.5888574888579076e-61
P4,T4,272.6243607423672,5.1008502881340367e-61
F3,T4,266.24369405874995,1.655016280950423e-115
F3,T3,262.9535785030529,6.307341671663128e-59
CZ,F3,261.9469707083854,1.1425039741165682e-113
O2,F8,261.2692800811579,2.2282193690384714e-113
O2,C3,259.1054066543724,1.8807157359129996e-112
C3,F3,257.6618859836997,7.804817542468684e-112
T6,F7,255.58204878928422,6.0663232590442146e-111
P4,F4,252.84629094961215,9.00535214273991e-110
PZ,F4,250.3383891629414,1.068198341312081e-108
CZ,Fp1,248.66751369094766,7.799860281626243e-56
CZ,FZ,242.14826278386482,3.4479956787336483e-105
T5,F4,240.40828239831666,1.9197004757699143e-104
F7,C4,237.92105889631762,1.6574282718661547e-53
O1,F4,235.73715468408327,1.9292666067910762e-102
Fp2,O1,235.5385519044255,2.3470891702215195e-102
T6,C3,232.92430873157443,3.09951537382317e-101
T5,FZ,232.0761835193452,7.160312599304626e-101
P4,F3,229.91154596557587,6.068879711897831e-100
Fp2,C3,229.81842309658626,6.653363127207489e-100
CZ,Fp2,228.33837058805574,1.9755753804131906e-51
C3,F4,227.4121368454073,7.160925567952169e-99
FZ,F8,224.06771440973677,1.6645708759387217e-50
T4,Fp2,223.40340100850776,3.7532278776686215e-97
O1,O2,222.48144716202313,9.3304998188547e-97
Fp1,FZ,220.65013006684592,5.695909830904552e-96
F4,C4,219.76615794280465,1.424939553578528e-49
F7,T3,219.1390361970406,1.9487685141430803e-49
Fp1,T4,218.68728230512895,2.4417757845666787e-49
F4,FZ,217.41163214155182,4.6162907357425185e-49
O1,FZ,214.62298397118005,2.197064657464758e-93
C3,T3,214.6083341786728,1.8713981487471503e-48
T3,F7,212.19605995106852,2.4181892567300576e-92
PZ,FZ,210.66415214897566,1.0991676895071178e-91
O2,PZ,207.87475214671932,1.7320486664403006e-90
F8,F3,205.8032866092837,1.3426535543595175e-89
T4,CZ,204.49988176611274,4.871305801721494e-89
Fp2,F8,203.09911608025945,5.871274414711552e-46
Fp2,P3,202.30740030399892,4.257810448766863e-88
Fp1,T3,198.68133509781254,5.3385069242538735e-45
Fp2,PZ,198.6004461649682,1.6647982850353253e-86
P3,F7,198.52040591416832,1.8019524067443802e-86
F8,Fp2,195.09317796646715,5.346485573134397e-85
CZ,F7,194.16344505442135,1.3413009169965495e-84
F3,O1,190.55396013374792,3.102388579148143e-43
P4,FZ,190.22145654905495,6.628576193241911e-83
O2,Fp1,189.05711869726096,2.0980355250751062e-82
F3,PZ,188.9841170764094,6.8008630981762584e-43
FZ,Fp1,188.50883793933335,3.609576495410479e-82
Fp2,T4,188.09604751883364,1.0602493082101601e-42
F3,P3,187.30419831513842,1.575308868327767e-42
C3,FZ,186.36656542862335,3.0077599546196813e-81
F7,T4,183.10572344090028,7.586115720324174e-80
T6,Fp1,180.94885236234975,6.417369252405788e-79
O2,O1,179.68306448851587,2.2471309971898485e-78
F8,P3,177.74477875970658,1.8788461416036584e-40
Fp1,O1,175.46037273640314,1.4709634762241737e-76
Fp1,C3,174.94510511564172,2.4503166780641246e-76
