Channel,Participation_Coefficient
Fp1,0.4272413641262872
Fp2,0.28642748004904983
F3,0.1396284003912358
F4,0.4122565781918084
C3,0.46625265978379404
C4,0.4726500724233851
P3,0.49834197122304624
P4,0.4948198494979016
O1,0.4445787935788367
O2,0.4983930746205689
F7,0.4870391673919886
F8,0.4659071983056706
T3,0.499981372780678
T4,0.4987508433230565
T5,0.47463830420437303
T6,0.49026897230027167
FZ,0.09618054133632148
CZ,0.36580154647407037
PZ,0.4809435107866782
