,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
Fp1,1.0,0.9508907572782247,0.9882975306485468,0.8622967677813108,0.8512028522698128,0.7105470500104387,0.6465256296432479,0.6228488317395093,0.6295405827738332,0.6393982248528475,0.944129079987369,0.9102689933674849,0.8540771635304903,0.6876610956943834,0.6321783280972658,0.5926466107784922,0.9872967295005928,0.9489262983578632,0.5760640257873781
Fp2,0.9508907572782247,1.0,0.9357595903421914,0.8351790290961973,0.8037061243848601,0.7176490939628267,0.6652533747948403,0.6426106848067713,0.660809315478915,0.6563857167155273,0.9296020745581629,0.9353252829071694,0.8461899539385154,0.6922375633347362,0.6632034235079299,0.6149993255333692,0.9390135745732017,0.8965391438955025,0.598400117870168
F3,0.9882975306485468,0.9357595903421914,1.0,0.8679519064942145,0.8557044290905277,0.6930424260654595,0.6228585330695688,0.5921941373653107,0.6005702850531887,0.6165247695686471,0.9206207133070059,0.8792062428756184,0.8345386956977469,0.6473376023795964,0.5903853904094627,0.5476772908601809,0.9956205302722898,0.9570873505005132,0.554843629692514
F4,0.8622967677813108,0.8351790290961973,0.8679519064942145,1.0,0.8077790885291136,0.7054069017003671,0.6031805756763415,0.5837047797867894,0.5664794056101062,0.580247924451779,0.8197130615992195,0.8188237719828353,0.7889259878254269,0.6462638063706853,0.5699143311605228,0.5404163854441787,0.8703639461428755,0.853610685419008,0.5320987177695757
C3,0.8512028522698128,0.8037061243848601,0.8557044290905277,0.8077790885291136,1.0,0.7521937403988165,0.7275412515232508,0.6457189212463665,0.6390268135249402,0.6228566249717902,0.8492150743978686,0.7985785495391317,0.8754488451102296,0.6790015980097216,0.6606032097469668,0.5904531051094307,0.8578935555275116,0.876990915977074,0.608308063798761
C4,0.7105470500104387,0.7176490939628267,0.6930424260654595,0.7054069017003671,0.7521937403988165,1.0,0.8503856644156025,0.8710387383750996,0.7650913824456362,0.7054915031648041,0.7450397575346059,0.7577947151104292,0.7590327391994975,0.8243324602550026,0.7858375775935842,0.808987102765,0.6996005539643505,0.7356805779798147,0.7576965271419225
P3,0.6465256296432479,0.6652533747948403,0.6228585330695688,0.6031805756763415,0.7275412515232508,0.8503856644156025,1.0,0.8307466670094007,0.8268525108756969,0.711577916868703,0.6961414790415114,0.7013053657805455,0.736025245152073,0.7412456177380284,0.8592201241791522,0.757562107932504,0.629929480771547,0.6677630518051101,0.8100211643615004
P4,0.6228488317395093,0.6426106848067713,0.5921941373653107,0.5837047797867894,0.6457189212463665,0.8710387383750996,0.8307466670094007,1.0,0.8324544706364819,0.8097000644023279,0.6727628977757693,0.6913372748759883,0.6806290063091649,0.7679246979008215,0.7808927432465169,0.8923256015772592,0.600170341673469,0.6302036270294326,0.8100705605970355
O1,0.6295405827738332,0.660809315478915,0.6005702850531887,0.5664794056101062,0.6390268135249402,0.7650913824456362,0.8268525108756969,0.8324544706364819,1.0,0.8761508527307341,0.6866357382737707,0.6911245033709464,0.7055364887986441,0.7053296901624858,0.8554033595770097,0.8156598817305983,0.6063850714785698,0.6200850227938476,0.7794457581641646
O2,0.6393982248528475,0.6563857167155273,0.6165247695686471,0.580247924451779,0.6228566249717902,0.7054915031648041,0.711577916868703,0.8097000644023279,0.8761508527307341,1.0,0.6762073943719354,0.6640913039887805,0.6682358783944563,0.6318362833379754,0.6739333437109514,0.7606936353299419,0.6282862481885375,0.6365274193223045,0.7304896122129738
