Source,Target,F-stat,p-value
F8,F4,18959.16025015045,0.0
F4,F8,7372.950682921508,0.0
F3,F4,5239.011422635928,0.0
FZ,F4,3876.755337443058,0.0
Fp2,F4,3842.2667568135357,0.0
F7,F4,3189.1239111251853,0.0
F3,Fp1,2885.271546537585,0.0
C3,F4,2668.5178939187126,0.0
T5,O1,2658.2758810104438,0.0
T5,O2,2592.071638839709,0.0
FZ,Fp2,2346.7000463918307,0.0
F7,Fp1,2297.1579627789474,0.0
FZ,Fp1,2243.3370309495126,0.0
Fp1,F4,2225.533481525465,0.0
Fp2,FZ,1932.5106159978614,0.0
F3,Fp2,1904.6987866413965,0.0
Fp2,Fp1,1885.4220464297136,0.0
F3,FZ,1805.745743077733,0.0
CZ,F4,1696.14491402251,0.0
T5,P3,1685.7207234898233,0.0
F8,Fp1,1637.234719048597,0.0
Fp1,F3,1635.3853231051874,0.0
T6,O2,1604.7878169615412,0.0
T5,PZ,1575.0571095524726,0.0
PZ,P3,1491.4125211345547,0.0
CZ,PZ,1406.1727943193293,2.955423396480525e-306
T6,O1,1385.6163879892135,7.843596791329764e-302
PZ,CZ,1338.2757297553069,1.2166273718849591e-291
C4,F4,1332.4548001576943,0.0
T6,PZ,1329.238226678126,1.0739818541224983e-289
O2,P3,1324.001450515092,0.0
O2,T5,1313.2699921106753,2.9470938247140806e-286
F3,F7,1296.4213565021932,0.0
O1,P3,1293.1041839455988,0.0
P3,CZ,1289.3616805183663,4.15217208740886e-281
Fp1,F7,1226.84551954645,1.2192728571592185e-267
C3,F3,1224.8504968094646,0.0
CZ,P4,1215.089449171297,4.163094059680842e-265
O1,CZ,1212.0352729277938,1.8949491526750089e-264
O2,CZ,1209.3212117296894,7.286118112304948e-264
P4,CZ,1199.886591716454,7.867103018624392e-262
CZ,P3,1191.5453876045322,4.9386195807391146e-260
C3,F8,1131.172850935567,0.0
O2,T6,1120.6856412221634,9.34812253492648e-245
T3,F4,1120.2009609166455,0.0
CZ,O2,1115.7583713158044,1.0797822328173348e-243
CZ,O1,1079.3175557903708,7.823407883432905e-236
O1,T6,1057.9618907882277,3.1674935520094955e-231
F3,F8,1056.5402021602076,0.0
C3,Fp1,1039.9757942236922,0.0
C3,Fp2,1030.439285411626,0.0
C3,FZ,1024.890294312522,0.0
P4,C4,1010.3252937600204,0.0
P3,O1,1009.8060454714384,0.0
T4,O1,1007.636314425573,2.2967685788439664e-220
F4,C3,1005.2041573842893,7.692945019305894e-220
F4,F3,999.9490100904846,1.0481859556284007e-218
T6,P4,999.3318615237671,1.424477370221424e-218
C3,F7,977.7671841272767,0.0
Fp2,F3,947.2739113236256,2.4728655127079135e-207
PZ,C4,944.5303225104467,0.0
CZ,F3,939.0973802076685,0.0
P3,O2,934.8435790895329,0.0
FZ,F3,907.252966305511,1.0891717168863636e-198
O2,O1,895.0595487628278,4.690736652375524e-196
CZ,F8,890.722208131053,0.0
CZ,FZ,889.7748276128642,0.0
CZ,Fp2,878.8359080664353,0.0
C4,T4,874.507627228301,0.0
F8,Fp2,860.2639584020559,0.0
T4,C4,856.6418852548768,9.382809884182646e-188
O1,O2,847.7219397486917,7.94485033777118e-186
PZ,T6,840.8203005241187,2.4645981356404895e-184
Fp1,FZ,836.4641443021369,0.0
C3,C4,829.015679744377,0.0
F4,FZ,812.5062845670761,3.252318496215642e-178
CZ,Fp1,808.9752601393077,0.0
F4,Fp2,802.4771037798614,4.791619211881774e-176
T5,P4,780.9938281874934,2.1171224754656982e-171
P4,P3,771.4364129654687,0.0
F8,FZ,761.1330932731254,0.0
F8,F7,741.5442410678123,4.03e-321
F8,F3,731.1451098897941,1.1908354e-316
P4,T4,725.2968702845483,3.8919924157e-314
C3,T4,723.1100815205929,3.3914484671e-313
T4,F4,720.7670357224034,3.44995095874e-312
PZ,T5,714.4148098143718,1.858710486537255e-309
P3,T5,708.7835598992751,4.90679468897983e-307
O1,T5,708.263772699424,8.209743717588671e-307
F7,Fp2,699.9994535201461,2.941518575850806e-303
Fp2,F8,682.3341441529773,4.674815304807992e-150
F7,F8,680.7251139461699,5.747489779165398e-295
PZ,P4,665.3732258420033,2.3158586542028085e-288
P4,T5,641.1356782286766,6.250326887586912e-278
F4,F7,639.0514405873411,1.0952193044007248e-140
Fp2,CZ,633.9119666231405,8.04397308051056e-275
C4,CZ,630.5337687999179,7.652970436263787e-139
T4,P4,623.6231110211705,2.1628050212590687e-270
F7,FZ,615.1221348517843,9.892902166525664e-267
FZ,CZ,608.0492672861316,1.0991333986003259e-263
Fp1,Fp2,604.1141833854724,5.441391003631798e-262
O2,FZ,591.8943937793496,1.7876446616905636e-130
FZ,F8,587.2504962429341,1.8124218782567336e-129
CZ,C3,585.3790575406833,6.387508960780237e-254
O2,Fp2,583.1742289887038,1.3845640384464822e-128
T4,PZ,578.8275899360805,4.243098395276624e-251
Fp1,CZ,577.8432792012876,1.1265310564582961e-250
T6,CZ,576.1573707949873,5.998994628793066e-250
C3,T3,576.0830963861724,6.457706505693032e-250
O1,FZ,574.973264640906,8.279798086060801e-127
Fp2,F7,572.0066794413809,3.6370929196187023e-126
T4,O2,570.3034277503683,1.9964033711197978e-247
O1,Fp2,565.5876584704858,8.944423170429631e-125
CZ,C4,545.6414179030613,8.474472247988847e-237
C3,P4,539.552069182962,3.9225088156210914e-119
FZ,F7,538.4205520482985,6.899254303993107e-119
T3,O1,535.7009469077987,1.632647301626935e-232
CZ,F7,533.7092590438344,1.178876345569463e-231
FZ,O2,530.4405485323783,3.70187774961457e-117
T3,T4,521.0173476574264,3.493395022029322e-226
Fp2,O2,503.1710994119152,3.0200802185543867e-111
T3,O2,503.1531890856907,1.7641408694977247e-218
O2,Fp1,501.9738084940792,5.490505701205067e-111
T3,F7,492.1275636111499,1.0043727979434038e-213
FZ,O1,480.3154196109846,2.729758786676543e-106
T6,T5,465.55190837839297,2.9307822604996627e-202
P3,C4,459.4344940296321,1.2785411648896033e-199
P3,C3,456.151667933322,4.7562360246219444e-101
Fp2,O1,453.7217120819659,1.601046695758892e-100
P3,FZ,450.5804926537685,7.688902286396022e-100
C3,PZ,450.4503461959699,8.205386327041474e-100
T3,Fp1,447.78507902632634,1.3620202479949011e-194
P4,O2,445.6564696676087,1.129542515380044e-193
Fp1,F8,441.3880183785863,7.589933327174179e-98
P3,Fp2,438.91575873459755,2.610057041938363e-97
PZ,T4,437.5171787138649,3.68225170478237e-190
T3,F3,436.88678092811233,6.890208801249598e-190
F3,P3,436.7351865667958,7.758668792808709e-97
T6,F7,434.8660913187419,5.134566531960826e-189
T6,Fp1,433.3676365262765,2.276972479720973e-188
F3,O2,433.31463195918195,4.285476982847934e-96
PZ,O2,433.20233078833047,2.683600717448305e-188
F3,C3,428.18273035174843,5.566823547584494e-95
F4,CZ,425.2663581282188,7.157410893275106e-185
T4,P3,425.23856730527865,2.4238983283142046e-94
T6,C4,411.0794905435228,2.867320928259325e-91
CZ,T6,409.70434442089737,5.701056776530722e-91
T6,FZ,407.06344515662715,5.182724777368821e-177
P4,PZ,404.34906663476,7.70485802382848e-176
O2,F3,400.7199830967463,5.083524578197794e-89
T6,Fp2,399.31402949126107,1.151506082998593e-173
T4,T6,397.36539484280934,7.995978598515047e-173
FZ,P3,391.31251526316163,5.603549768166774e-87
FZ,C3,390.36212148417917,9.01159338441219e-87
O2,C4,388.460002337692,5.615066086195077e-169
T5,C4,386.30998404617384,6.832565384597005e-86
F3,O1,385.03028816884216,1.2954950266014254e-85
O1,F3,379.04546224543907,2.581940204285832e-84
O2,F8,376.5501457098524,8.990760405817126e-84
P4,F4,375.25998281579035,2.829303868280898e-163
Fp1,O2,374.9158978532639,2.0355344907549338e-83
P3,T6,374.01036670122244,9.807536740577831e-163
CZ,T5,370.34746926980785,1.9988037660441954e-82
O1,C4,369.96881493654155,5.4666817338474585e-161
C3,P3,367.63032490434,7.777904004004578e-82
C4,T5,365.1732937224946,6.4531134938738e-159
T6,P3,364.43078034487564,3.8525561312860947e-81
Fp2,P3,363.8834513739054,5.065504072102492e-81
F7,F3,363.734030910762,2.701916310882901e-158
T5,CZ,359.8420038341073,1.2985875694995e-156
P4,T6,358.26820291802863,6.216678776423236e-156
O1,F8,352.9867845723406,1.1788352998217258e-78
T6,T4,350.8711386526875,9.778080455251159e-153
P4,O1,345.97603539278924,1.2761113954742415e-150
C4,O2,344.4252768921636,5.972378438191107e-150
O1,C3,340.7047951060232,5.4909275686173294e-76
O2,C3,339.1815929137711,1.1764883945471238e-75
T3,P3,336.23660983915556,2.0684207259528657e-146
PZ,O1,333.2566422586073,4.016131956708887e-145
F8,O2,332.44621801742056,3.4202534617105995e-74
Fp1,O1,331.605465170526,5.208936092119604e-74
CZ,T3,329.2178814343635,2.237449596259819e-143
T6,F3,329.0612337822552,2.6150113942076623e-143
T3,F8,328.5109676980584,4.522308735156182e-143
T5,Fp2,327.6915349424276,1.022384311642054e-142
T3,FZ,327.50542555611094,1.2304750763430938e-142
T3,Fp2,327.1857805344954,1.691460882508692e-142
T5,FZ,326.82327894720447,2.4264961990967922e-142
Fp1,C3,322.86980884381904,1.2422402837803877e-140
PZ,FZ,319.7732574507584,1.941252645720915e-71
T4,CZ,318.576050613809,8.925993698067855e-139
C4,P3,317.41625779960964,2.832200740326371e-138
PZ,Fp2,308.86918374210376,4.5515874388882583e-69
O2,P4,305.5744136168599,3.738733183446373e-133
FZ,PZ,303.18147189769866,7.845218599085784e-68
PZ,C3,298.68382851574114,7.454663393840932e-67
F3,PZ,294.53748843042956,5.94216868853291e-66
F8,O1,286.3315124890356,3.616845860886385e-64
P3,T4,283.4730850037274,1.3550055538480817e-123
Fp2,PZ,283.3112961042548,1.6411329264074496e-63
O1,P4,277.64275021508377,4.509761253332878e-121
C4,O1,273.86276178891313,1.947565048756723e-119
Fp1,P3,272.8766905990528,3.0526651922948525e-61
T5,Fp1,266.65842816184943,2.5500256987637537e-116
P3,F3,264.1465298047819,2.4202613899528317e-59
T4,T3,262.94020331678894,1.0361127534819577e-114
C4,PZ,260.71482792948325,9.513902135864291e-114
CZ,T4,259.3335753438566,3.7675701440040426e-113
O1,Fp1,255.61715960800026,1.5286381528721698e-111
PZ,F4,249.18062988543772,9.3292744303461e-109
F8,CZ,248.5939303058937,1.674043750965188e-108
P3,PZ,248.480357928792,6.205967597973735e-56
O2,T4,248.45408238069618,6.288224520111911e-56
P4,C3,247.08765466818642,1.2471487188207736e-55
O1,T4,246.0670851992615,2.079896567663424e-55
F4,C4,244.26187241535604,5.139881026756134e-55
C3,T5,242.37441696554134,1.3236786474297184e-54
T5,T6,238.39131967910834,4.362215111120983e-104
PZ,Fp1,235.94364145988092,3.3240250843046765e-53
Fp1,T6,232.65866879255535,1.3219465842411861e-101
C4,T6,228.89614018406095,1.1377637718461553e-51
F4,T3,226.8376706637239,3.193563709807823e-51
T4,Fp1,225.77719127758044,5.435006339081576e-51
P3,P4,224.61976418687087,3.99362843500783e-98
F8,P3,221.78184447632552,4.02961798794089e-50
T5,T4,219.97780476766633,4.084262941603505e-96
T3,C3,218.77936102544675,1.3489737141614063e-95
Fp2,C3,217.96863902792202,3.027097625931561e-95
Fp1,PZ,204.32491560400396,2.558447275177361e-46
T5,C3,200.73403852887265,8.792783100534085e-88
P3,F8,200.44289000585798,1.794232999912728e-45
F4,O2,198.0492151684795,5.963717968626245e-45
P3,Fp1,195.27164963630443,2.0411657097493512e-85
F4,Fp1,194.5690955442593,4.113072502593912e-85
T3,PZ,190.9405792310069,1.5338599414321193e-83
F7,CZ,189.39691438686634,7.15183262078134e-83
T5,F8,188.7177910283588,1.4079303951523588e-82
O2,F7,186.4042778304995,1.4148343695424606e-81
O1,F7,184.34075607739192,1.1080787053754475e-80
PZ,F3,183.89848188651195,7.24660388130969e-42
F8,PZ,178.5854371496193,1.0439526036019742e-40
F4,O1,174.02574761904273,1.0307095680125688e-39
O2,PZ,173.32092843073232,6.58435786106756e-76
T5,F3,172.90549979447215,9.965456901804757e-76
P4,FZ,168.48396381368784,1.667336324750136e-38
T4,T5,164.4671088495949,4.5148333917731205e-72
T4,Fp2,163.31707787053597,2.2355179290347278e-37
F7,T6,163.13519700308225,1.7051601351932234e-71
F4,T4,158.07337223327517,3.117114086451264e-36
F3,P4,152.24725568721604,5.828466502011016e-35
C4,P4,152.24175571425718,8.9607473391281e-67
Fp2,T6,148.1543945505699,5.2936068458985155e-65
C4,C3,148.09992434169342,5.589320596828814e-65
FZ,P4,146.51157088455366,1.0422413942689758e-33
T4,F7,145.9946043566062,4.5689504871232826e-64
O2,F4,144.21673554168493,2.693863230550686e-63
T3,T5,143.88819338363666,3.739155126716931e-63
T4,FZ,143.07804000627374,5.8596740924640646e-33
PZ,F8,142.39040484978366,8.280832046693497e-33
FZ,T6,139.76746274639433,2.2848142407786278e-61
T4,F3,138.15040688132754,1.147547958225266e-60
F3,CZ,135.76900226449914,1.2360323433338305e-59
Fp2,P4,135.32572346675707,2.8943542014140713e-31
T6,F8,134.3508355499721,5.09065629383513e-59
O1,F4,132.4781550945189,3.300334636297639e-58
F8,C3,131.65804432859068,1.832787266535804e-30
Fp2,T3,131.40508436373193,2.0816244962381737e-30
C4,T3,131.29137804268663,1.0790022534370499e-57
T6,C3,126.58137944400919,1.1881650047687532e-55
F7,O2,126.46469901520567,2.5027604605211188e-29
FZ,T3,126.35108243285579,2.6500929859874054e-29
Fp1,T3,121.79403949752435,2.629061919482946e-28
F3,T3,120.34030544770269,6.035057062574626e-53
C3,O1,118.58791667386686,3.471108288901664e-52
O1,PZ,116.67262686546142,2.3491215255671352e-51
C3,T6,115.60847663514808,5.929163017221297e-27
C3,O2,111.79362254306768,3.0652044988891367e-49
T6,T3,108.58303098087835,7.562441303063398e-48
F7,C3,100.2708408521234,3.0433370187791213e-44
F7,P3,99.41814490186046,2.080644301444357e-23
F7,O1,96.5181238718606,8.990802495095759e-23
F7,PZ,95.97831339796336,1.1806771687712756e-22
F4,P3,91.70892421053975,1.0192600356295467e-21
F3,T4,91.02161140484041,3.1252718528147703e-40
F3,T5,88.5369840553532,3.737646507252194e-39
T3,T6,85.19289619909065,1.0547746397346115e-37
P4,Fp2,84.20202470653415,2.8378010008523447e-37
T5,T3,83.9198010400334,3.761894234331114e-37
P3,T3,83.87479529359365,3.934861796901951e-37
T5,F7,81.85710749454475,2.95249075806935e-36
P3,F7,80.88719943483463,7.779232216937426e-36
PZ,F7,80.06379438517594,1.7706636347616624e-35
C4,F8,77.97653788666884,1.4243675399758991e-34
P4,Fp1,77.07000485636509,3.5228903179100337e-34
T3,CZ,76.5350993972607,6.0111425451422675e-34
T4,F8,75.16180499901797,2.369959476379635e-33
F8,P4,74.96415345397072,4.841819928219088e-18
P4,F7,72.30963217455208,4.094032012228316e-32
P3,F4,71.34334249372421,1.0749431985291687e-31
F8,T3,70.23980324678422,3.2372316403490758e-31
Fp1,T4,69.48967237795965,7.748352885795422e-17
C4,F3,68.81984622911175,1.3373830352276422e-30
F7,T3,66.70731405755672,1.1036987737410518e-29
P4,F3,66.66425583054193,1.152213962077602e-29
Fp1,C4,64.51570974473714,9.857845226179032e-29
O1,T3,64.33120279401544,1.1853330906313577e-28
Fp1,P4,62.64162074613834,6.411614367616763e-28
F3,T6,59.683837042452986,1.231463794119886e-26
Fp2,T4,59.51694314619099,1.2202176031409105e-14
C3,CZ,59.14574916476261,1.4734090211857036e-14
O2,T3,58.66709056347909,3.401142916070337e-26
F4,P4,57.24236924610358,1.412126932566145e-25
F4,PZ,56.367501479672256,3.3847234032056843e-25
F4,T6,55.12891566327777,1.1668532429124248e-24
F3,C4,54.03372184751408,3.4857083739743594e-24
T4,C3,53.172023887452845,8.245977389986391e-24
F7,T4,50.76371188909996,9.149580601746238e-23
FZ,T4,49.884827174497445,1.6377753309290616e-12
PZ,T3,47.56923160810631,2.2273866616657584e-21
F7,P4,47.09793827851013,6.779930591256433e-12
F8,T6,43.84519486393317,9.206484316020916e-20
P4,F8,42.07800673128631,8.798792175694567e-11
