window_idx,start_time,n_connections,mean_strength,max_strength
0,0.0,304,21.548373620803584,234.4937532769606
1,7.0,284,17.435609516864613,213.91626186155494
2,14.0,281,12.223075345420154,131.529359886147
3,21.0,284,14.211349513954392,205.23554471309603
4,28.0,297,17.884283447278357,130.22084745218396
5,35.0,281,15.442731312922092,187.16873096266215
6,42.0,269,18.44438533083775,140.87405683574914
7,49.0,293,19.455883608897214,264.76499050592014
8,56.0,265,11.567581839873208,176.70225231956022
9,63.0,249,11.438077120198114,158.0646988379951
10,70.0,271,14.618537955514999,225.9611459807649
11,77.0,283,16.134044997295867,172.0718053984876
12,84.0,257,13.64368030619116,187.5075373057577
13,91.0,246,11.269504816800637,152.584353754932
14,98.0,209,9.943439753244112,120.38602157557271
15,105.0,266,14.004860605871327,249.90010746813306
16,112.0,269,13.912512375345353,250.85900292971274
17,119.0,294,15.783748563027638,192.50658610887987
18,126.0,304,16.093849314904574,189.9907205717119
19,133.0,294,22.23573300170416,198.17967143571965
20,140.0,287,23.18042157023498,242.1391104951726
21,147.0,272,14.578920131728362,186.15488472793595
22,154.0,287,13.887547305610797,93.37478985305987
23,161.0,274,13.382799480630323,111.90448129235085
24,168.0,301,24.82996927228947,120.22201465792402
