window_idx,start_time,n_connections,mean_strength,max_strength
0,0.0,255,8.604429285685292,89.47211128107031
1,7.0,249,10.078288974945986,70.38596577703575
2,14.0,275,10.717927351829836,91.27453298518842
3,21.0,270,10.775370340427884,61.041882829643676
4,28.0,263,7.17730901337247,39.86877467454827
5,35.0,262,9.425404446214415,76.72622188732024
6,42.0,235,10.392158862725028,112.35569078013641
7,49.0,226,8.455780512206308,72.06653863246598
8,56.0,272,11.200355074103276,67.10880597696229
9,63.0,274,11.690602141588593,68.36329468277461
10,70.0,234,7.8009161020562185,40.61285802056129
11,77.0,225,7.751200129565849,47.76619192418791
12,84.0,255,10.996639661185018,98.91060119917704
13,91.0,283,10.273993666707398,60.507265676544705
14,98.0,258,9.186071591298084,58.72844751017624
15,105.0,252,9.540463230650206,43.026801817871764
16,112.0,248,14.08232141193312,132.208767649012
17,119.0,288,16.618959462844643,95.63731610093376
18,126.0,242,12.797945918545441,76.08045331622561
19,133.0,252,9.813872635105271,87.8175969517964
20,140.0,219,7.425208911136131,55.55740952744497
21,147.0,231,7.768871179087924,50.694408842677944
22,154.0,267,12.012869981316596,77.0483455499775
23,161.0,240,8.902790981959535,48.892363672848575
24,168.0,247,10.183305724007791,83.12053900885626
25,175.0,304,18.632489762347532,113.7757336774512
26,182.0,292,22.509492365623792,271.5702222250006
27,189.0,263,20.374950150604704,139.4625137692945
28,196.0,225,9.003246403695204,85.362651352816
29,203.0,265,13.437023581513863,108.59439406545023
30,210.0,265,13.333294797661877,81.68634304875803
31,217.0,271,14.673367401422134,148.62317844678248
32,224.0,290,14.579235195319587,111.25353184320007
33,231.0,240,12.632596630322517,112.91211908668241
34,238.0,266,10.80436143416252,90.22307807408482
35,245.0,251,9.517583304619178,53.04450154843845
36,252.0,218,8.915620982756234,63.40997352604604
37,259.0,278,14.19562458600187,74.54507824532563
38,266.0,310,22.768974709014184,105.37012375357244
39,273.0,268,14.459837442161337,77.57600261201432
40,280.0,256,9.223132813948848,54.5671318455348
41,287.0,243,7.115614298678535,32.21286335030333
42,294.0,244,8.081817107604246,59.165318440178865
43,301.0,247,7.400224317796315,59.104361937504585
44,308.0,213,7.761996729830879,68.40539041876578
