Channel,Participation_Coefficient
Fp1,0.4550684494728199
Fp2,0.4475957781598636
F3,0.43778943328844433
F4,0.4460706850348829
C3,0.48672251305780245
C4,0.4891274846655641
P3,0.49582410219607287
P4,0.48470547065295055
O1,0.499546164883922
O2,0.4974315926125674
F7,0.4698892478345955
F8,0.4614276802587862
T3,0.4718027129729532
T4,0.47715440710119306
T5,0.49979032394278966
T6,0.4986104288256553
FZ,0.43922238897878585
CZ,0.4757835705684924
PZ,0.49152747326733603
