,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,25+,26+,27+
Fp1,1.0,0.9693777039966267,0.9262638443577326,0.8654502745330855,0.5484675490896219,0.4853166555025884,0.203591756036274,0.1104490390112477,-0.045685155496365856,-0.05950718679588121,0.884515277697791,0.7724357978692364,0.4890439888491907,0.278979883843105,0.09949760273107779,0.019845588137823514,0.9900525475523824,0.4529204349391179,0.25967871164545825,-0.00781455117171296,0.012653858590683128,0.005841545087946549
Fp2,0.9693777039966267,1.0,0.8836061877697684,0.8992687095260442,0.5272635067719196,0.5192114267253185,0.18565480143571333,0.11867462233233034,-0.056160839474967875,-0.06613295311439978,0.8590306556652366,0.8343111020645857,0.46568136478054495,0.31788144741845464,0.07595479877099295,0.024051334078921627,0.9601108979262983,0.44776043551078215,0.25122416055696767,-0.007877795859763687,0.010076444128853543,0.0077798442479326164
F3,0.9262638443577326,0.8836061877697684,1.0,0.8569290413831377,0.6056151527988037,0.5034070595031831,0.25474692119156633,0.13305726939563278,-0.0393802814879276,-0.06015844556805526,0.9742187551082251,0.7872376050295935,0.5537258380863155,0.2854248299888258,0.13993438148303736,0.0394376439126122,0.914364961801701,0.4515408626118047,0.26576990351804114,-0.008450221591083369,0.01181441491101221,0.0010369237276601682
F4,0.8654502745330855,0.8992687095260442,0.8569290413831377,1.0,0.5537402924284793,0.6414244616307017,0.2146284828408403,0.18554336386329925,-0.03293204057397134,-0.04614538737121577,0.8229454580249945,0.9174435387669465,0.43216649484289027,0.39071209995791206,0.0946576031625366,0.0869633825294693,0.8814214664438201,0.4676295142912752,0.2673251438992512,-0.0029981626838036977,0.007935476633164847,0.009421740677353354
C3,0.5484675490896219,0.5272635067719196,0.6056151527988037,0.5537402924284793,1.0,0.6772740350186497,0.6304335074956161,0.36341939900998543,0.14068714395478193,0.13883966637411196,0.5858858346177926,0.44287097744894144,0.7308444919631731,0.36336130693229723,0.4602962256503714,0.2215919338167569,0.559782782319896,0.7195989712410926,0.6430352235597232,-0.009550113107737564,0.0005631697055925585,-0.00038768577610191453
C4,0.4853166555025884,0.5192114267253185,0.5034070595031831,0.6414244616307017,0.6772740350186497,1.0,0.43443745742232903,0.5356752837439579,0.10191656816554132,0.13258595220415925,0.49373298345009337,0.5829169914194449,0.5095737705118828,0.6238841960031898,0.28661996640009735,0.36016690991192063,0.4963808492820516,0.6169020410795973,0.5290383860516716,-0.015042430314674829,0.006321618772411508,0.011127392652119731
P3,0.203591756036274,0.18565480143571333,0.25474692119156633,0.2146284828408403,0.6304335074956161,0.43443745742232903,1.0,0.5967077561547023,0.5076337914385298,0.44831007093890546,0.24967642683234167,0.14928222934294724,0.5492533865297266,0.27228883715323715,0.8726720067774656,0.48256299396639013,0.2056153003681482,0.38177858582004115,0.6476118118603851,-0.017337736432132187,0.006384719002895047,-0.000532633412449821
P4,0.1104490390112477,0.11867462233233034,0.13305726939563278,0.18554336386329925,0.36341939900998543,0.5356752837439579,0.5967077561547023,1.0,0.5504556913543623,0.6322497265214183,0.12237856595276209,0.1418117559054788,0.2398912478349184,0.4879668964798073,0.4998602000173039,0.8986541583387707,0.1171745418341271,0.3175826118431729,0.5854882056299184,-0.037262473880507366,0.0016256294108077712,0.02378934271736008
O1,-0.045685155496365856,-0.056160839474967875,-0.0393802814879276,-0.03293204057397134,0.14068714395478193,0.10191656816554132,0.5076337914385298,0.5504556913543623,1.0,0.9125901012876174,-0.04807158322882047,-0.06501887833983178,0.07297645790534132,0.043808617813880936,0.5556430428617134,0.5691247639906606,-0.04436578262515434,0.1020068685199061,0.362925144178815,-0.011940886438186998,0.0005957578651525682,0.008860520382723206
O2,-0.05950718679588121,-0.06613295311439978,-0.06015844556805526,-0.04614538737121577,0.13883966637411196,0.13258595220415925,0.44831007093890546,0.6322497265214183,0.9125901012876174,1.0,-0.06873326394053257,-0.09016674344761705,0.049609442346944366,0.07703597020613828,0.47284711213642594,0.646742136955993,-0.056539305713292486,0.12293248562893971,0.37877918965447466,-0.011748889911006023,-0.0004565056475554622,0.015514948242416976
F7,0.884515277697791,0.8590306556652366,0.9742187551082251,0.8229454580249945,0.5858858346177926,0.49373298345009337,0.24967642683234167,0.12237856595276209,-0.04807158322882047,-0.06873326394053257,1.0,0.792229308450737,0.5901516900268482,0.3011468676350494,0.13467718211941365,0.02853485110435552,0.8557135855616071,0.4159715398416881,0.24962426837438836,-0.009866793179278173,0.016589574374940092,-0.000933147042856063
F8,0.7724357978692364,0.8343111020645857,0.7872376050295935,0.9174435387669465,0.44287097744894144,0.5829169914194449,0.14928222934294724,0.1418117559054788,-0.06501887833983178,-0.09016674344761705,0.792229308450737,1.0,0.40554800030126636,0.4527444674502032,0.035986174399471806,0.054950806064408296,0.7654711375168293,0.34194030006931303,0.17684209925224836,-0.0046434454399583314,0.014674190031755508,0.014047900801028735
T3,0.4890439888491907,0.46568136478054495,0.5537258380863155,0.43216649484289027,0.7308444919631731,0.5095737705118828,0.5492533865297266,0.2398912478349184,0.07297645790534132,0.049609442346944366,0.5901516900268482,0.40554800030126636,1.0,0.37315602806599707,0.4964434099707937,0.1353965941645488,0.47436905911947935,0.45310557027302717,0.40127539160698367,-0.01368836582270928,0.010990978943557115,-0.011728092564811473
T4,0.278979883843105,0.31788144741845464,0.2854248299888258,0.39071209995791206,0.36336130693229723,0.6238841960031898,0.27228883715323715,0.4879668964798073,0.043808617813880936,0.07703597020613828,0.3011468676350494,0.4527444674502032,0.37315602806599707,1.0,0.1739372798719572,0.45108749774908363,0.2781563926381498,0.2975241846898884,0.30280634598949485,-0.043148735541025524,0.005379664857582826,0.045698627315946254
T5,0.09949760273107779,0.07595479877099295,0.13993438148303736,0.0946576031625366,0.4602962256503714,0.28661996640009735,0.8726720067774656,0.4998602000173039,0.5556430428617134,0.47284711213642594,0.13467718211941365,0.035986174399471806,0.4964434099707937,0.1739372798719572,1.0,0.4637202243447522,0.10188941652687471,0.231038839079906,0.4594615356692568,-0.009875869639804816,-0.006729943002318013,-0.0053952692346948905
