,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,25+,26+,27+
Fp1,1.0,0.8989685873919195,0.8105676686264333,0.7686366270089571,0.4241194404593094,0.5053328431297827,0.22909310020807336,0.2455143273214454,0.12243711938341488,0.033177888399638124,0.8137523113088789,0.7945654741146531,0.37333569412089945,0.553828246400573,0.10623487549214089,-0.0393651832338279,0.7757412996148537,0.44605744729730107,0.28384762913644845,-0.007111303371159014,0.02940774203844361,0.02165411624101323
Fp2,0.8989685873919195,1.0,0.838553774787796,0.8515473196671741,0.4156441600649721,0.5513195646289791,0.2698206889847153,0.2877043245108221,0.15116578496916963,0.051688556897187786,0.7612012589260593,0.7670591026529071,0.3770115545973315,0.543132552416559,0.08111214744707258,-0.027363812444609628,0.851152649390434,0.4782560269877323,0.3166078468871262,-0.011202246054802228,0.02652960520951283,0.020568694079661894
F3,0.8105676686264333,0.838553774787796,1.0,0.8549649643676681,0.6220538547895507,0.7012183262913209,0.448475442750437,0.45671694890796627,0.30736443459198004,0.20950873912942955,0.8472534870449581,0.708168894526209,0.5038261784477234,0.5661597538608649,0.22837616519137877,0.1264777390033543,0.8958167933081552,0.6536713141936839,0.5012683487910413,0.006228295083717893,0.027373206547536506,0.021587380299386397
F4,0.7686366270089571,0.8515473196671741,0.8549649643676681,1.0,0.5241149905611561,0.7365000487295501,0.3886724296980107,0.43866419573629434,0.26222025497358953,0.18852799218069774,0.7033829201273913,0.8345954369770933,0.4061344890123599,0.6299687890520473,0.20251852628123546,0.09314226991908893,0.9082348655178196,0.6269191318282157,0.46236813391292747,0.014211236316887869,0.01901773082347126,0.029190531096333686
C3,0.4241194404593094,0.4156441600649721,0.6220538547895507,0.5241149905611561,1.0,0.7085463896741472,0.7645839401554979,0.6105820686354143,0.554904769367622,0.41324444863164167,0.537429953719906,0.4323530365333396,0.7098054834070883,0.4771664375564125,0.5110695828101292,0.2612001617977987,0.5715537445593663,0.7844747731272483,0.7456017274229808,-0.004809337533169915,0.003825164373657717,0.018042902646397175
C4,0.5053328431297827,0.5513195646289791,0.7012183262913209,0.7365000487295501,0.7085463896741472,1.0,0.5877224808484175,0.7303080224877189,0.4691682587165528,0.38217173830663703,0.5865783179900083,0.6053514992751606,0.5012975822432332,0.6803217088863605,0.326675864553504,0.3189780636540822,0.6879395024206434,0.7956964636755495,0.6841380238960449,0.010470869946967713,0.014528373009560985,0.02881686582833232
P3,0.22909310020807336,0.2698206889847153,0.448475442750437,0.3886724296980107,0.7645839401554979,0.5877224808484175,1.0,0.7041588273118117,0.7832845884289757,0.6476641359559777,0.3219759434267335,0.24787529565162109,0.6268134702755797,0.3267313669114101,0.7439574399503137,0.392997955732365,0.401598092727196,0.6103455834706015,0.8077796833455004,0.004876061591834134,0.00699483901536848,0.012556113594868658
P4,0.2455143273214454,0.2877043245108221,0.45671694890796627,0.43866419573629434,0.6105820686354143,0.7303080224877189,0.7041588273118117,1.0,0.6843090484166134,0.6856823613844579,0.34522880693245855,0.32775650527223466,0.4946828708295184,0.523244446790561,0.484757787171057,0.6350495041406616,0.41625571786614374,0.5800571115724111,0.7861655185421904,0.008473290196250505,0.01594930727719269,0.02763979881878433
O1,0.12243711938341488,0.15116578496916963,0.30736443459198004,0.26222025497358953,0.554904769367622,0.4691682587165528,0.7832845884289757,0.6843090484166134,1.0,0.858645450193645,0.19761845729071645,0.17445170858395295,0.4466532068504703,0.2508334631630876,0.7026088136616506,0.48730333856433394,0.27313172936307795,0.4683121269997907,0.7295069721713455,0.018255182362477043,0.01908645925749219,0.023083215565429152
O2,0.033177888399638124,0.051688556897187786,0.20950873912942955,0.18852799218069774,0.41324444863164167,0.38217173830663703,0.6476641359559777,0.6856823613844579,0.858645450193645,1.0,0.08929771078034657,0.10586991439601366,0.31900140029766544,0.21427638527955328,0.6209458040822241,0.630286570936933,0.18796294755608076,0.37103790956217486,0.640428364432136,0.022762171508755008,0.014530012308874603,0.030106412959465586
F7,0.8137523113088789,0.7612012589260593,0.8472534870449581,0.7033829201273913,0.537429953719906,0.5865783179900083,0.3219759434267335,0.34522880693245855,0.19761845729071645,0.08929771078034657,1.0,0.719957809461779,0.5787984423546371,0.6134176913051704,0.13216597144284326,0.05863204099590067,0.7082484731792005,0.4989070427301527,0.35898403374232507,0.001149424848104556,0.02123303613687837,0.020900823785107804
F8,0.7945654741146531,0.7670591026529071,0.708168894526209,0.8345954369770933,0.4323530365333396,0.6053514992751606,0.24787529565162109,0.32775650527223466,0.17445170858395295,0.10586991439601366,0.719957809461779,1.0,0.35010604163856174,0.7316376461580054,0.13734188971808248,0.0278611791670888,0.7216375197503843,0.48208544768708944,0.32619508178006684,0.019842031923093643,0.008191977369853193,0.04326673230502278
T3,0.37333569412089945,0.3770115545973315,0.5038261784477234,0.4061344890123599,0.7098054834070883,0.5012975822432332,0.6268134702755797,0.4946828708295184,0.4466532068504703,0.31900140029766544,0.5787984423546371,0.35010604163856174,1.0,0.4463187541648167,0.5293135521066585,0.2783147466036237,0.43178265021177276,0.4704222698832901,0.5199500271079083,-0.016454459527680324,0.009344743387499566,0.01201480962437273
T4,0.553828246400573,0.543132552416559,0.5661597538608649,0.6299687890520473,0.4771664375564125,0.6803217088863605,0.3267313669114101,0.523244446790561,0.2508334631630876,0.21427638527955328,0.6134176913051704,0.7316376461580054,0.4463187541648167,1.0,0.16216450301877677,0.2826609933232468,0.5503617821478677,0.5003417818314115,0.410665955349794,0.009984489906208727,0.010580556426998221,0.051695874355215776
T5,0.10623487549214089,0.08111214744707258,0.22837616519137877,0.20251852628123546,0.5110695828101292,0.326675864553504,0.7439574399503137,0.484757787171057,0.7026088136616506,0.6209458040822241,0.13216597144284326,0.13734188971808248,0.5293135521066585,0.16216450301877677,1.0,0.31607351349311397,0.20412086388799525,0.3419453168324296,0.5607997635100851,0.009077057769220881,0.009373583132543734,0.009121083406313143
T6,-0.0393651832338279,-0.027363812444609628,0.1264777390033543,0.09314226991908893,0.2612001617977987,0.3189780636540822,0.392997955732365,0.6350495041406616,0.48730333856433394,0.630286570936933,0.05863204099590067,0.0278611791670888,0.2783147466036237,0.2826609933232468,0.31607351349311397,1.0,0.08454166960101014,0.2357173321424355,0.43781643392847397,0.012241817233794226,0.010565687058846756,0.046742036078100124
FZ,0.7757412996148537,0.851152649390434,0.8958167933081552,0.9082348655178196,0.5715537445593663,0.6879395024206434,0.401598092727196,0.41625571786614374,0.27313172936307795,0.18796294755608076,0.7082484731792005,0.7216375197503843,0.43178265021177276,0.5503617821478677,0.20412086388799525,0.08454166960101014,1.0,0.6767516276406899,0.4874146945822096,0.013196382606157865,0.020060809919520667,0.02550405980622847
CZ,0.44605744729730107,0.4782560269877323,0.6536713141936839,0.6269191318282157,0.7844747731272483,0.7956964636755495,0.6103455834706015,0.5800571115724111,0.4683121269997907,0.37103790956217486,0.4989070427301527,0.48208544768708944,0.4704222698832901,0.5003417818314115,0.3419453168324296,0.2357173321424355,0.6767516276406899,1.0,0.7464879498680241,0.014594737603809816,0.015185959862594129,0.027355520544402694
PZ,0.28384762913644845,0.3166078468871262,0.5012683487910413,0.46236813391292747,0.7456017274229808,0.6841380238960449,0.8077796833455004,0.7861655185421904,0.7295069721713455,0.640428364432136,0.35898403374232507,0.32619508178006684,0.5199500271079083,0.410665955349794,0.5607997635100851,0.43781643392847397,0.4874146945822096,0.7464879498680241,1.0,0.012463855584609919,0.011092267749108806,0.024051480685249017
25+,-0.007111303371159014,-0.011202246054802228,0.006228295083717893,0.014211236316887869,-0.004809337533169915,0.010470869946967713,0.004876061591834134,0.008473290196250505,0.018255182362477043,0.022762171508755008,0.001149424848104556,0.019842031923093643,-0.016454459527680324,0.009984489906208727,0.009077057769220881,0.012241817233794226,0.013196382606157865,0.014594737603809816,0.012463855584609919,1.0,-0.030103223452138055,0.11676284977549145
26+,0.02940774203844361,0.02652960520951283,0.027373206547536506,0.01901773082347126,0.003825164373657717,0.014528373009560985,0.00699483901536848,0.01594930727719269,0.01908645925749219,0.014530012308874603,0.02123303613687837,0.008191977369853193,0.009344743387499566,0.010580556426998221,0.009373583132543734,0.010565687058846756,0.020060809919520667,0.015185959862594129,0.011092267749108806,-0.030103223452138055,1.0,0.03683656817050247
27+,0.02165411624101323,0.020568694079661894,0.021587380299386397,0.029190531096333686,0.018042902646397175,0.02881686582833232,0.012556113594868658,0.02763979881878433,0.023083215565429152,0.030106412959465586,0.020900823785107804,0.04326673230502278,0.01201480962437273,0.051695874355215776,0.009121083406313143,0.046742036078100124,0.02550405980622847,0.027355520544402694,0.024051480685249017,0.11676284977549145,0.03683656817050247,1.0
