window_idx,start_time,n_connections,mean_strength,max_strength
0,0.0,291,13.106916857890793,59.535978687512504
1,7.0,262,10.498833452671686,186.51271632191435
2,14.0,286,10.52537791151916,45.344599797581616
3,21.0,280,11.186308203990833,75.15783978966269
4,28.0,269,10.460679868143165,63.757815880223724
5,35.0,244,7.031862183666188,49.91084144655072
6,42.0,321,44.59824651027685,264.8280039416213
7,49.0,301,15.175494810321386,81.43424707213715
8,56.0,288,17.02635685930285,178.50849883836864
9,63.0,325,26.09312233497029,136.15435745294468
10,70.0,264,11.084616466604306,62.48403315014403
11,77.0,280,11.23215446974866,61.39202590764296
12,84.0,256,10.222457971855642,57.57560556848476
13,91.0,308,29.567473934315274,191.7849635654803
14,98.0,322,14.683261941687183,137.94165516571013
15,105.0,240,10.824427478729287,371.8506103043215
16,112.0,272,11.314665740124438,310.3245907284111
17,119.0,278,11.628822057115531,255.7270290661959
18,126.0,233,9.686288921202589,412.7222723579808
19,133.0,328,37.713166531415546,201.71477183703078
20,140.0,274,9.709240978666273,122.79250214987478
21,147.0,298,13.154361790939486,303.05404994812824
22,154.0,289,10.826386083653164,244.39385217104612
23,161.0,269,10.951695564918024,201.08927004615438
24,168.0,288,15.087130557802185,237.54024817907214
25,175.0,302,19.952942295547086,263.6221547752044
26,182.0,256,14.187351565131548,154.19308356888612
27,189.0,227,7.496380202436072,173.4686239629903
28,196.0,308,19.236436572039562,298.76211254186904
29,203.0,288,23.78833683121381,173.60267284070562
30,210.0,255,12.27866675438653,187.4975671213199
31,217.0,261,11.455352729699541,143.13145697290557
32,224.0,267,9.31830857654074,161.83449037869417
33,231.0,202,7.402150865787976,239.0472591422295
34,238.0,262,9.430308997288297,96.46104535983346
35,245.0,266,8.658520976345123,96.78937229725533
36,252.0,240,7.801160390669327,97.355063090871
37,259.0,230,8.133152744320032,149.07358659640437
38,266.0,241,8.47687933427468,87.41266112428558
39,273.0,244,8.080347989471933,131.06871262040485
40,280.0,249,11.673389355259717,212.65195955754928
