,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,25+,26+,27+
Fp1,1.0,0.9843160613517679,0.9971554419964239,0.9934814229733763,0.6924877625692432,0.5000978977522431,0.6142108860469384,0.6948265123807719,0.5929659963081301,0.6684052647030083,0.801588374888577,0.7733461261419813,0.5622258318203093,0.5972923233158616,0.52367649160466,0.528424830383121,0.998817920349544,0.7544540357505284,0.7499095019558959,-0.00040047994347974574,0.019646814900694722,-0.021249285095194147
Fp2,0.9843160613517679,1.0,0.9822630848655566,0.9772938771614701,0.6747157483035381,0.49456955946854264,0.5970182251562032,0.676714721334584,0.5757637025217714,0.651186222566529,0.7930847724026426,0.7634667127649878,0.5504740535622631,0.5841017759831452,0.5115618954593687,0.5209259216978481,0.9829242094871458,0.7351099211464486,0.7306000428505873,0.0004909787124797033,0.017947479741652637,-0.021599662141705236
F3,0.9971554419964239,0.9822630848655566,1.0,0.9932710716215378,0.7070383098035652,0.5082945954499181,0.6314938530938161,0.7061987207088702,0.6100524575768942,0.6802956029225822,0.7991043810896944,0.7842259829190098,0.5760198613967991,0.6048432546708828,0.5325998049165643,0.5371435583248069,0.9976378918082152,0.7666374084652591,0.7618356841115137,-0.00038711902017671317,0.019217366490472607,-0.02140021064524702
F4,0.9934814229733763,0.9772938771614701,0.9932710716215378,1.0,0.7060991429448228,0.5116718158162622,0.6274864456285378,0.7123841174562403,0.6064525503640129,0.6863052884330976,0.7879578894660574,0.7918851168946272,0.5676644339664776,0.6173668507729948,0.5334880865589454,0.5488012489635543,0.9957982663190499,0.7715784009656546,0.767135008738802,-0.0006008511134926151,0.01915416404186093,-0.02230519149782189
C3,0.6924877625692432,0.6747157483035381,0.7070383098035652,0.7060991429448228,1.0,0.5337753316419654,0.9009472338594583,0.8345507996085555,0.8983880538607731,0.8359351863463692,0.6059381154852341,0.8028376829451858,0.6367163247161632,0.6412449999151482,0.77259132826732,0.682491903935822,0.7034587978772346,0.8834848406753212,0.8823358045634148,-0.012057568509815285,0.0022836400927047184,-0.014985248140682488
C4,0.5000978977522431,0.49456955946854264,0.5082945954499181,0.5116718158162622,0.5337753316419654,1.0,0.5225204584573062,0.5744829512747057,0.5141371621504595,0.5730558312025588,0.4098156344803907,0.6085853120798531,0.3982945872700261,0.4686526612752822,0.4188858920883236,0.5000705931096954,0.507710677070028,0.5579820894981182,0.5572180689434036,0.007050262164715483,0.025462548020979,-0.011531592186875947
P3,0.6142108860469384,0.5970182251562032,0.6314938530938161,0.6274864456285378,0.9009472338594583,0.5225204584573062,1.0,0.8078079130627908,0.9931690431692606,0.819827094542444,0.5372427450951714,0.7836433335237486,0.612224325525393,0.5906109640976858,0.7760051245063456,0.6615946425601517,0.6244820930265764,0.8321084255832557,0.8299480746068555,-0.01531875316536995,0.003807724068096595,-0.014895582351840712
P4,0.6948265123807719,0.676714721334584,0.7061987207088702,0.7123841174562403,0.8345507996085555,0.5744829512747057,0.8078079130627908,1.0,0.8047609109353524,0.9917684363707601,0.5625682169138088,0.8653303437491671,0.5534831773647149,0.745216512120396,0.66355867776323,0.8119130044476148,0.7063064669447232,0.8204164876439488,0.8166755090622944,-0.007615960831919735,0.012289940487754506,-0.023546551088936423
O1,0.5929659963081301,0.5757637025217714,0.6100524575768942,0.6064525503640129,0.8983880538607731,0.5141371621504595,0.9931690431692606,0.8047609109353524,1.0,0.818505932723764,0.5228713797050492,0.7730199930738557,0.5943815764903507,0.5792944899469362,0.7755113893636447,0.656919031504115,0.6031974824008186,0.8230694140493956,0.8210113925864279,-0.0157743872644862,0.008253369271802584,-0.014894561262612026
O2,0.6684052647030083,0.651186222566529,0.6802956029225822,0.6863052884330976,0.8359351863463692,0.5730558312025588,0.819827094542444,0.9917684363707601,0.818505932723764,1.0,0.5378727807373541,0.8672980321905575,0.5460210152258813,0.724887419121905,0.6653761277101817,0.8112902393884399,0.6802282829069322,0.8147926918874374,0.8113129455217832,-0.007572467612668127,0.013101951266579075,-0.023661345118625325
F7,0.801588374888577,0.7930847724026426,0.7991043810896944,0.7879578894660574,0.6059381154852341,0.4098156344803907,0.5372427450951714,0.5625682169138088,0.5228713797050492,0.5378727807373541,1.0,0.5922288988808763,0.5301873055929346,0.48382906033423656,0.47496701735625085,0.4201051773153542,0.796389682608843,0.6432985194408344,0.640337927271692,0.0036912638346283336,0.011407530491029143,-0.008041810637353493
F8,0.7733461261419813,0.7634667127649878,0.7842259829190098,0.7918851168946272,0.8028376829451858,0.6085853120798531,0.7836433335237486,0.8653303437491671,0.7730199930738557,0.8672980321905575,0.5922288988808763,1.0,0.5923662095599054,0.7401126269741095,0.6556000316612844,0.789207306376103,0.7834262049798236,0.8400883834227753,0.8369227114068296,-0.0043512613879669575,0.024644170575744608,-0.025731803050708088
T3,0.5622258318203093,0.5504740535622631,0.5760198613967991,0.5676644339664776,0.6367163247161632,0.3982945872700261,0.612224325525393,0.5534831773647149,0.5943815764903507,0.5460210152258813,0.5301873055929346,0.5923662095599054,1.0,0.5314438620985552,0.7295228023465555,0.4930103847009204,0.5689590522781276,0.6457323622954131,0.6447489911185637,0.002225543272845923,0.006958970704133491,-0.0007464200351683618
T4,0.5972923233158616,0.5841017759831452,0.6048432546708828,0.6173668507729948,0.6412449999151482,0.4686526612752822,0.5906109640976858,0.745216512120396,0.5792944899469362,0.724887419121905,0.48382906033423656,0.7401126269741095,0.5314438620985552,1.0,0.5861457219683169,0.83632220767351,0.6070470222118942,0.6640053999543093,0.6622884058524133,-0.01155484582737562,0.024105144488189324,-0.03170577070625753
T5,0.52367649160466,0.5115618954593687,0.5325998049165643,0.5334880865589454,0.77259132826732,0.4188858920883236,0.7760051245063456,0.66355867776323,0.7755113893636447,0.6653761277101817,0.47496701735625085,0.6556000316612844,0.7295228023465555,0.5861457219683169,1.0,0.6643286065532097,0.5321638286065851,0.7414874504583692,0.7426081634322369,-0.0043150493220521745,0.008104303063107134,-0.006012828000815421
T6,0.528424830383121,0.5209259216978481,0.5371435583248069,0.5488012489635543,0.682491903935822,0.5000705931096954,0.6615946425601517,0.8119130044476148,0.656919031504115,0.8112902393884399,0.4201051773153542,0.789207306376103,0.4930103847009204,0.83632220767351,0.6643286065532097,1.0,0.5401685163691198,0.6890820709525508,0.6900338034032243,-0.013479275581989057,0.011260321542720173,-0.029942134415931278
FZ,0.998817920349544,0.9829242094871458,0.9976378918082152,0.9957982663190499,0.7034587978772346,0.507710677070028,0.6244820930265764,0.7063064669447232,0.6031974824008186,0.6802282829069322,0.796389682608843,0.7834262049798236,0.5689590522781276,0.6070470222118942,0.5321638286065851,0.5401685163691198,1.0,0.7647500551631874,0.7602984059713069,-1.5835882283314804e-05,0.01865628541137146,-0.021761255688288364
CZ,0.7544540357505284,0.7351099211464486,0.7666374084652591,0.7715784009656546,0.8834848406753212,0.5579820894981182,0.8321084255832557,0.8204164876439488,0.8230694140493956,0.8147926918874374,0.6432985194408344,0.8400883834227753,0.6457323622954131,0.6640053999543093,0.7414874504583692,0.6890820709525508,0.7647500551631874,1.0,0.9985758691726396,-0.00751357614701588,0.03126257739814283,-0.01928896495259433
PZ,0.7499095019558959,0.7306000428505873,0.7618356841115137,0.767135008738802,0.8823358045634148,0.5572180689434036,0.8299480746068555,0.8166755090622944,0.8210113925864279,0.8113129455217832,0.640337927271692,0.8369227114068296,0.6447489911185637,0.6622884058524133,0.7426081634322369,0.6900338034032243,0.7602984059713069,0.9985758691726396,1.0,-0.007940735092050736,0.030998547100114206,-0.01925652880876442
25+,-0.00040047994347974574,0.0004909787124797033,-0.00038711902017671317,-0.0006008511134926151,-0.012057568509815285,0.007050262164715483,-0.01531875316536995,-0.007615960831919735,-0.0157743872644862,-0.007572467612668127,0.0036912638346283336,-0.0043512613879669575,0.002225543272845923,-0.01155484582737562,-0.0043150493220521745,-0.013479275581989057,-1.5835882283314804e-05,-0.00751357614701588,-0.007940735092050736,1.0,-0.028448518420480573,0.18469902969243335
26+,0.019646814900694722,0.017947479741652637,0.019217366490472607,0.01915416404186093,0.0022836400927047184,0.025462548020979,0.003807724068096595,0.012289940487754506,0.008253369271802584,0.013101951266579075,0.011407530491029143,0.024644170575744608,0.006958970704133491,0.024105144488189324,0.008104303063107134,0.011260321542720173,0.01865628541137146,0.03126257739814283,0.030998547100114206,-0.028448518420480573,1.0,0.0007782505597040114
27+,-0.021249285095194147,-0.021599662141705236,-0.02140021064524702,-0.02230519149782189,-0.014985248140682488,-0.011531592186875947,-0.014895582351840712,-0.023546551088936423,-0.014894561262612026,-0.023661345118625325,-0.008041810637353493,-0.025731803050708088,-0.0007464200351683618,-0.03170577070625753,-0.006012828000815421,-0.029942134415931278,-0.021761255688288364,-0.01928896495259433,-0.01925652880876442,0.18469902969243335,0.0007782505597040114,1.0
