Source,Target,F-stat,p-value
F3,FZ,4829.585726779239,0.0
FZ,F3,3909.1996629926384,0.0
P3,O2,828.1438250487196,1.0596979327057924e-179
T6,O2,760.3218670910071,2.4863070234105166e-165
PZ,CZ,666.6579658385014,4.414971702760318e-284
T6,CZ,616.5656239333554,3.299676403552086e-263
P3,P4,613.5894618817682,3.975243338384946e-134
F3,Fp1,598.1100762320185,1.6811043507954007e-255
O2,T6,543.4656938182333,3.6975791443071034e-119
F7,F3,535.4020195957947,3.021501008963931e-229
O1,CZ,532.7353086349135,3.9722873178304824e-228
P3,CZ,520.5552625158107,5.147410707036297e-223
F8,T3,507.4024592956008,1.7254440414049255e-217
F3,C3,478.8226417775713,1.8149295149499592e-205
P4,P3,477.11947110449273,5.816298601720297e-105
F8,O2,465.9617003316977,1.4307103729075363e-102
T5,P4,442.92398586861736,1.245196760628763e-97
O2,P3,434.32902536094355,8.694328285071612e-96
O2,CZ,433.2839308381716,2.8830670389064184e-186
Fp1,F3,428.4700160898202,3.110770178638837e-184
Fp1,FZ,427.1063720531484,3.0851433478591676e-94
T3,F3,413.7936950764077,4.952698524255968e-178
O1,O2,404.40960262640135,2.306503862094647e-89
F8,CZ,355.32746167148076,8.261492477750918e-79
C3,F3,348.53592939957593,2.2003968288386175e-150
FZ,Fp1,348.1779362848949,2.858487118847617e-77
F8,T6,340.484704217363,1.2964554259665334e-75
P4,T6,332.404212446585,7.13399545445815e-74
T6,C3,319.82700327249506,3.4861792356447675e-138
O1,P4,313.11432545096824,1.0252601858875908e-69
P4,O1,310.6594590248755,3.468713705998481e-69
O2,O1,302.9542557366534,1.5921236661398743e-67
T6,P4,290.9742499032383,6.121401541602084e-65
F8,O1,287.6091214093099,3.259681139443566e-64
T3,FZ,285.1821523990128,1.9713290238121946e-123
O1,C3,279.3138630867197,6.264016080793933e-121
F3,CZ,271.74238406589103,1.0630331936278069e-117
CZ,T6,265.8520629698306,1.628703102499911e-59
P3,C4,262.5472405557088,8.932198571695965e-114
PZ,O2,253.5431323980794,7.450381185523882e-57
O2,F8,250.7404962258357,3.00698623941054e-56
F7,P4,245.48104637919218,4.1256201266762715e-55
C3,P4,245.12465509698723,4.9268519089616e-55
F3,P4,242.97913136239944,1.4342723670832907e-54
F8,P4,241.74158737822057,2.656600281084311e-54
P3,O1,240.58619381021086,2.1537996274822306e-104
F7,T3,238.61986985299987,1.2579443416950386e-53
T6,Fp2,238.29422296421086,1.4795039232938068e-53
T5,CZ,235.95418648406869,2.059710286012924e-102
O1,C4,232.90973971071534,4.1295760691111224e-101
F3,F4,229.50539270570775,1.1809654609589217e-99
T6,C4,228.28269748153656,3.9388319078236906e-99
F8,T4,225.19559779016672,1.0115911166309892e-50
PZ,P4,223.6402818244078,2.1965601846233333e-50
P3,C3,222.9086150131182,7.855265211061652e-97
CZ,F8,219.07338160216784,2.141269916247921e-49
F4,F3,217.5707709095005,1.5143977026839525e-94
F3,T3,212.5751881687633,2.086974882789663e-92
F3,Fp2,210.87802820471256,1.2761969018062458e-47
O2,C3,209.9126812869597,2.8838718057187646e-91
CZ,PZ,208.6333201547889,1.0187036474917008e-90
F4,P4,207.09358088560376,8.432516179936194e-47
P4,PZ,206.3420024527561,1.226972004435672e-46
C3,FZ,203.67879763177663,1.3519793611547816e-88
T3,Fp1,200.6881636494547,2.5866195394046025e-87
F7,Fp2,200.42373473727366,3.357969218598409e-87
T5,C4,195.7818119900555,3.281679095973981e-85
CZ,F3,195.33825450691316,5.0849092542691915e-85
C4,CZ,194.21941168765596,1.5347627280923876e-84
T3,P4,190.65938562178448,5.161867809452694e-83
T3,C4,190.52422986074356,5.898984104076455e-83
F7,Fp1,190.02690007393568,9.640373665251826e-83
F8,PZ,186.74376819070682,2.180281618302609e-42
T3,F4,183.67313551767936,5.128405655598731e-80
C3,PZ,180.02228575403106,1.8913737476394702e-78
C4,F3,176.66154225594045,5.240823151836956e-77
CZ,P3,174.84328782269156,8.345446485598097e-40
F7,PZ,172.81183327499872,2.3566822024835047e-75
