window_idx,start_time,n_connections,mean_strength,max_strength
0,0.0,309,23.789021154842345,120.18754713004148
1,7.0,307,28.290194263791445,163.5183722759598
2,14.0,303,22.867891977013375,171.82408849496474
3,21.0,277,19.93421934216299,229.61337645727022
4,28.0,281,15.704309530785935,145.15085975329873
5,35.0,332,111.23153274669274,659.938397603186
6,42.0,330,101.73702581757533,794.6414777999171
7,49.0,310,20.346525642575028,94.917370328103
8,56.0,300,21.744448838126605,179.73115564605558
9,63.0,330,45.537106673298624,340.1550799191647
10,70.0,292,11.679938530962477,133.90445973460484
11,77.0,221,8.553760335107459,289.212846751737
12,84.0,201,10.420080765527427,317.49552991343506
13,91.0,237,11.71138962044996,196.34392376988978
14,98.0,262,12.660468328822038,182.95103310873793
15,105.0,293,17.48788390264736,86.67030851819945
16,112.0,329,46.81738651613856,400.8329069113071
17,119.0,302,27.30381472238171,303.76110399882566
18,126.0,303,24.83003339031878,138.4152789444711
19,133.0,260,11.09488079832773,138.0967716896795
20,140.0,326,42.94172971005169,302.33221672570306
21,147.0,279,14.72737936802911,71.91089337559758
22,154.0,299,19.470368814227506,88.33441418737549
23,161.0,287,15.85469596136804,133.6890855948373
24,168.0,298,21.52837419124767,179.10456724011073
25,175.0,304,21.037160866022145,78.73380508912581
26,182.0,329,72.35334686466034,443.9466732463417
27,189.0,316,43.170108714625705,418.3728356178949
28,196.0,252,12.967228175153146,123.34539616257103
29,203.0,251,13.010528761598653,142.13747071495058
30,210.0,267,15.901333818967005,152.41531030071255
31,217.0,277,14.479352864953581,156.41674180976779
32,224.0,279,15.998197007124478,184.6072081335925
33,231.0,280,15.092594150468502,173.5135547144864
34,238.0,273,13.523828231187288,196.5444796457025
35,245.0,272,17.60784538305966,114.8189553930221
36,252.0,283,15.4691252274683,85.27748616133256
37,259.0,276,15.166781718126822,158.04600842041938
38,266.0,286,12.458271259137339,115.7339467998967
39,273.0,265,12.750547915625312,128.17163770124904
40,280.0,291,16.16529335079386,175.51893340896765
41,287.0,286,17.065077716744458,147.88541964581373
42,294.0,291,15.520367846585177,85.13280360961187
