window_idx,start_time,n_connections,mean_strength,max_strength
0,0.0,174,4.632154138313779,37.831211467867746
1,7.0,254,9.131584388396131,62.26230663781069
2,14.0,290,21.03641019842842,124.11740158125652
3,21.0,230,11.242231757778784,120.92168002931975
4,28.0,200,6.449234165724901,41.26324756420538
5,35.0,161,4.84301241631462,32.837348713253256
6,42.0,165,4.217585052035851,21.39615437964299
7,49.0,156,4.217558256087641,47.247928121342156
8,56.0,242,7.64642278398416,33.80670043154648
9,63.0,227,7.797626856313384,38.63309425075979
10,70.0,252,8.60900720473767,85.2519503312677
11,77.0,168,5.563649408582134,50.03509299975732
12,84.0,209,6.219517467040885,39.15938686136583
13,91.0,238,7.371814561145865,52.04142523742603
14,98.0,215,7.299725310070912,60.06578798602902
15,105.0,220,7.611037257565008,56.42156135450632
16,112.0,220,6.817386865080599,37.33422908358694
17,119.0,213,10.651556005307883,72.6931197363726
18,126.0,177,5.852605880938014,43.34555304338089
19,133.0,257,11.63649699933357,92.41127715021696
20,140.0,269,11.17005434808227,65.5301407015357
21,147.0,204,6.374192746157268,34.08089788416066
22,154.0,214,7.663439857930102,52.43159026525175
23,161.0,201,6.891975327536066,59.04733415674552
24,168.0,214,6.5004178211633645,36.95230299456368
25,175.0,180,5.508410033409557,30.11708204119304
26,182.0,182,5.7343031933842745,33.61117082118502
27,189.0,198,5.224790473693135,30.804218584140447
28,196.0,200,7.33966516742308,62.30097666346553
29,203.0,196,5.720494482820965,47.69739103732282
30,210.0,212,8.383727247794647,62.110238090042635
31,217.0,226,10.801407081598589,77.45397365035805
32,224.0,184,5.72890494295739,44.156532122252926
33,231.0,172,4.761288098971954,32.457108267060654
34,238.0,282,15.166468273018655,86.09750434267349
35,245.0,184,5.0046527052812095,25.836400163039006
36,252.0,180,6.362573774018989,55.61885397241949
37,259.0,196,11.912065760823232,72.86787776246292
38,266.0,181,6.423811042805961,58.704061873928765
39,273.0,144,4.246178126970873,27.20913707075023
40,280.0,197,5.352619964051857,28.69431078149352
41,287.0,188,5.915288402423898,32.879048249685546
42,294.0,210,7.583107457317122,78.43417903928339
43,301.0,223,7.113303811875903,34.30115025918723
44,308.0,195,7.578125328826102,46.055500348254164
45,315.0,169,4.993905661115682,31.15436996708415
46,322.0,187,5.525790975914742,45.87936625326555
47,329.0,165,4.410768032136351,29.27379366348521
48,336.0,175,6.404476504245799,52.801502529792046
49,343.0,161,4.4861096391374256,27.438996338894544
50,350.0,203,6.093802488754934,38.70920263403588
51,357.0,184,6.499186968769807,59.25849697382973
52,364.0,201,5.706642714193506,36.935282291533426
53,371.0,174,5.352527919608603,33.20711833140146
54,378.0,162,4.937463721889086,35.32295048973152
55,385.0,197,7.062472431860067,53.349951876418
56,392.0,200,9.151569643229436,106.92903269207355
57,399.0,236,8.45831539896617,55.339255072313016
58,406.0,200,5.221289528468459,29.221640107646785
59,413.0,191,5.75440439171151,32.33421408928508
60,420.0,215,7.2748830579831845,43.861306339899336
61,427.0,220,9.120397680394175,65.57603728161806
62,434.0,235,7.762179034322141,58.13457353541024
63,441.0,190,6.128885213563094,33.740627560935714
64,448.0,209,7.0859627505871385,37.120730874163705
65,455.0,212,5.758358560840396,26.69142506678844
66,462.0,259,8.81576920901276,60.06096160554737
67,469.0,235,7.820403365001814,54.165014134201826
68,476.0,191,5.701395350024535,34.48262091005113
69,483.0,161,4.762045059032825,23.030899286967223
70,490.0,190,7.0378727175100675,51.429266604389845
71,497.0,129,3.2642497173757263,14.441423921661901
72,504.0,177,5.36767849088876,37.203925660184886
73,511.0,245,10.339536811074364,62.439732789193386
74,518.0,274,10.971375277355667,68.44651868076353
75,525.0,259,10.93402361886331,64.91252851834608
76,532.0,209,6.39150165461007,32.6863281250997
77,539.0,228,8.271709432958431,55.30482311950212
78,546.0,261,11.376406800180195,77.05029743403973
79,553.0,212,7.60847417931842,52.000655183503504
80,560.0,231,7.357881014672335,41.648650275058735
81,567.0,181,6.147539214481533,60.06014349407188
82,574.0,217,6.047727762408781,27.94133697340578
83,581.0,241,7.176732689156135,32.36239902138865
84,588.0,207,6.96740836117987,56.487480928866
85,595.0,203,5.762002968915647,32.9286004258242
86,602.0,203,5.935340959505607,32.844233171613396
87,609.0,229,7.113775415068333,62.96066086541317
88,616.0,222,7.176374058465054,53.807193969809845
89,623.0,184,5.690733020309286,54.14345728786784
90,630.0,198,7.190612168958178,62.52522000643044
91,637.0,219,7.48612050684232,61.93247273241515
92,644.0,195,5.648560485548675,39.299337318447854
93,651.0,204,6.955208635733997,44.81526208412759
94,658.0,210,8.410466572384584,47.6632450567168
95,665.0,171,4.994350269583669,46.1684177450035
96,672.0,151,4.4497523506369925,34.293319971717104
97,679.0,205,7.376622603161836,72.51578788392024
98,686.0,230,6.378418289661484,45.51139586084404
99,693.0,188,5.527267338983717,46.65850361476093
100,700.0,232,10.178471800316272,94.47431253803784
101,707.0,217,6.236315842353928,31.959846277740898
102,714.0,208,6.250819780634387,33.46692660469096
103,721.0,228,8.130607849094513,36.78239188496279
104,728.0,163,4.541656397791494,28.81737342827187
105,735.0,215,6.716525099837963,66.33762517253832
106,742.0,164,4.771904634473007,34.39313589868491
107,749.0,214,6.428953712444773,39.82008969471395
108,756.0,205,6.459011805980691,58.15767978765157
109,763.0,168,5.5422067993529085,41.4897576126116
110,770.0,233,8.368045079197374,76.4948881481842
111,777.0,198,7.355863058412278,72.80399834309159
112,784.0,141,4.610267123877166,31.75041257037083
113,791.0,201,6.04521484686913,45.99331141114357
114,798.0,175,5.942470144962532,42.76378744432373
115,805.0,201,7.236008433567997,57.573631140859064
116,812.0,199,9.058933605190429,68.94554218064972
117,819.0,249,9.019967870389412,49.75682573385845
118,826.0,238,8.312468084410794,43.32449340973121
119,833.0,154,4.260646592866407,38.68943397525489
120,840.0,232,10.43724192724112,70.84205439417295
121,847.0,245,10.45314682812676,53.54665493446186
122,854.0,235,7.5932486138094655,66.01051795993646
123,861.0,220,6.957014972790197,49.10254984912874
124,868.0,200,5.290066298017675,34.586773056193884
125,875.0,199,5.062651723235614,48.95137248098262
126,882.0,184,7.7761883216878624,74.15609573350471
127,889.0,208,8.196427901954532,63.61011042480463
128,896.0,215,7.172095765186154,37.178621537262856
129,903.0,256,8.55658019082102,49.41468926654354
130,910.0,163,5.00648645210851,35.742799506726804
131,917.0,186,5.797867944542762,60.14758462835808
