Source,Target,F-stat,p-value
F4,Fp2,1857.138776393883,0.0
FZ,Fp1,1634.1331849374833,0.0
Fp1,Fp2,1529.9641456624418,0.0
C4,F8,1392.2172716463015,0.0
T3,T5,1317.473934074928,0.0
F8,F7,1264.6965856748297,0.0
Fp1,F7,1162.7850948254998,0.0
F4,F8,1159.1446515159944,0.0
Fp2,FZ,1151.48055072867,0.0
T5,O1,1109.2378914999956,0.0
F8,F3,1077.9536680822741,0.0
Fp2,F3,915.0744365448147,0.0
Fp2,F7,877.5802244239765,0.0
Fp1,F3,872.1822171145125,0.0
C4,F4,858.8613152772431,0.0
T5,T3,790.0583836401541,0.0
C4,Fp2,786.3839255096265,0.0
FZ,F8,768.5962624617117,0.0
O1,P4,762.7332876038419,0.0
FZ,Fp2,735.2041896373182,6.5978786e-317
C4,Fp1,720.8062085009582,8.9605612105327e-311
F7,F3,686.8784935920568,2.590125672104518e-296
P4,O2,625.4440963761747,4.280042106389744e-270
F8,C3,624.3855910225053,1.212147596093859e-269
F7,P3,622.7882533694213,5.8321984112861394e-269
Fp2,C3,619.7437769946888,1.1649589955817484e-267
F8,PZ,617.7756811966873,8.073429232557345e-267
T4,F8,607.901350062616,1.3363398581957024e-262
F3,F8,599.3572662407428,5.98839091825924e-259
F7,C4,571.0122014058456,7.884059262982847e-247
Fp1,C3,568.1597598610464,1.3087780342907045e-245
F8,CZ,559.8483172552095,4.705060644334067e-242
F4,F7,556.6644850624757,1.0835289917828887e-240
F7,F8,556.2780435905596,1.585609222337283e-240
FZ,F4,555.2659864418946,4.297901147122119e-240
Fp1,PZ,549.9611742415528,8.005358021423403e-238
P3,O1,540.6254967230717,7.929313153477422e-234
T4,F7,539.8568501959942,1.691513800880347e-233
T5,P3,534.6780512156483,2.7885311834031704e-231
F8,C4,526.6944851576915,7.308409362821762e-228
T4,F3,524.5695684739335,5.940230800959053e-227
F4,Fp1,520.8695562395782,2.282598804960436e-225
F7,F4,510.5371434695554,6.086628768353021e-221
Fp2,F4,505.74239324916977,6.896791283531849e-219
P3,F8,501.9404546183059,2.935900422831606e-217
PZ,C3,486.8252359550426,8.832689642316422e-211
F3,F4,482.9442936465394,4.072640899100892e-209
O2,P4,461.87547611917165,4.417692784694723e-200
Fp2,C4,458.20052071820055,1.6661357400168164e-198
F8,FZ,455.41815560581944,2.602653311926536e-197
Fp1,F4,454.00757597969005,1.0486361588863866e-196
PZ,CZ,453.61579805427493,1.544261989904502e-196
Fp2,CZ,440.3812449746925,7.381817543466935e-191
F4,F3,438.01632260246043,7.642762647882015e-190
F7,C3,435.25752712106214,1.1680966465997968e-188
T4,FZ,431.5853862739617,4.4045392769318636e-187
F3,C4,430.2185948959431,1.7009547451014426e-186
C3,T5,428.58603363992836,8.543062090360516e-186
PZ,O1,417.3909723896656,5.481504439257729e-181
P3,T5,404.8407013654001,1.3484343228282866e-175
F8,Fp2,395.64733150441003,1.2021405358706556e-171
C4,C3,388.5207788935477,1.3889728230261406e-168
F7,T4,382.8386947105549,3.84651380437195e-166
C3,P3,381.5291780523204,1.4060448751715478e-165
