Source,Target,F-stat,p-value
F3,FZ,11134.81724578908,0.0
FZ,F3,7894.745737525632,0.0
PZ,CZ,2820.1199557369955,0.0
P4,CZ,2005.5317636893235,0.0
CZ,PZ,1854.0036487453035,0.0
CZ,P4,1158.558607847465,5.787111460892774e-250
T4,Fp1,859.8119968165119,0.0
T4,T5,851.1927633004764,0.0
T4,F3,804.7919397992376,0.0
T4,P3,790.9113522892455,0.0
P4,PZ,777.3526456402438,0.0
T4,P4,708.7462437176139,1.2644180210181393e-302
T4,F4,668.2241266300521,1.1271364657392118e-285
T4,F7,631.0696540476913,4.224480901265862e-270
T4,Fp2,630.169929612566,1.007604394006726e-269
T4,F8,625.1828485318514,1.2478358939212905e-267
CZ,T5,583.8143860311694,3.008806253422638e-250
P3,T3,582.283759809451,1.2376055015094272e-127
T6,Fp1,570.3282827807968,1.4235167045261285e-244
T4,PZ,557.9106252640246,2.4119815229550733e-239
PZ,T5,556.6488111924547,8.201876359361538e-239
T4,C3,541.7753065002582,1.5209107408708192e-232
T4,T3,527.260196906126,2.0142122055325685e-226
T4,FZ,523.7608627580981,6.035709102824974e-225
T5,P3,510.6857447228448,2.7249175731557647e-112
T6,F3,502.11083334523397,8.36863630120739e-216
PZ,P4,494.88224037354115,9.492443967193511e-213
T6,P3,489.4744106816839,1.834205274136323e-210
T6,F7,481.60653282687133,3.896339347766052e-207
F8,T5,461.5114240054191,1.2445558535374855e-198
C4,T3,458.4573322759965,4.456415171565154e-101
F4,T5,455.47777354933686,4.469870572365065e-196
T3,P3,441.5056685726955,3.721852275492599e-190
Fp2,T5,438.3894957128674,7.794732928102374e-189
T6,T5,435.98508644743384,8.151872245885151e-188
F8,P3,434.9044966816726,2.3413412403122273e-187
O2,T5,424.7751418654563,4.63412062494217e-183
P3,CZ,416.61603572888197,4.4262378377713746e-92
P4,T5,408.47149534157717,3.85783053856896e-176
Fp1,T5,400.4613161328366,9.742127985328922e-173
T4,C4,396.79601677185155,3.515425186829824e-171
Fp2,P3,388.7855637234384,8.924113910547366e-168
Fp2,Fp1,386.89002628098467,5.70715669682827e-167
F7,P3,372.059068403249,1.7409460887545176e-82
T3,T5,350.332921883232,2.0621053000315037e-151
PZ,Fp1,347.50287766260664,3.3113666406534895e-150
CZ,P3,339.9969479915855,5.232307633951953e-147
FZ,T5,339.4243521634849,9.178280624202229e-147
Fp2,F7,339.00757996131557,1.3817027232760735e-146
CZ,Fp1,334.9937192652109,7.10508474145013e-145
PZ,F3,330.15417681855394,8.226588045066561e-143
Fp2,F3,329.4734195231372,1.6052702906710642e-142
T6,O1,328.55694980244243,3.9483889189186615e-142
CZ,F3,317.0515236076753,3.1997470302620808e-137
T4,CZ,312.8227673334129,2.0419960240670816e-135
C4,T5,306.8046609243497,7.576219928834643e-133
T4,T6,304.99731665284435,4.479745068231399e-132
PZ,P3,303.18914544580645,2.6514499421911725e-131
F3,Fp2,299.39541598953286,1.1064959276080796e-129
PZ,F7,297.6007637973869,6.466074185879399e-129
C3,FZ,297.571233639672,2.0622116220775337e-66
CZ,F7,297.10015053786833,1.0580845980269114e-128
F8,F3,292.2192817877831,1.2885673081438498e-126
T6,F8,290.643785412168,6.073412751045372e-126
T4,O2,289.87431035724006,1.2951118279571196e-125
O1,T5,288.7984018474468,3.7340053588182514e-125
T6,F4,282.65221371521943,1.5838493290563712e-122
P3,T4,279.9239144406549,1.345812273355672e-62
O1,O2,276.6286451485518,5.966084808809806e-120
F4,P3,273.21065492819946,1.7288948553599278e-118
F4,F3,267.8559085813168,3.379592810272425e-116
T6,P4,260.75180866873643,3.7109072376156523e-113
P4,F3,257.9016421912277,6.161811062467107e-112
F8,Fp1,252.77761827449376,9.636330857431299e-110
F3,T5,252.0672251852569,1.9416189382766227e-109
C4,F3,251.14357143668417,4.828039640968096e-109
CZ,F4,249.02797181121394,3.8901933637710645e-108
CZ,C3,248.41129197870094,7.147281613031816e-108
T6,Fp2,244.78491232191212,2.5572247224907232e-106
C3,T3,243.61160933244273,9.702886811287831e-55
T6,FZ,242.35471397443405,2.812528900969864e-105
Fp1,P3,241.37605727860577,7.387300877417776e-105
P3,FZ,240.54100198527854,4.486776665045052e-54
Fp1,F3,240.0781475677173,2.6590128484841773e-104
O2,F3,239.2430973725578,6.061945960875619e-104
P4,Fp1,232.08633386477607,7.08891662129566e-101
T3,P4,231.64985314961754,1.0907614548030065e-100
T3,T6,229.86684908714193,6.342716482089812e-100
P3,C4,229.26207124562612,1.2459993567071395e-51
CZ,FZ,225.90945731728493,3.1583295274626324e-98
C4,Fp1,225.758445818873,3.6663009283485725e-98
F8,F7,225.44355951923342,5.003666995531613e-98
PZ,F4,219.13453258331813,2.5458530231179922e-95
F4,F7,218.38499122878216,5.33882376262125e-95
F8,P4,218.01834004643212,7.669598531359887e-95
C4,F4,216.95937911909056,2.1836445836988358e-94
T6,C3,214.17879001382533,3.4078670205277782e-93
T3,C3,212.77440083288113,1.3653720320953135e-92
F7,T5,212.44667064510196,1.887645971988666e-92
P4,T3,211.06714834724312,1.0968910619459483e-47
C4,C3,210.91958170134487,8.539188508912325e-92
P3,F7,209.47605838236842,3.557075122947832e-91
FZ,P3,207.1248939300551,3.635024325445638e-90
O2,Fp1,206.99262708519373,4.142825990235702e-90
C4,F7,205.62689025594122,1.5984760450806045e-89
CZ,Fp2,201.19567694929242,1.278347714942352e-87
O2,CZ,201.1130856607601,1.387143687839744e-87
P4,F7,200.6905930788228,2.1065992920867836e-87
F3,F4,197.3990641942363,5.463076117099965e-86
Fp2,P4,197.26401513339903,6.243845958476725e-86
C4,FZ,193.924871529092,1.6983693152225595e-84
Fp1,P4,193.6933439335178,2.135560931026831e-84
T3,F8,191.2021929617329,2.5116443470724413e-83
T6,T3,190.35303124707883,5.819369886671589e-83
P3,F3,189.4441164982517,1.4305098899512165e-82
PZ,FZ,188.79416737427601,2.7216028886261304e-82
P3,Fp1,187.83727999688352,7.016041595227498e-82
CZ,T3,187.76817417315053,7.512672794413748e-82
O2,P3,187.7080502321461,7.973268495956225e-82
C4,Fp2,187.50918349132016,9.707604103719574e-82
T3,Fp2,185.62404623031796,6.272150649709013e-81
F7,T3,185.62078965565658,3.6556054309330603e-42
T5,O1,185.36648192808875,8.093456512880526e-81
T3,F3,183.93876636953803,3.3257197087193028e-80
Fp1,T3,181.11012938172877,3.4892384774098e-41
F4,C3,179.18198757457537,3.6905835183387027e-78
F8,T4,176.34888555130038,6.101840740441006e-77
T5,Fp1,175.4321905896283,1.5125964329763e-76
F4,Fp1,174.7661268733101,2.92552303344603e-76
PZ,Fp2,172.84511678857592,1.961134453684013e-75
Fp2,T3,169.84323455485202,3.8363023383257175e-74
P4,O2,166.91918400406013,6.950889595745558e-73
O2,F7,164.3051212355346,9.267474135345433e-72
PZ,C3,158.20465375578473,3.915904197068498e-69
Fp2,T6,158.17442000696124,4.0350414294107994e-69
C3,F3,157.5271537637963,7.66492615738515e-69
P4,T4,156.97241275424045,1.3284403265888406e-68
T3,PZ,156.21039024438792,2.8276748102118155e-68
F4,P4,155.2095579856004,7.627055458961362e-68
T5,P4,154.61483140065204,1.3754317562251629e-67
CZ,F8,152.83886783826188,8.001982984027357e-67
O2,T3,152.23882642021204,6.610785195500569e-35
C3,F4,152.02418456384373,1.794892445655175e-66
T5,F3,151.28595532795683,3.73222781268669e-66
Fp2,C3,150.40399114867245,8.949864667495518e-66
T3,O1,149.31639617886134,2.6317959306910956e-65
O1,CZ,146.68235261488746,1.0709585038620268e-33
C4,O1,146.29103843935704,5.289874540756396e-64
P4,F4,145.91235831845265,7.701577309275487e-64
P3,PZ,142.95941179485604,6.925404210332736e-33
P4,P3,141.31740646164326,7.3509438335930175e-62
Fp1,T6,141.24149019760728,7.926040876615451e-62
T5,F7,141.23853004902594,7.949354653470268e-62
P3,F4,139.35426537955829,5.156173221795489e-61
PZ,F8,138.95677941011,7.649426871859443e-61
F3,P3,138.65209419968784,1.0349973192695043e-60
C4,P3,138.48565423875567,1.2208740549662873e-60
C3,O1,138.14991613262586,1.7036012741407765e-60
T3,O2,136.87723498720817,6.024139072489796e-60
T6,T4,135.76217609848197,1.8218738042059326e-59
T3,F4,134.84014644976133,4.54948897476135e-59
T4,O1,133.55696425314818,1.6259857512124922e-58
C3,P3,133.20966049234227,2.295298410247069e-58
O2,P4,131.0387845698265,1.9804656885451052e-57
C4,CZ,130.45894034741735,3.6654833076300815e-30
O2,F4,129.1709288470071,1.2651567047320387e-56
F4,T3,128.71373152522986,1.992003395936037e-56
F8,C3,128.26686977801566,3.1044443712739803e-56
O1,P4,128.06125831934517,3.8075741533205434e-56
P4,FZ,127.20561820829292,8.904945703270342e-56
O2,FZ,125.11516190674023,7.098797315864833e-55
T5,Fp2,124.75343891280937,1.0167074925459035e-54
FZ,F7,123.62657127925283,3.113396066736885e-54
T3,Fp1,123.17126547559523,4.893555933441964e-54
F4,FZ,123.11475244972189,1.4643688907966986e-28
Fp1,C3,122.26880987961705,1.199227341209299e-53
Fp1,PZ,120.47984609090936,7.089797107491084e-53
P3,T5,119.46933903471411,1.9345731389033024e-52
PZ,T3,118.78464395097335,3.8193463021608645e-52
T5,F8,117.59407542417883,1.2464441882729469e-51
F7,F3,115.9601397092117,6.319856534522445e-51
Fp2,PZ,113.02457191953835,1.16828437132964e-49
C3,F7,112.91939763395135,1.2970007740793605e-49
Fp2,O1,112.34986418734907,2.2842679075345326e-49
C3,T5,111.90899599737178,3.540202387796496e-49
O2,Fp2,108.61636063791634,9.338852521772304e-48
O1,FZ,106.88633020597669,5.110553681223064e-25
Fp2,F4,106.23707988577625,9.941924953895111e-47
O1,C4,105.46450919307425,1.0450846267976394e-24
T6,PZ,105.10010212878318,3.078727594538088e-46
F4,T6,104.91347343774244,3.706405175637506e-46
C3,Fp1,103.5650102438868,1.4164800705222332e-45
T3,T4,103.15922308093829,2.12048497021046e-45
Fp1,O2,101.70120635514931,9.037747362749963e-45
O2,O1,101.33282775342921,1.3036097201293556e-44
C3,CZ,101.20524856013084,8.915613334202879e-24
Fp1,T4,99.92579524205094,1.697890059446303e-23
FZ,Fp1,99.52252680344266,7.888389011989773e-44
P3,Fp2,99.05006517513532,1.261972798171812e-43
F8,Fp2,99.00340506092631,2.701604158365346e-23
C4,T4,97.54047610397018,5.663628877758021e-43
T5,T6,97.03183540543786,9.393055925493031e-43
T3,FZ,96.6835076404198,1.3282319312583957e-42
F8,PZ,96.29950240917385,1.9460583747957108e-42
P4,Fp2,96.11371904411514,2.3410544712018597e-42
F8,T3,94.94400798566406,7.494251427024791e-42
PZ,O1,94.24675352628192,1.4995420884353206e-41
O1,T4,91.36466212271597,1.2677109350528963e-21
Fp2,O2,90.43903794848137,6.6250110125293345e-40
F8,O1,89.64579484843803,1.4587223407021983e-39
CZ,C4,88.94629384625011,2.9259179458708616e-39
F7,T6,88.28535018126551,5.6480669039174116e-39
CZ,O2,88.13243565417251,6.57636411211771e-39
T3,C4,87.05211812633914,1.9270335990996596e-38
F7,P4,86.11341113237444,4.904701526361165e-38
FZ,P4,85.53591622475722,8.714150225049204e-38
O2,C3,85.52238922819488,8.832262230597185e-38
F3,Fp1,84.88137728642688,1.671660675149383e-37
P4,O1,84.53518891498446,2.3593450732962476e-37
F4,O2,84.36010749947256,2.8084922158129378e-37
P3,C3,84.04979028293756,3.8248520136653425e-37
T5,F4,83.95088513110002,4.220549888591043e-37
F4,PZ,83.80541455939766,4.878126012503426e-37
O1,T3,82.50431837179451,1.106619031459143e-19
FZ,C3,81.80309629905821,3.579859552976233e-36
Fp1,F4,81.73147903529363,3.844397564110427e-36
C3,Fp2,81.45296815532468,5.0726876289052946e-36
T6,O2,80.17473955951945,1.810856646843674e-35
PZ,T4,79.76374267479142,4.414857718958823e-19
O2,F8,78.63068956699274,8.423853672852684e-35
P3,O2,78.27355172200116,1.2021000191377527e-34
C3,T4,77.65239620199269,1.282515657629765e-18
O2,T4,77.64556579741095,2.2464412810678422e-34
C4,O2,77.6019312382405,2.3461940711859223e-34
T5,O2,75.88119055457472,1.3016641389960086e-33
O1,Fp1,75.82473381946261,1.3769395632773867e-33
T3,CZ,75.01219372280174,3.092601048586488e-33
O1,F3,74.94855108710702,3.294950272995226e-33
CZ,O1,74.09005729010009,7.747302435929591e-33
PZ,O2,73.01744684417075,2.2546709142349587e-32
P4,C3,72.59030964747615,3.4501586810874813e-32
P3,O1,72.54560601809861,3.6072449806069953e-32
P3,F8,72.48395140585474,3.835698271883118e-32
FZ,T6,72.0293416219838,6.032390122925347e-32
Fp1,C4,71.44135405927148,1.0835160103327644e-31
O1,P3,71.24271509288248,1.3205732809396271e-31
O1,F7,69.06980867136909,1.15021567508779e-30
F8,O2,68.44162588135218,2.1505882668199368e-30
T5,T4,68.29672661903074,2.484551814049907e-30
FZ,F8,67.31430256169433,2.391093814643095e-16
FZ,T3,66.36439928789567,1.7034098387428282e-29
P4,C4,66.35581806939014,3.8847641234907627e-16
O1,Fp2,64.66991488709083,9.21626587817683e-29
Fp2,FZ,64.33723268535734,1.2838699452440578e-28
T3,F7,64.08730619563866,1.6469363811816663e-28
P4,F8,63.464712150424745,3.0627472603184664e-28
F8,T6,63.081132481311926,4.488632535829615e-28
C4,P4,61.837174783005736,1.5505633572933818e-27
P3,P4,61.52669480518986,2.1128500744025597e-27
F4,Fp2,61.28783054017681,2.6807316780420337e-27
C4,F8,60.70646304611068,4.7850354856673764e-27
C3,C4,59.0904580626834,2.395405581847945e-26
CZ,T6,58.984328965971194,2.6626840119028543e-26
T5,FZ,58.594401978320676,3.92745642988403e-26
F8,FZ,55.50517370860193,8.54095751547971e-25
T5,C3,54.43070100057378,2.4930052146485894e-24
C3,F8,53.69796737079418,5.175975746544884e-24
O2,C4,53.142595194229905,3.165622234225679e-13
O1,PZ,51.91773775306467,3.05403565603082e-23
F8,C4,51.54026666855811,4.449772966937901e-23
O1,F4,51.417466994277504,5.029409013116878e-23
F8,F4,50.84920216353091,8.863637940472829e-23
FZ,F4,50.835705727365,1.0231867339333056e-12
Fp1,F8,50.729006104291315,9.992302871663179e-23
F4,O1,50.04415215602504,1.978169336238275e-22
FZ,Fp2,49.58942759588464,3.1131688618694554e-22
O1,F8,48.68751493643393,7.653001131418574e-22
Fp1,CZ,47.613607355026424,2.2334662180498116e-21
T6,CZ,47.52585070250064,5.517694020733562e-12
F3,F7,47.06471088806506,3.86132789592315e-21
FZ,CZ,46.599288022908915,8.84708566157036e-12
O2,PZ,46.588867781975104,6.206637706403615e-21
Fp1,F7,46.24725630950459,8.726391537162592e-21
C3,O2,45.524875948022945,1.7937529191009346e-20
F7,PZ,45.36291359678809,2.1082630928379245e-20
FZ,PZ,44.00423536344806,8.17579166544752e-20
Fp1,O1,43.81290822481824,9.895093410540107e-20
Fp1,FZ,42.603409817602454,3.3070461202430084e-19
T6,C4,41.53488272397258,9.60314336925835e-19
F4,C4,41.45846502040993,1.0363939059855564e-18
F7,O2,41.14558237778194,1.41610976495456e-18
F3,O1,40.85142546482798,1.8991412609714683e-18
