Channel,Participation_Coefficient
Fp1,0.4693864924343737
Fp2,0.4711658364170096
F3,0.46217860540273015
F4,0.46724558330732213
C3,0.47157860086361036
C4,0.47505577295783574
P3,0.4597926625251061
P4,0.4549091315999234
O1,0.4585392932847111
O2,0.4602901728682429
F7,0.46008474921997045
F8,0.4654453810706003
T3,0.47339978986957143
T4,0.47495852326214394
T5,0.4624833773651137
T6,0.4621171642581433
FZ,0.4696101449160526
CZ,0.47288560663504575
PZ,0.4598167664920194
