Source,Target,F-stat,p-value
C4,F8,4388.826775975074,0.0
C4,F4,3636.5859574548367,0.0
F4,F8,3534.2127821864824,0.0
C3,F3,2969.4466394590995,0.0
C4,Fp2,2693.2686903992244,0.0
C3,Fp1,2604.180941245432,0.0
C3,F4,2401.8155055092616,0.0
FZ,Fp2,2384.0040750126936,0.0
C3,Fp2,2356.778798251467,0.0
C3,F8,2328.91235490514,0.0
Fp1,F8,2250.344780765949,0.0
C3,FZ,2179.78084845805,0.0
CZ,F4,2139.351376369909,0.0
CZ,F8,2126.6918463780144,0.0
C4,Fp1,2121.9436050368813,0.0
F3,Fp1,2099.3880029847023,0.0
F3,F8,2090.3168206236055,0.0
CZ,F3,1913.6809724360512,0.0
CZ,Fp2,1798.8763297394914,0.0
T4,F8,1798.518891435969,0.0
F4,Fp2,1777.5736995953196,0.0
F3,Fp2,1770.146536753306,0.0
P4,F4,1732.8615464093275,0.0
CZ,FZ,1720.4550354190242,0.0
C4,FZ,1706.3461049964571,0.0
FZ,F8,1616.4322361673535,0.0
Fp2,F8,1604.695312866697,0.0
CZ,Fp1,1572.0439280057117,0.0
C4,F3,1533.9097511310079,0.0
PZ,F4,1531.5567765045985,0.0
F8,C4,1517.6110203117228,0.0
C3,C4,1512.5531846887,0.0
C3,F7,1500.6129763764945,0.0
F7,F8,1395.0730229407654,0.0
F3,F4,1326.3912705448993,0.0
T4,F4,1283.9215131952774,0.0
F8,F4,1266.9447087805283,2.4766920073936427e-276
PZ,C4,1259.9229344665687,0.0
C4,F7,1139.484340725368,0.0
PZ,FZ,1126.2163557713234,0.0
Fp1,F3,1096.3409272538863,1.5190153928935042e-239
PZ,F3,1093.569540971988,0.0
C4,C3,1081.347759410098,0.0
P3,F3,1031.5194528859795,0.0
Fp1,Fp2,1027.9322811583825,0.0
F4,C4,981.6256250474064,8.792344573913944e-215
P4,FZ,978.5212516863188,0.0
T4,Fp2,934.3859699512427,0.0
P3,F4,913.53499898362,0.0
P4,F8,911.6525133602863,0.0
F7,Fp1,884.9448963620312,6.769685490642469e-194
PZ,Fp2,881.1180888644838,0.0
F4,Fp1,873.2014577167231,0.0
CZ,F7,868.3547653936181,0.0
F7,Fp2,867.8791515876605,0.0
P4,Fp2,855.6343785987865,0.0
P3,P4,850.012130787956,0.0
T3,F3,842.381069827676,0.0
P3,C4,824.2872332314383,0.0
P4,F3,821.3340166359203,0.0
P3,FZ,797.0682691119608,0.0
PZ,F8,786.6542784249194,0.0
F4,F3,776.4949049751655,0.0
Fp2,FZ,734.2996242999398,4.45465e-318
PZ,CZ,726.7977659586005,7.505833093e-315
P4,T4,722.4060573040254,5.81356003425e-313
FZ,F4,715.6944784938787,4.48293783343506e-310
PZ,C3,708.8902575314687,3.791372207711203e-307
T3,FZ,703.7366655071373,6.253031695938753e-305
FZ,Fp1,693.8006483495192,1.1787274040470118e-300
F8,CZ,688.0122662968654,2.6615564408932376e-151
PZ,Fp1,687.6301878088959,5.330337828254338e-298
T3,F7,677.0543278660014,1.8983671303707988e-293
T4,FZ,669.5839348607744,3.117899040137149e-290
P4,C4,661.9748978047431,5.879587106790759e-287
Fp2,C4,652.9177699545476,1.0548273925724324e-143
P4,Fp1,639.2524055885566,3.570479861025478e-277
C3,P4,636.1831781599351,7.489213809291838e-276
Fp1,FZ,635.2091346364355,1.9674441687215303e-275
PZ,P4,625.1886675043781,4.068853773332808e-271
T3,Fp1,624.9189049188158,5.316919960220785e-271
T4,Fp1,619.6388499940078,9.997434556054921e-269
T6,F4,611.8010556154077,2.37728331112203e-265
T3,F8,611.1604202316786,1.1664702081547025e-134
F7,F4,589.3390801094622,1.131605217022537e-255
P4,C3,589.2766595580381,1.2039057435847622e-255
P3,Fp2,581.3822749734661,3.0375879788673684e-252
P3,Fp1,579.096347336849,2.9354364287760966e-251
T3,Fp2,577.1366900531215,2.0522519708433158e-250
F3,C3,577.0587937864294,2.851740254712314e-127
FZ,CZ,568.6906016570512,1.85556024989482e-125
C3,T4,565.0934967256488,3.1841555490533916e-245
T3,F4,558.2338978365212,2.8836005869833817e-242
CZ,C4,551.8567808904705,1.618583524719478e-239
T4,F7,542.8014035813227,1.2982022910696126e-235
T4,F3,542.3518345523378,2.0285481730408782e-235
Fp1,C3,537.3213161794669,1.1679898781223383e-118
F8,C3,527.0691010431603,1.949670804364181e-116
PZ,T4,506.45728358541936,6.134016909298209e-220
F4,F7,504.4731500337132,4.4022467878745914e-219
F3,F7,502.7666715682897,2.397976925940743e-218
T5,Fp1,485.53143709556383,1.981995349717359e-107
F8,T4,482.2087276451646,1.0417896084293647e-106
Fp2,C3,471.065919350258,2.721355027166094e-104
FZ,C3,469.26127773881586,6.702873605631513e-104
PZ,F7,465.48978836364694,2.9184603709573694e-202
P3,F7,455.11030485735336,8.818772094956751e-198
P3,T3,436.88293084191776,6.526171380615043e-190
Fp2,F4,434.58685114373776,2.236895549967619e-96
F8,FZ,429.50423220678914,2.8358812796867495e-95
P3,F8,415.816351713543,8.166569311763982e-181
F4,P4,411.26531999707106,7.54551279023002e-179
T5,Fp2,405.2362020195691,5.2521365827808015e-90
F3,C4,401.6516144635742,1.0724123102295137e-174
F3,FZ,398.1660090067047,1.8001195112470692e-88
C3,CZ,391.4374944132019,2.7731035992972066e-170
P4,F7,386.611097170005,3.3746369049557697e-168
T6,Fp1,386.0811203369352,7.573573607359628e-86
T5,F4,385.23736787703086,1.1548376307403267e-85
P3,C3,379.5073816954623,3.959622562637469e-165
T6,T4,377.09083237772336,4.384100602003074e-164
P3,CZ,376.91071278130534,5.244622032908243e-164
T5,T6,376.13218805878205,1.1379788296702158e-163
Fp1,T5,367.0830876738136,1.0120737453514417e-81
T3,C4,365.6112249688993,4.0072465581565916e-159
P4,P3,363.3991625806668,3.621478545941973e-158
FZ,C4,360.5951077262622,2.5971192713191495e-80
Fp2,T5,359.124987680997,5.4180184023896026e-80
T3,T4,351.0179142811973,8.137743046386934e-153
C4,T3,347.19839165781855,3.64431290683732e-151
Fp1,F7,345.8390828174658,4.170567492504555e-77
Fp1,O1,337.43639540774586,2.792333341596718e-75
P4,O2,334.65303585546934,9.668048722261494e-146
PZ,T3,334.1333507004733,1.6219346845189677e-145
P4,CZ,329.549711156071,1.5556553218715327e-143
Fp1,F4,323.1056606013651,9.514901356388858e-141
T5,F7,317.79408359436565,5.186348203867191e-71
F7,O1,312.5802689798042,7.050424157216858e-70
F3,P4,308.40684771190666,2.16398140471769e-134
F7,C3,303.56203248230315,6.438578860602303e-68
F8,Fp2,302.41353886029486,1.1441832785351132e-67
Fp2,CZ,298.6356535345143,3.645223234882286e-130
P4,T3,297.66892299463717,9.547888984286536e-130
F3,P3,297.42630533981946,1.2157897489150183e-129
P3,T4,295.6336237820713,7.250099720067513e-129
T4,C3,293.9647627304021,3.821935014789706e-128
O1,P4,293.2773682807138,7.579676715679754e-128
F8,PZ,292.1961818589467,1.9062364840953048e-65
Fp2,O1,291.7068141727378,2.435544175246931e-65
F4,C3,289.3995138695644,3.607982643565484e-126
Fp1,O2,288.0143950699521,1.5473560923110702e-64
O1,O2,287.5814346883332,2.2070925020409755e-125
T5,F3,286.28217508550847,8.052508872494538e-125
F7,C4,285.7299094539319,1.3959373544149726e-124
FZ,F7,285.06722701610465,2.7013085234595674e-124
F4,CZ,284.3679957682068,5.421231543399259e-124
F4,T5,283.76230382507936,1.3012629063908736e-63
PZ,P3,283.5635071477128,1.2082728272363645e-123
CZ,C3,281.3702797648432,1.0742305485024794e-122
T6,FZ,274.13388336499736,1.4528750882420243e-119
F7,O2,271.2828168109452,6.744125768958538e-61
O1,T6,270.32011206657,6.494380216942232e-118
T6,F8,270.16460325556295,7.582839119211686e-118
F7,T5,269.263696450806,1.854347012953802e-60
O2,F4,268.883675309689,2.7173131861299685e-117
T6,O1,266.9983350851761,5.768303715457381e-60
T4,O2,266.11705581166785,4.279537690164697e-116
T5,P4,264.8350777478025,1.5352848908946375e-115
T4,T3,261.5962118588027,3.871604605270021e-114
FZ,T5,259.8619603942481,2.0597009557961226e-58
F8,P3,255.1413610605991,2.19308929939592e-57
Fp2,Fp1,253.59505346281696,1.124230748132695e-110
Fp2,O2,253.50414255218823,4.9814615440205375e-57
F4,O1,250.31852387860303,2.458472340867041e-56
T6,Fp2,249.04710848399324,1.0456974527918161e-108
P3,O1,248.01192175832892,2.9342493190632167e-108
F7,FZ,246.25545940635334,1.68971504846417e-107
T6,F7,243.5770483352083,7.211464997237765e-55
O1,C4,242.2357819263036,9.28688939204845e-106
O2,C4,241.77818813507918,1.4654179565956678e-105
O1,Fp1,240.34620893536018,3.6419405974028854e-54
F8,F3,238.73206615906972,3.052467054112396e-104
O2,P3,237.6859137616952,8.660653586842264e-104
PZ,O1,235.51698728815128,7.525599614164602e-103
O2,Fp1,235.1302733510198,4.976042805504946e-53
O1,T5,233.4695299120354,5.793872517327071e-102
F3,PZ,231.90420497513995,2.758533307711133e-101
F8,O2,230.61264467938346,4.792088410783266e-52
O2,T5,230.42579010774307,1.2044053056048014e-100
C4,P3,226.97242899440195,3.766940223484579e-99
FZ,O1,225.30632944865258,6.855384455029256e-51
P3,T6,223.16892069035325,1.6706632295029728e-97
Fp1,T3,219.66449355088767,1.1608513500072563e-49
Fp2,P4,217.9082182627127,3.168722153727196e-95
Fp2,P3,216.23510042893935,6.482769818914472e-49
F8,F7,214.22078805147999,1.2523170539948787e-93
C4,CZ,212.84102493299673,4.95720103017725e-93
Fp1,C4,211.0528554994314,2.9487646662872367e-92
T3,P4,210.17731877822277,7.060184148215229e-92
Fp1,CZ,209.92284358792793,9.099646637231162e-92
O2,T6,209.09589600436126,2.0756915111464347e-91
Fp1,P3,206.86596596911755,1.9183632342373857e-90
Fp2,T3,206.6735147884569,7.849206276403313e-47
F4,PZ,206.44720497654995,2.9127061196223402e-90
F4,O2,205.36196219147237,1.5156626393989299e-46
T6,O2,204.23749608667296,2.638399978523923e-89
O2,Fp2,193.34406069429937,6.305824377678675e-44
O1,F4,191.83050984618816,6.243607575394703e-84
PZ,O2,189.86978958046294,4.413713392519391e-83
F3,O1,189.1634448061,5.141471284100418e-43
Fp1,PZ,188.41968248862537,1.8749656414466762e-82
F8,P4,186.2693605544303,1.601545280226529e-81
F8,O1,185.08601085276922,3.981662021889929e-42
O1,F3,185.05107153135867,5.399192774298055e-81
T5,FZ,184.3277954971136,1.1108923419347564e-80
C4,O1,183.09240918706288,1.0833348324134538e-41
Fp2,F3,182.98854257592797,4.225530665763931e-80
CZ,T4,182.93636757115829,4.451285282424584e-80
O2,P4,182.25772766917314,8.759899960282637e-80
F8,Fp1,181.36918254361322,2.125475694603165e-79
FZ,P4,181.2966076571634,2.2850672742777647e-79
O1,Fp2,180.6798698226706,3.637897424952059e-41
Fp1,P4,179.84453391711244,9.727738234259354e-79
O1,CZ,175.60680193782977,6.6693635430888234e-77
FZ,O2,174.69828123824567,7.335350658301471e-40
O1,F7,173.34818929123864,1.4451527928733736e-39
T5,T3,172.72821115729215,1.1785388951815678e-75
F7,T4,172.35484389796653,1.7104999331247567e-75
C3,T3,170.17425883995458,1.5065425738735672e-74
F3,T5,170.03412964048596,7.636058330173037e-39
F3,CZ,169.84441551713314,2.0936618882492522e-74
F4,FZ,169.11372624708892,4.340356096814751e-74
O1,P3,168.9628718866403,5.045372576624169e-74
T5,C4,168.08987777442832,1.2055346892106392e-73
O2,F7,167.60278830634624,2.590136625577982e-38
F7,CZ,164.65826270009848,3.700090386381954e-72
T6,F3,163.34846104506104,1.3671328931483563e-71
F7,P4,162.6263257685355,2.810282621994931e-71
T5,F8,162.33660799589558,3.6512875829068374e-37
Fp2,F7,161.27680131404676,1.0803839199193496e-70
T4,P4,161.14898850782802,1.2273472190396613e-70
O1,FZ,159.8111838651405,4.663672289711979e-70
O2,T4,159.54467875139073,6.084484922753282e-70
C4,T4,159.04136817679128,1.0054153990637168e-69
Fp1,T4,157.1289431243878,5.0010332483480994e-36
F3,O2,156.01220636795966,8.766600096188967e-36
Fp2,T4,155.70170975053566,1.0247347477828147e-35
F8,T5,155.18349842090922,1.3296498044950382e-35
O2,F8,154.75113295776862,1.6524373016761681e-35
FZ,F3,152.21157794815798,9.16945245959879e-67
P4,O1,150.9191307812295,3.330534911534851e-66
O2,FZ,149.21042161924493,1.8327998463154504e-65
T4,O1,146.7254052526275,2.1888641696416568e-64
F3,T4,145.62699453938882,6.551255583063262e-64
T5,T4,145.12263256844076,2.0921583131699172e-33
Fp2,PZ,144.0518873053372,3.1554867112794583e-63
T3,O2,141.82120833181645,1.1008534450870729e-32
Fp1,T6,141.3754012626772,1.377582666645776e-32
T6,PZ,137.8321193717518,8.189293153919752e-32
CZ,O1,137.21506723786553,2.9020318543970696e-60
O1,C3,135.44129017571768,1.7046922396550626e-59
T3,O1,134.72669858773767,3.478813776364562e-59
FZ,T3,133.50193479819157,7.236205748951696e-31
O2,CZ,132.74551362846788,2.5137222203329018e-58
C4,O2,130.87539262443096,1.625831616325297e-57
T3,T5,129.2566302248257,8.182349205058127e-57
O2,F3,128.77276851350177,1.3263422562289563e-56
T6,T3,128.3839725586421,1.9553231844462952e-56
F4,P3,126.37554978490233,1.452066477071543e-55
O2,C3,116.87651121799277,1.9084773502442565e-51
C3,O1,116.58505782207014,2.553094579360424e-51
FZ,PZ,116.4843318207688,2.823213889402222e-51
FZ,P3,115.9705261787395,4.7156487810560396e-51
T4,PZ,115.33193394157296,6.808574860352218e-27
F7,F3,114.69606630626934,1.6833811633025636e-50
C3,T6,114.15916475118345,2.877402511276005e-50
F8,T6,113.30407969092226,1.8916826583922394e-26
F4,T4,112.4980538282874,1.5112051771551049e-49
F7,PZ,109.31827966757214,3.616118031083012e-48
CZ,O2,106.36491962949353,6.902856611634106e-47
F3,T3,105.07199680891779,2.5104275023280206e-46
T4,T5,104.15008727905514,1.9104251615006094e-24
T6,C3,101.915897428212,5.868611022929014e-45
Fp2,T6,97.73751782253485,4.855056444181989e-23
P4,PZ,97.25812693113534,6.18402482567269e-23
T6,T5,97.13028619193842,6.984663175527112e-43
CZ,P4,95.72504305405938,2.8421770545139697e-42
T3,T6,95.68875720200705,2.947065506850379e-42
F8,T3,95.11183040937573,1.827181138998208e-22
O1,F8,95.06909599934015,1.8670285424685933e-22
F7,P3,94.99262824173309,5.906509506152732e-42
F4,T6,93.27499012090429,3.283647480381642e-41
T4,T6,92.53738160219274,6.859611009407768e-41
CZ,T3,91.3194387281006,2.3152494321194856e-40
T3,C3,89.71184393456015,1.1532559588650844e-39
O1,T4,88.75524545544575,2.998316147224503e-39
F7,T3,82.71813371413958,1.2467167698942541e-36
T6,P3,82.50178690483627,1.5474714455469332e-36
FZ,T4,79.19834921481338,4.1951010635660384e-35
C4,T5,79.07960257885766,6.02977253040906e-19
C4,PZ,77.9373643526235,1.0746993606621107e-18
T5,CZ,75.95972060846275,1.0661234883522059e-33
PZ,T6,75.77727925790812,1.2792655653774959e-33
