Source,Target,F-stat,p-value
O2,F3,194.82220184470359,1.173479485027144e-84
T3,PZ,193.4824998289007,8.173893669111514e-44
Fp1,F7,186.5643120492251,3.978467579158628e-81
FZ,PZ,184.25868900712905,8.130680222982856e-42
P4,T3,180.66883275767557,4.874903916917668e-41
P4,C3,176.07001527798218,1.2287749034245326e-76
F3,PZ,175.5472828873497,6.281060074138288e-40
Fp1,O1,174.7102105530629,4.693733691903182e-76
Fp2,T5,173.9218930983983,1.0208851827292315e-75
T4,Fp1,172.912886255421,2.7601882924074653e-75
PZ,F3,170.58500066699435,2.7394096021609845e-74
F7,T4,170.41764680404103,8.133327260742042e-39
C4,T5,169.9261032996356,5.245756728313762e-74
P4,F8,168.86181159282108,1.7688732088708011e-38
PZ,F7,168.22878120665365,2.797055043137766e-73
C4,T6,167.149497523479,4.160140440310471e-38
P3,T3,165.93683282586466,7.623801417391596e-38
T4,F7,163.60039878098283,2.6875793656334772e-71
P3,F8,163.15814120104852,3.0552458714429806e-37
Fp2,T4,158.11448034909867,3.799015771613773e-36
Fp2,O2,153.3953067361378,6.361865013184965e-67
PZ,O1,147.13210667086543,3.090356527675724e-64
T4,C3,146.63961902384804,5.02696792166972e-64
O2,C3,146.61400956041783,5.155773917476285e-64
T6,Fp1,145.73937579148998,1.2234036407372426e-63
P4,F3,143.816579279291,8.178469925482598e-63
O2,F7,142.11233794778775,4.406544209700434e-62
P4,O1,141.3998337005522,8.910889378413496e-62
C4,O1,140.40056269954727,2.3925498096053103e-61
F7,PZ,140.0974433420215,3.116216242441785e-32
T6,O1,139.65111457327825,5.0186500864274734e-61
F7,C3,137.9347578021752,2.738204665289191e-60
F3,FZ,137.1266722030918,6.087448270544832e-60
F4,C3,137.0959608239219,6.275124512730581e-60
F4,F8,136.3994861714056,1.984829752365778e-31
T4,F4,135.2865928039107,3.7549156845805633e-59
C4,C3,133.40311969851933,2.4183731021108985e-58
F3,F4,129.68826884629235,9.535942244281772e-57
Fp1,T5,129.26735730526963,1.4461431637776685e-56
Fp2,P4,129.03795817692884,1.8145833456249268e-56
CZ,C3,129.02685230111874,1.834631371177381e-56
C4,F7,128.92765926447703,2.0238092558892039e-56
FZ,C4,125.76519253856277,4.0893649281531035e-29
T3,P3,122.32991486460041,2.289128698379302e-28
F3,T6,120.37864973508464,9.566990142290339e-53
F4,O1,118.86535748500759,4.280565510659802e-52
T6,T5,118.58153110630286,5.6696656306263665e-52
Fp2,T3,117.96513918595676,1.0438536526225087e-51
F7,T3,117.82120830146637,1.203759405980163e-51
P4,F7,117.41627775039875,1.7975928888835306e-51
Fp2,Fp1,117.12272863339416,2.40405248427459e-51
F4,T4,116.5876348764075,4.07975560197172e-27
T5,PZ,115.16541719413758,8.328923700997364e-27
O2,T4,114.91270889655588,9.45515722556931e-27
Fp1,O2,114.02036210003368,5.193121678463546e-50
C3,P3,113.44766066830664,1.972511807174975e-26
T6,F7,113.02862052282453,1.387071202472988e-49
F4,T6,112.56676600362037,2.191851972135278e-49
PZ,T5,112.50604071594924,2.327763109657054e-49
Fp1,PZ,110.98434866624156,1.0512408797914024e-48
O2,T3,110.92605281215357,6.995304914091094e-26
PZ,F4,109.84735211058891,3.2433227081752136e-48
P3,O1,108.98883202191689,7.594002380507541e-48
O1,F3,107.23997200240146,4.2974140885066784e-47
T5,O2,106.90697518600392,5.2654027998218055e-25
F8,F4,105.21259407134914,1.233485614047578e-24
Fp1,C4,104.99645343668783,3.972022139330529e-46
Fp2,PZ,104.53231784720705,6.292715813103821e-46
T6,C3,104.26868973240454,8.172267481680745e-46
O2,F4,102.4476937839217,4.9709061048317714e-45
C4,CZ,102.04042497516117,6.0743047717577366e-24
Fp2,P3,101.9635304193974,8.033943160337117e-45
O2,O1,101.03602722581547,2.0153885332464559e-44
O2,T5,100.72560047524617,2.7418971732907164e-44
P3,F3,100.71085140996868,2.782295616525394e-44
PZ,FZ,99.6724755387418,1.997647549690947e-23
Fp1,C3,99.24436140192094,1.1913185258554815e-43
P3,FZ,98.70983593840236,3.241538017152246e-23
P4,F4,97.33258234019665,7.9351611647183e-43
Fp2,C4,96.14185819226329,2.5854970748866526e-42
CZ,T6,96.06807010649108,2.7818590928929576e-42
FZ,T6,95.63092594549518,4.2921964672571613e-42
T5,F3,95.55445476898582,4.630501794164865e-42
C3,F8,95.45926591352047,1.6628704074022077e-22
F4,T5,95.22427623470395,6.425272831128249e-42
O1,C3,94.898866392654,8.873689169781446e-42
P4,FZ,94.4676070888243,2.7387903385160295e-22
C3,FZ,92.48444782011246,7.4305483821304455e-22
O1,T5,91.34070242899413,1.3215097935270901e-21
T3,Fp2,90.58040873311501,1.9378176820685853e-21
Fp2,CZ,90.04113029926472,1.100664503767652e-39
T4,P3,88.45209708627581,5.32926413564914e-39
P3,F4,87.79788167607082,1.0202755471161736e-38
P4,T6,86.68394527476136,3.0831964184057495e-38
PZ,T6,86.18972419409198,5.036203195844741e-38
Fp1,P4,85.73978102040704,7.872647153958008e-38
C4,F3,85.44340823022554,1.0566277911656368e-37
F4,PZ,85.05642432695774,3.131668717309559e-20
O2,Fp1,83.25074006743772,9.32260150906522e-37
P3,T5,83.06064021692465,8.563749582156183e-20
T5,P3,82.23847596442025,1.2962393162543422e-19
Fp1,F8,81.18972325255548,7.21992122124232e-36
C4,T3,80.16026838545635,2.007393477805336e-35
F7,Fp1,80.08665911720777,2.159675554446239e-35
T6,F4,79.91617518029769,2.558222192696394e-35
O2,T6,79.76623760674457,2.9690998957354773e-35
CZ,O1,79.74653512928582,3.0277845968871715e-35
CZ,T5,79.36606804890452,4.418462492068121e-35
C4,O2,79.1564074344722,5.441616980377028e-35
O1,F7,78.61624321835858,9.306486929866348e-35
P4,T5,77.28442180073901,3.495058168903582e-34
CZ,F7,76.80300612715232,5.638926340872831e-34
F4,O2,74.22091700283157,7.337854000510655e-33
O2,F8,74.17113028636705,7.710068849171526e-33
O1,T4,74.11853914059189,7.800770627628287e-18
T3,F4,73.99929088521796,9.14595610475042e-33
F7,Fp2,73.63914784304308,1.3082197261990985e-32
C3,T4,73.59981847168207,1.0137065712049759e-17
F7,F8,73.52703293034894,1.4624288503611654e-32
P3,T6,73.23000417115023,1.964664769619021e-32
F7,T6,70.00661694797819,4.840386491409162e-31
Fp1,F4,69.04791732681008,1.2555639681937408e-30
T3,T4,68.89897533519341,1.4559744463042428e-30
FZ,T3,68.55438885490094,2.0509416409523884e-30
FZ,P3,68.37007113996265,1.4247009424168146e-16
CZ,P4,68.27581001083172,1.4942548978479822e-16
T3,O2,68.12896532477563,3.1308756627139005e-30
F8,C3,67.09350232690865,8.766806967784524e-30
O1,T3,67.05263188911408,2.773919028282334e-16
O1,T6,66.81212205020043,1.1597519689322703e-29
C4,Fp1,65.51206614710655,4.225473955491996e-29
P3,F7,65.09502410239786,6.39755304108179e-29
F8,O2,65.0723132904117,7.555133741606086e-16
CZ,P3,64.6508352503273,9.351579945405883e-16
F8,P4,64.39008115982968,1.0670999778205214e-15
FZ,F4,63.862509603409464,2.179849603807643e-28
T6,T4,63.40676532729724,3.430120706258872e-28
T3,O1,63.01811368973061,5.049099572851032e-28
PZ,P3,62.65908241422132,7.216502133059176e-28
F4,F7,62.59100258974493,7.722179485986092e-28
P4,O2,62.535189281865286,8.163070511222815e-28
Fp1,P3,62.41761442740854,9.175951522466204e-28
FZ,P4,62.28815402075653,3.0931966188017464e-15
F7,F3,60.91270764410923,4.1009216149492e-27
T6,O2,60.60141409909068,5.589761693725893e-27
C3,F3,60.362797541779365,8.20393374042468e-15
T6,F8,60.36234340873866,7.090870324083198e-27
FZ,Fp1,59.90310498838286,1.1198233529957196e-26
F7,F4,59.785222832887634,1.2591891414920301e-26
F8,T6,59.451050227370686,1.7559114727323178e-26
F3,C4,59.420948611919,1.8093022861223707e-26
O1,F4,58.77038246534225,3.4567139481068125e-26
PZ,Fp1,58.15169361605354,6.398137316908333e-26
T3,F3,58.02239132805732,7.276763048127893e-26
F8,P3,57.452331425300834,3.587912630145029e-14
CZ,C4,56.818635781496305,4.948176863512311e-14
C3,O2,56.73505009306745,5.1625148886914296e-14
F4,Fp1,55.890890978582235,6.071036402395847e-25
PZ,Fp2,55.06661996118655,1.2038356712324495e-13
T3,T6,54.97885542123953,1.5049877192812332e-24
PZ,P4,54.77120566809689,1.8505612543746172e-24
F3,P3,54.66977979528102,1.4725081273777933e-13
CZ,F8,54.666563353634565,2.053726929668605e-24
CZ,T3,54.432675939901415,2.592142798140762e-24
O1,O2,54.01102222045339,3.944181166948065e-24
T5,O1,53.82601422013044,4.741822564636767e-24
T3,P4,53.311737742188676,2.9346407688804245e-13
O1,F8,52.58999485813085,1.6231974480053863e-23
O2,CZ,52.51079827513769,4.4081875383591465e-13
T5,C3,50.8412516281448,9.259359565639448e-23
F7,O1,50.79566377245234,9.689379997885067e-23
C3,CZ,50.73997538762838,1.0241869293999998e-22
P3,P4,50.14429481814796,1.8535179625561713e-22
T3,C3,49.25881467261477,4.476816398290457e-22
T6,T3,48.91623131717617,6.297164462984704e-22
F3,O1,48.824954921135465,6.8964412343238895e-22
CZ,F4,48.69178245509349,7.8745725869667015e-22
Fp1,T4,48.39270352802529,1.0606982701113998e-21
FZ,O2,48.101298556724416,4.1503207971215885e-12
CZ,Fp2,47.07286445755395,7.005931343709491e-12
T4,F8,46.84127930724716,4.97396858658964e-21
P4,C4,46.7163699491244,5.633000291747662e-21
CZ,O2,46.52084531915918,6.844257440159165e-21
F7,CZ,46.20456550462046,9.378990821198131e-21
O1,CZ,45.898244976660195,1.274385107770939e-11
F8,Fp1,44.40052272913623,2.734122821041086e-11
T5,F7,44.136891350625184,7.35812373831422e-20
CZ,T4,44.03806821377821,8.119481213618566e-20
C3,T6,43.682216363290244,1.1574701714241093e-19
T6,FZ,43.45289742557235,1.454592616942262e-19
T5,T4,43.338298818498494,1.63054029700792e-19
C3,O1,43.10345344794542,2.0604280237080933e-19
C4,P3,42.96778904933981,2.3586589182413237e-19
F3,T5,42.94049324871873,2.42369107967354e-19
Fp1,T3,42.601481029599235,3.397702453910782e-19
FZ,F3,41.80566498774266,1.0274965173371572e-10
T6,P3,41.420549250966246,1.1022185600350309e-18
O2,C4,41.25208287728333,1.3037085111858452e-18
F8,C4,40.98181224592898,1.5649371303839197e-10
P3,PZ,40.941011613572215,1.5978941497454755e-10
T5,T6,40.91657671261168,1.8213427153800927e-18
C4,F4,40.81413882907436,2.017106592151508e-18
T5,Fp2,40.519753152675726,1.9815792803745405e-10
CZ,F3,40.4539935637476,2.8880848999225395e-18
T5,C4,40.153879848392094,2.388941297024694e-10
C4,F8,39.94369718118489,2.6598483416439277e-10
T6,PZ,38.722282172483226,4.966796637471973e-10
T5,F4,38.43813257207235,2.1538626900000865e-17
T4,T3,38.43457600049834,2.1615121431216487e-17
P4,PZ,37.66211158299102,4.6684646211136136e-17
F4,P4,37.26049429600994,6.967087736166616e-17
O1,FZ,36.56605391327357,1.4976027906711507e-09
F8,F3,35.2010651626657,5.42946376216632e-16
FZ,C3,34.91277572669383,3.4946428324408266e-09
Fp1,Fp2,34.887969432363896,3.5393859241667682e-09
O2,FZ,34.73610820596128,8.631738797022769e-16
T3,FZ,34.673825821497985,9.18478851746621e-16
O1,Fp1,34.543208491559454,1.0462425253900303e-15
PZ,O2,34.07452163268654,1.6695522547590561e-15
F4,T3,33.54279746814793,2.8371083445546497e-15
T5,Fp1,33.43750395099574,3.1512075754945068e-15
O2,Fp2,33.156961560594326,4.168480641283206e-15
P4,Fp1,32.92026614566597,5.278262417177928e-15
C4,FZ,32.43621427976335,1.246090047942141e-08
P3,O2,32.25514959010854,1.0246248725555524e-14
FZ,O1,32.244630684583,1.3750246510570056e-08
Fp1,CZ,32.20594068448779,1.0761648106518876e-14
O2,P3,31.63412937961678,1.903506094888264e-14
T5,P4,31.29075108786277,2.2455535144036292e-08
FZ,CZ,30.748823336927867,4.6029972757182743e-14
F8,F7,30.45363294285095,3.45475671773456e-08
O1,P3,30.085886872203854,4.174993525613144e-08
F3,O2,29.93034964248289,1.0413641607546185e-13
C3,P4,29.83416652133819,4.752968007273624e-08
F8,FZ,29.665417831587344,5.1846744079476644e-08
T6,Fp2,28.771973485900535,3.3071291526815293e-13
C3,F4,28.76474031689241,3.33107925633232e-13
F7,P3,28.468622729440273,9.60923814104757e-08
T6,C4,28.35825046100039,4.996915031257909e-13
T5,F8,27.60159557906041,1.0630369374951154e-12
O1,C4,27.389342357742855,1.3137658469078587e-12
F7,T5,26.856041228277483,2.236687156281637e-12
PZ,C4,26.79614289004764,2.3744373825644126e-12
F3,F8,26.492836167887944,3.213610534133664e-12
T5,FZ,26.476189146608373,2.689069037786159e-07
F3,P4,26.13946284105936,3.200647811025094e-07
F3,F7,25.492288522840536,8.721398026409267e-12
T4,CZ,25.483408803747672,8.799020798336792e-12
F8,O1,24.894159446671605,1.584184977279276e-11
T6,P4,24.738867656156515,6.610002504404628e-07
F4,P3,24.514812658023196,2.3132125379157337e-11
F4,C4,24.15974874494224,3.296898972271958e-11
FZ,F7,23.65751609371094,5.442377632629617e-11
T6,CZ,22.970457278108324,1.0804278427701153e-10
F7,O2,22.96852577561224,1.0825127127992552e-10
P4,P3,22.735739680338014,1.3656471637154347e-10
FZ,T5,21.747912079170607,3.660603269645511e-10
T3,F7,21.03034718065823,4.543481684407312e-06
F7,FZ,21.02807702950125,7.509597998136947e-10
C3,T3,20.386617869718844,1.4246849158314472e-09
C3,C4,20.211437880771232,6.966147776303908e-06
F3,T3,19.831258462755976,2.4803030003420135e-09
F7,P4,19.631755525181646,3.026951688846657e-09
C3,Fp2,19.397289017563526,3.82531873725794e-09
F8,T5,19.391334912643096,3.848126045894479e-09
T3,CZ,19.35767364625343,3.979647625771825e-09
F7,C4,19.217963733440016,1.1710622515001952e-05
O1,P4,19.056618134017892,5.3750482633366634e-09
O2,P4,18.42275070840361,1.0121342989422327e-08
P3,C4,17.303615446459997,3.094209865677915e-08
F3,C3,17.131855583048118,3.673137794167825e-08
F3,CZ,16.75813200524717,5.334753724009381e-08
C4,P4,16.148950240891875,9.802036008643005e-08
T3,Fp1,15.377677165667668,8.826674716867902e-05
T4,FZ,15.05776831468174,2.9147077039832533e-07
F3,T4,15.033613514838038,2.985878729255892e-07
CZ,Fp1,14.49419897052885,5.117395388682333e-07
FZ,F8,14.298200904854893,6.223974811322919e-07
F8,CZ,14.185788817091154,6.963536983627386e-07
Fp2,FZ,14.04407335642251,0.0001789940967949607
O2,PZ,13.96506832130996,8.681109661444816e-07
T3,C4,13.157551250636896,0.00028695646051355746
CZ,FZ,13.038386326166087,0.0003057928120696334
F4,CZ,12.110487559661312,5.53522196034749e-06
F4,FZ,11.82633181377173,7.352233941444455e-06
P3,Fp1,10.497157870946168,2.7741864129098288e-05
T5,CZ,9.829881992235102,5.403617065264829e-05
O1,Fp2,8.991680746033719,0.0001248605950476286
P4,Fp2,8.751821963800591,0.00015867838316384068
C4,PZ,8.683211943858469,0.0001699390095782744
C3,Fp1,8.545208632935392,0.00019506715674207377
Fp1,FZ,8.504377937623856,0.00020319083151159944
FZ,T4,8.160497119341352,0.00028651409385178125
C3,T5,7.095163372826974,0.0008308460559558755
P3,Fp2,6.57790326422085,0.0013932717369001411
T3,T5,5.136314383644992,0.0058857851121028515
T5,T3,5.0839127128466695,0.006202295712673959
F8,T4,3.8498656278650842,0.021295744418688794
