window_idx,start_time,n_connections,mean_strength,max_strength
0,0.0,265,9.797925957878306,114.560211694415
1,7.0,216,7.867890579975413,117.54115518738504
2,14.0,289,12.966985449044211,85.61239495183615
3,21.0,302,14.921972459647831,98.19152210515834
4,28.0,284,14.549853759014697,90.12604444814814
5,35.0,279,13.86355145748621,56.74381397723786
6,42.0,292,13.633189748529645,79.04273508496404
7,49.0,307,13.552014069090554,88.9006667952007
8,56.0,260,11.131823402177316,82.41596035928819
9,63.0,246,10.081041745613206,74.47558181437778
10,70.0,263,11.551639346678195,80.55682095464242
11,77.0,293,12.854783250059201,52.60000119043239
12,84.0,252,8.309576067417808,88.8146693482829
13,91.0,215,8.135006108572178,88.1059839548331
14,98.0,284,23.83622848206399,130.26009654061787
15,105.0,281,23.423600763419625,170.21884564399875
16,112.0,248,8.769536945567399,54.54015362769082
17,119.0,279,11.315874111097004,48.35642959133583
18,126.0,244,7.928209577917865,75.59804472227155
19,133.0,268,10.074648869220717,62.86468665990247
20,140.0,265,9.62882298899205,75.9847683231011
21,147.0,308,11.57419462088181,56.097950070614374
22,154.0,276,10.61443220095299,74.24516502431102
23,161.0,278,8.978229992757354,106.1701155214296
24,168.0,271,11.011901674791842,109.7709149367778
25,175.0,231,8.040271954576125,133.1343030435218
26,182.0,228,8.675050123229338,87.97421031885754
27,189.0,245,8.920658490243301,67.71125830403184
28,196.0,249,8.289907408025124,88.34913257520753
29,203.0,257,9.412838361056142,104.76777279910924
30,210.0,283,11.37310767062423,128.94568319372087
31,217.0,233,8.532810658692057,67.97933792088148
32,224.0,250,8.256222848842048,34.01786520358359
