Source,Target,F-stat,p-value
O1,O2,1538.4871791633634,0.0
O2,O1,1470.0402651059842,6.1369582344e-314
F8,Fp2,896.6039318919094,0.0
Fp1,CZ,872.1814355351272,6.062561417458813e-189
Fp1,T4,822.0204291444547,2.4230933110712267e-178
Fp1,Fp2,733.9450908257098,8.035412415057e-312
F7,CZ,562.1150724204858,4.104758110153497e-123
T3,CZ,520.0373652603528,1.0687620619140553e-222
F7,T4,513.9468729782236,8.038300450602256e-113
PZ,P4,499.86899624259075,8.252117649273146e-110
F8,CZ,499.7272238275887,3.5944764824617825e-214
Fp1,FZ,490.96996241206455,6.621741434785628e-108
T5,CZ,486.1539353824384,7.110057927236495e-107
F8,T4,477.2312390671558,1.0310798923106283e-204
T5,O2,464.73818897861526,2.74350662636804e-102
T5,P3,457.44451595839746,2.205237517150992e-196
C3,CZ,443.0530348281156,1.219623406129652e-97
T3,T4,418.77861644866573,4.497191772721102e-180
T3,F7,417.25878755277705,1.9717858926764252e-179
P4,PZ,401.4977951550624,9.02591252887372e-173
CZ,Fp1,396.1398409471142,1.4280387253036193e-87
T5,O1,388.2401376054106,7.112124596587238e-86
T3,C4,364.7833222715652,3.147283193002192e-157
T5,T6,358.4843440799758,1.4732712815968068e-154
T3,T6,352.1847925227355,6.918038444864971e-152
C4,CZ,333.25698968180257,4.788980526226946e-74
T3,C3,328.1727154238293,1.0812692124466165e-141
F8,C4,327.44840973817077,2.1962301725935184e-141
CZ,F8,323.21948023727055,6.957938247818342e-72
O2,T5,315.88567440932815,2.647799892799325e-70
F8,F7,306.8241030378584,1.2904837987691724e-132
F3,T4,300.5001914896367,5.4957945572949e-67
T3,Fp2,298.31383870186585,5.4031925600620553e-129
Fp2,Fp1,287.5218547951632,3.466952744430248e-64
T4,Fp1,285.69320741281797,8.601770338874467e-64
T4,F8,283.3269592565828,2.7880208006524085e-63
T5,T4,275.62460573312967,2.506040995828543e-119
Fp1,F7,266.0885053884736,2.9242555021786726e-115
FZ,T6,265.60788508817296,4.688803079533242e-115
F7,Fp2,262.97961953171347,6.201156440243719e-114
P4,CZ,256.1406182261435,5.1452833711029605e-111
O1,T5,250.96874525731994,2.721706092210827e-56
CZ,T3,248.92282834667978,6.2151904273934e-108
Fp2,T4,244.3607075203863,7.303828554133865e-55
C4,T4,237.32005077390707,2.4339660431775103e-53
