subject_id,session_left,session_right,edge,left_value,right_value,jaccard_min_over_max
sub-NORB00070,ses-1,ses-2,T6-FZ,1.1780380037402125,1.7156522979547195,0.6866414629261343
sub-NORB00070,ses-1,ses-2,T6-CZ,1.5944806730965164,2.0815810051827563,0.7659950149076836
sub-NORB00070,ses-1,ses-2,T6-PZ,3.5421978609929003,3.7672296603249826,0.9402659727114514
sub-NORB00070,ses-1,ses-2,FZ-CZ,4.502683915809078,5.614896586936464,0.8019175146137074
sub-NORB00070,ses-1,ses-2,FZ-PZ,2.7325210719140665,3.5109845166419005,0.7782777334853076
sub-NORB00070,ses-1,ses-2,CZ-PZ,6.479567005343956,5.48485252733995,0.8464844213843881
sub-NORB00070,ses-2,ses-3,Fp1-Fp2,9.235358424526622,6.477154414598253,0.7013430466755548
sub-NORB00070,ses-2,ses-3,Fp1-F3,7.137993249030809,3.7921576456370247,0.5312638319112898
sub-NORB00070,ses-2,ses-3,Fp1-F4,5.808675962904866,4.207444549436424,0.7243379689805108
sub-NORB00070,ses-2,ses-3,Fp1-C3,3.299419338746669,1.7151119600980853,0.5198223638798198
sub-NORB00070,ses-2,ses-3,Fp1-C4,3.1156518462853167,2.052485402464021,0.6587659673564388
sub-NORB00070,ses-2,ses-3,Fp1-P3,1.1721706012468127,1.286815564738591,0.9109080068400729
sub-NORB00070,ses-2,ses-3,Fp1-P4,1.9032977917402973,1.4623314909829441,0.7683146049603978
sub-NORB00070,ses-2,ses-3,Fp1-O1,0.9978680388229174,0.9125646088162291,0.9145143178377454
sub-NORB00070,ses-2,ses-3,Fp1-O2,0.780431763953434,1.1730793569567557,0.6652847135406577
sub-NORB00070,ses-2,ses-3,Fp1-F7,5.857911154495708,4.720648109576164,0.8058586047269185
sub-NORB00070,ses-2,ses-3,Fp1-F8,5.944550158648301,2.9512023863633474,0.4964551240382511
sub-NORB00070,ses-2,ses-3,Fp1-T3,2.3492828648053927,1.2480861003214259,0.5312625903925849
sub-NORB00070,ses-2,ses-3,Fp1-T4,3.993066954033415,2.0160577122122256,0.5048895336392485
sub-NORB00070,ses-2,ses-3,Fp1-T5,0.7585389955095069,0.8785644587734671,0.8633845677851304
sub-NORB00070,ses-2,ses-3,Fp1-T6,0.9531394542455496,1.4563875394082615,0.6544545517279113
sub-NORB00070,ses-2,ses-3,Fp1-FZ,6.532295172266808,4.541829961005795,0.6952885381371566
sub-NORB00070,ses-2,ses-3,Fp1-CZ,3.1395325028711083,1.8872303122952787,0.6011182590304139
sub-NORB00070,ses-2,ses-3,Fp1-PZ,2.034560084633741,1.4189858806526867,0.6974411281189226
sub-NORB00070,ses-2,ses-3,Fp2-F3,6.904104369176906,5.243343800878293,0.75945314851945
sub-NORB00070,ses-2,ses-3,Fp2-F4,6.274029437163753,6.147946030738561,0.9799039185760995
sub-NORB00070,ses-2,ses-3,Fp2-C3,2.9049944144066093,1.5668578226915373,0.539366896859109
sub-NORB00070,ses-2,ses-3,Fp2-C4,3.391029917726982,2.5158194389288027,0.7419042296787415
sub-NORB00070,ses-2,ses-3,Fp2-P3,1.0919440339584463,1.2220241451100162,0.8935535671106899
sub-NORB00070,ses-2,ses-3,Fp2-P4,1.9939912695535607,1.495614703030387,0.7500608081224165
sub-NORB00070,ses-2,ses-3,Fp2-O1,1.1336668920446797,1.1449903781996893,0.9901104093356541
sub-NORB00070,ses-2,ses-3,Fp2-O2,0.8524605677055627,1.0861183653837543,0.7848689377463623
sub-NORB00070,ses-2,ses-3,Fp2-F7,4.781122944754664,4.190783408064663,0.8765270118523811
sub-NORB00070,ses-2,ses-3,Fp2-F8,7.083535329369438,3.9750501103718654,0.561167542129802
sub-NORB00070,ses-2,ses-3,Fp2-T3,1.8544736448290713,1.7839872571758495,0.9619911623711866
sub-NORB00070,ses-2,ses-3,Fp2-T4,3.737305006823978,2.3481582332952096,0.6283025412717685
sub-NORB00070,ses-2,ses-3,Fp2-T5,0.7039448929324535,0.9735103759993635,0.7230995275318091
sub-NORB00070,ses-2,ses-3,Fp2-T6,1.0134851836644043,1.589114415474592,0.637767283334174
sub-NORB00070,ses-2,ses-3,Fp2-FZ,6.4009762397660666,5.310727160329661,0.8296745623482816
sub-NORB00070,ses-2,ses-3,Fp2-CZ,2.833861152603385,2.2386339600124296,0.7899589427505517
sub-NORB00070,ses-2,ses-3,Fp2-PZ,1.8084220236071513,1.2265941882674087,0.6782676677542306
sub-NORB00070,ses-2,ses-3,F3-F4,7.063860114233526,6.57786845554232,0.9312002714051566
sub-NORB00070,ses-2,ses-3,F3-C3,4.387895923577677,2.670638227331012,0.6086375506266575
sub-NORB00070,ses-2,ses-3,F3-C4,4.594056989060729,3.1374623162616144,0.6829393548518169
sub-NORB00070,ses-2,ses-3,F3-P3,1.9118822529661563,1.5301655029638361,0.8003450529392632
sub-NORB00070,ses-2,ses-3,F3-P4,3.3097371224127605,1.6367466937315793,0.4945246807209902
sub-NORB00070,ses-2,ses-3,F3-O1,0.9131233818011012,1.145069151115501,0.7974395091436676
sub-NORB00070,ses-2,ses-3,F3-O2,0.7640253642370092,1.1015424359098214,0.6935959426801027
sub-NORB00070,ses-2,ses-3,F3-F7,6.473485149460863,4.242764997896718,0.6554066163649224
sub-NORB00070,ses-2,ses-3,F3-F8,6.0123352868837605,4.172096231242593,0.6939227491760565
sub-NORB00070,ses-2,ses-3,F3-T3,2.5627527415907454,1.5457277884971263,0.603151354951889
sub-NORB00070,ses-2,ses-3,F3-T4,3.846885215078985,1.801723992719943,0.46835917683677225
sub-NORB00070,ses-2,ses-3,F3-T5,1.0240448621727685,0.9042168555385587,0.8829855887563709
sub-NORB00070,ses-2,ses-3,F3-T6,1.5526967538553351,1.2871540214990824,0.828979656396581
sub-NORB00070,ses-2,ses-3,F3-FZ,11.701538881598566,6.7323431205409054,0.5753382686381493
sub-NORB00070,ses-2,ses-3,F3-CZ,4.831826578791615,3.2677239650973795,0.6762916490919673
sub-NORB00070,ses-2,ses-3,F3-PZ,3.0855579288696,1.5783597067283721,0.5115313804225374
sub-NORB00070,ses-2,ses-3,F4-C3,4.63544928501199,3.162023446714355,0.6821395839532253
sub-NORB00070,ses-2,ses-3,F4-C4,5.224120891224919,5.260113670350735,0.9931574141964471
sub-NORB00070,ses-2,ses-3,F4-P3,1.26601572501608,1.7740263444326945,0.7136397545555795
sub-NORB00070,ses-2,ses-3,F4-P4,3.69980715633206,1.9966957642511514,0.5396756316971529
sub-NORB00070,ses-2,ses-3,F4-O1,0.7512530334246563,1.0909469151112035,0.6886247378481096
sub-NORB00070,ses-2,ses-3,F4-O2,0.7013089155089381,1.034394786736567,0.6779896075477253
sub-NORB00070,ses-2,ses-3,F4-F7,5.505816217193462,4.325525538304091,0.7856283914447452
sub-NORB00070,ses-2,ses-3,F4-F8,7.231921883023619,4.62745558409191,0.6398652611215985
sub-NORB00070,ses-2,ses-3,F4-T3,1.8322665681436436,1.0916217833639572,0.5957767294034793
sub-NORB00070,ses-2,ses-3,F4-T4,4.071453956820585,2.984797702613325,0.7331036367519591
sub-NORB00070,ses-2,ses-3,F4-T5,0.5429796398479803,0.9415343564739398,0.576696576300675
sub-NORB00070,ses-2,ses-3,F4-T6,1.4838996135636797,1.1873739505342296,0.8001713456092054
sub-NORB00070,ses-2,ses-3,F4-FZ,7.443385728091192,7.757882150152885,0.9594610467167904
sub-NORB00070,ses-2,ses-3,F4-CZ,5.239993572862106,4.4166308838106145,0.8428695231010049
sub-NORB00070,ses-2,ses-3,F4-PZ,2.668432947972113,2.093496476069429,0.78454153313479
sub-NORB00070,ses-2,ses-3,C3-C4,6.5500787983528825,4.948969287363446,0.7555587405464405
sub-NORB00070,ses-2,ses-3,C3-P3,4.388269422856607,4.20016442480036,0.9571345831510507
sub-NORB00070,ses-2,ses-3,C3-P4,5.083502985334289,3.116152083454901,0.6129930664828721
sub-NORB00070,ses-2,ses-3,C3-O1,1.434948547430539,1.8121110194775238,0.7918656925579923
sub-NORB00070,ses-2,ses-3,C3-O2,1.1093428919308075,1.2988536496223975,0.8540938328604731
sub-NORB00070,ses-2,ses-3,C3-F7,5.770867637432085,3.0234931247862975,0.5239234920542535
sub-NORB00070,ses-2,ses-3,C3-F8,3.711304517460247,2.3123304783356535,0.6230505924418318
sub-NORB00070,ses-2,ses-3,C3-T3,4.3653174238962595,2.9647724746890534,0.679165381756557
sub-NORB00070,ses-2,ses-3,C3-T4,4.0205620859052384,2.0633560473145867,0.5132008916235944
sub-NORB00070,ses-2,ses-3,C3-T5,1.9739693248744472,1.8634353747578847,0.9440042209756259
sub-NORB00070,ses-2,ses-3,C3-T6,2.606344543857409,1.3969914457234378,0.5359964587244787
sub-NORB00070,ses-2,ses-3,C3-FZ,5.144524595457894,3.45526528061171,0.6716393743480918
sub-NORB00070,ses-2,ses-3,C3-CZ,6.716001256886223,5.57174231772718,0.8296219885328666
sub-NORB00070,ses-2,ses-3,C3-PZ,6.075880666785022,4.648837634625226,0.7651298452978178
sub-NORB00070,ses-2,ses-3,C4-P3,3.380412881975878,2.723362459612024,0.8056301270572005
sub-NORB00070,ses-2,ses-3,C4-P4,6.389267926738363,4.167257109223018,0.6522276349976684
sub-NORB00070,ses-2,ses-3,C4-O1,1.2733363448769934,1.3775956969643839,0.9243178878119812
sub-NORB00070,ses-2,ses-3,C4-O2,1.2104155270652102,1.1878395449731074,0.9813485686631592
sub-NORB00070,ses-2,ses-3,C4-F7,4.06267893744187,2.3592214884795424,0.5807058654664607
sub-NORB00070,ses-2,ses-3,C4-F8,3.979279877502124,3.0685236895694157,0.771125375452503
sub-NORB00070,ses-2,ses-3,C4-T3,3.0059850397095755,1.7987618168573243,0.5983934693936841
sub-NORB00070,ses-2,ses-3,C4-T4,5.691403588140678,4.485754509555419,0.7881631376313745
sub-NORB00070,ses-2,ses-3,C4-T5,1.3617744079768848,1.0312153265601218,0.7572585595085042
sub-NORB00070,ses-2,ses-3,C4-T6,3.2757979093466334,1.5504228494733794,0.4732962448781266
sub-NORB00070,ses-2,ses-3,C4-FZ,4.9832806558923535,4.143006137858548,0.831381257437258
sub-NORB00070,ses-2,ses-3,C4-CZ,6.235976349796197,5.344562374775305,0.8570530218495737
sub-NORB00070,ses-2,ses-3,C4-PZ,6.122428499428709,4.253249464671495,0.6946997363984522
sub-NORB00070,ses-2,ses-3,P3-P4,4.739006568615792,4.550376279594967,0.9601962381166478
sub-NORB00070,ses-2,ses-3,P3-O1,3.995519412223517,3.6051017246952397,0.9022861242185759
sub-NORB00070,ses-2,ses-3,P3-O2,2.5642167255342194,2.1965919434307875,0.856632718115181
sub-NORB00070,ses-2,ses-3,P3-F7,2.5063321794284694,1.5901726164335028,0.6344620355934293
sub-NORB00070,ses-2,ses-3,P3-F8,1.5906211899047,1.4673074700495952,0.9224744894398816
sub-NORB00070,ses-2,ses-3,P3-T3,4.039641563857016,2.629347166156194,0.6508862542858171
sub-NORB00070,ses-2,ses-3,P3-T4,2.2547721496576956,1.0066769295050133,0.44646503623784795
sub-NORB00070,ses-2,ses-3,P3-T5,4.082290923239231,3.723776807695264,0.9121782052565004
sub-NORB00070,ses-2,ses-3,P3-T6,3.6387141075551854,2.6038319065101083,0.7155912307327701
sub-NORB00070,ses-2,ses-3,P3-FZ,2.3725098509907476,1.9157186721058543,0.807465002223641
sub-NORB00070,ses-2,ses-3,P3-CZ,3.381872201087161,3.82738834062697,0.8835978740879927
sub-NORB00070,ses-2,ses-3,P3-PZ,5.982840411649878,6.509347067478489,0.919115289080359
sub-NORB00070,ses-2,ses-3,P4-O1,2.543585590871498,2.943204635276663,0.8642231533562394
sub-NORB00070,ses-2,ses-3,P4-O2,2.6137306824021573,3.351826540365201,0.7797929430194727
sub-NORB00070,ses-2,ses-3,P4-F7,3.2728180456670337,1.4727142476439148,0.4499835392907584
sub-NORB00070,ses-2,ses-3,P4-F8,2.682372329200033,1.2296439063829179,0.4584165639486879
sub-NORB00070,ses-2,ses-3,P4-T3,2.499176981540937,1.3610131135108818,0.5445845266515345
sub-NORB00070,ses-2,ses-3,P4-T4,3.9936160659363416,2.016827001979519,0.5050127425072481
sub-NORB00070,ses-2,ses-3,P4-T5,2.5329607323167993,2.5365950844746523,0.9985672320426318
sub-NORB00070,ses-2,ses-3,P4-T6,5.242740990891046,4.376448699527243,0.8347634771832263
sub-NORB00070,ses-2,ses-3,P4-FZ,3.754931060641186,1.9620427084848455,0.5225242958654507
sub-NORB00070,ses-2,ses-3,P4-CZ,4.723940379759072,3.9025954378083134,0.8261313911856253
sub-NORB00070,ses-2,ses-3,P4-PZ,7.50123742854921,4.820675795843596,0.6426507415291809
sub-NORB00070,ses-2,ses-3,O1-O2,5.299241730869032,4.537846085900967,0.8563198880827045
sub-NORB00070,ses-2,ses-3,O1-F7,1.4277905358246081,0.8782068742765647,0.6150810306144548
sub-NORB00070,ses-2,ses-3,O1-F8,0.8957707045515602,1.1809531218598897,0.7585150400727219
sub-NORB00070,ses-2,ses-3,O1-T3,2.3603510490503963,1.4792421852607158,0.6267043141128675
sub-NORB00070,ses-2,ses-3,O1-T4,1.409113093102151,1.3228937899014386,0.9388130707018687
sub-NORB00070,ses-2,ses-3,O1-T5,3.3473900298586434,4.696060164943732,0.7128081652034695
sub-NORB00070,ses-2,ses-3,O1-T6,2.997884868659553,3.4097582367470523,0.8792074571009965
sub-NORB00070,ses-2,ses-3,O1-FZ,0.9129908999350247,1.177884496235533,0.7751107199839232
sub-NORB00070,ses-2,ses-3,O1-CZ,1.4450791527967515,1.810054715008795,0.7983621383454864
sub-NORB00070,ses-2,ses-3,O1-PZ,2.7256734156746125,3.0972177829820344,0.8800393148493113
sub-NORB00070,ses-2,ses-3,O2-F7,1.0769291722717331,1.096924542945964,0.9817714255708692
sub-NORB00070,ses-2,ses-3,O2-F8,0.8486009788964972,1.3080219001311015,0.6487666443592748
sub-NORB00070,ses-2,ses-3,O2-T3,1.4841894575737349,1.0149739657312662,0.6838574149357493
sub-NORB00070,ses-2,ses-3,O2-T4,1.364502530835626,1.1876916581850183,0.8704210005808285
sub-NORB00070,ses-2,ses-3,O2-T5,2.725476957495372,3.064756815663364,0.8892963198796068
sub-NORB00070,ses-2,ses-3,O2-T6,3.894242025573908,6.786277723937926,0.5738406507940801
sub-NORB00070,ses-2,ses-3,O2-FZ,0.7515927114389205,0.998084048074678,0.7530354912381941
sub-NORB00070,ses-2,ses-3,O2-CZ,1.3110973329576017,1.3005072590756246,0.991922740123277
sub-NORB00070,ses-2,ses-3,O2-PZ,2.1583969079273886,1.8797927173503535,0.8709207794202383
sub-NORB00070,ses-2,ses-3,F7-F8,5.678564631642488,3.265332565334622,0.5750278066994803
sub-NORB00070,ses-2,ses-3,F7-T3,4.713104289883341,2.555865340500696,0.5422891545147538
sub-NORB00070,ses-2,ses-3,F7-T4,4.308395385248034,2.074937019662481,0.48160320354233843
sub-NORB00070,ses-2,ses-3,F7-T5,1.5171752790955533,1.1697296461546711,0.770991764940958
sub-NORB00070,ses-2,ses-3,F7-T6,1.6918276962449217,1.2954556245807725,0.7657136878986479
sub-NORB00070,ses-2,ses-3,F7-FZ,6.665562097450136,4.249665738040725,0.6375554943320391
sub-NORB00070,ses-2,ses-3,F7-CZ,4.006057567882712,2.591282793620712,0.6468411273955459
sub-NORB00070,ses-2,ses-3,F7-PZ,3.0853882965952697,1.9039683824051632,0.6170919830434941
sub-NORB00070,ses-2,ses-3,F8-T3,2.0471642081533736,1.4513694623278888,0.7089658252852534
sub-NORB00070,ses-2,ses-3,F8-T4,5.402127315568148,3.112794501111326,0.5762164272102035
sub-NORB00070,ses-2,ses-3,F8-T5,0.6825442493897492,1.3441662186832102,0.5077826238323354
sub-NORB00070,ses-2,ses-3,F8-T6,1.6898653790538343,1.105797258799688,0.6543700300072605
sub-NORB00070,ses-2,ses-3,F8-FZ,5.569633983768869,3.9597723597178893,0.7109573755218982
sub-NORB00070,ses-2,ses-3,F8-CZ,3.411651381486115,2.600860775719012,0.7623465837784625
sub-NORB00070,ses-2,ses-3,F8-PZ,2.0799114208520715,1.5651746490024887,0.752519858928073
sub-NORB00070,ses-2,ses-3,T3-T4,3.3334942042024487,1.5050167974615314,0.45148325008760964
sub-NORB00070,ses-2,ses-3,T3-T5,2.5724112771761907,2.8225991549836147,0.9113625902687282
sub-NORB00070,ses-2,ses-3,T3-T6,2.436871521168565,0.9928360150054617,0.4074223882469446
sub-NORB00070,ses-2,ses-3,T3-FZ,2.5307711887242212,1.4568702730988452,0.5756625804774012
sub-NORB00070,ses-2,ses-3,T3-CZ,2.334655582051986,1.7602516711154608,0.7539663171937047
sub-NORB00070,ses-2,ses-3,T3-PZ,2.980820394056104,2.3111580708180113,0.7753429476752671
sub-NORB00070,ses-2,ses-3,T4-T5,0.9943774666867388,1.0405638399146295,0.9556140897307367
sub-NORB00070,ses-2,ses-3,T4-T6,4.004282087251781,1.6972974177301172,0.42387059171822894
sub-NORB00070,ses-2,ses-3,T4-FZ,3.7306084243110087,2.210384115507245,0.5924996311869617
sub-NORB00070,ses-2,ses-3,T4-CZ,3.118294771490773,2.254325105759854,0.7229352165068479
sub-NORB00070,ses-2,ses-3,T4-PZ,3.6083757088776673,1.3817816206012083,0.3829372914803795
sub-NORB00070,ses-2,ses-3,T5-T6,2.678201336523247,2.8821651943112134,0.9292324193663334
sub-NORB00070,ses-2,ses-3,T5-FZ,1.0893421764093494,0.8917454335969923,0.8186091137463636
sub-NORB00070,ses-2,ses-3,T5-CZ,1.5159963010409636,1.5371711439115443,0.9862247980945711
sub-NORB00070,ses-2,ses-3,T5-PZ,2.5257937881714576,2.305135460247039,0.91263802731728
sub-NORB00070,ses-2,ses-3,T6-FZ,1.7156522979547195,1.2702274232150095,0.7403757886894015
sub-NORB00070,ses-2,ses-3,T6-CZ,2.0815810051827563,1.3044575207397258,0.6266667102994622
sub-NORB00070,ses-2,ses-3,T6-PZ,3.7672296603249826,2.0088746794343972,0.5332498574724802
sub-NORB00070,ses-2,ses-3,FZ-CZ,5.614896586936464,4.538017655309594,0.8082103712947589
sub-NORB00070,ses-2,ses-3,FZ-PZ,3.5109845166419005,2.1119493092913304,0.6015262383758148
sub-NORB00070,ses-2,ses-3,CZ-PZ,5.48485252733995,5.250284031551821,0.9572333996914425
sub-NORB00074,ses-1,ses-2,Fp1-Fp2,7.37240237529728,8.811790942226576,0.836651984101022
sub-NORB00074,ses-1,ses-2,Fp1-F3,8.422129602323997,7.42954973175645,0.8821462127234833
sub-NORB00074,ses-1,ses-2,Fp1-F4,5.070624232108097,4.302961045690232,0.8486057827837281
sub-NORB00074,ses-1,ses-2,Fp1-C3,3.869582116855194,2.5050639356850772,0.6473732460085226
sub-NORB00074,ses-1,ses-2,Fp1-C4,4.375922602859305,2.6025218261685126,0.5947367132288809
sub-NORB00074,ses-1,ses-2,Fp1-P3,4.412703433878308,1.792391402466746,0.4061889563449362
sub-NORB00074,ses-1,ses-2,Fp1-P4,0.16379872295763942,1.5944137778623502,0.10273288228683419
sub-NORB00074,ses-1,ses-2,Fp1-O1,0.01886049260109885,0.9693117834579843,0.0194576120119109
sub-NORB00074,ses-1,ses-2,Fp1-O2,0.07200406662833583,0.8483271984035475,0.08487770610660493
sub-NORB00074,ses-1,ses-2,Fp1-F7,6.376118873548736,5.952835760845369,0.9336143003137296
sub-NORB00074,ses-1,ses-2,Fp1-F8,4.298930882239554,4.907156445402628,0.8760533580026977
sub-NORB00074,ses-1,ses-2,Fp1-T3,4.9461830175626025,1.8622711779101375,0.37650672676237407
sub-NORB00074,ses-1,ses-2,Fp1-T4,1.0658911237024111,1.6946205753069687,0.6289851186949812
sub-NORB00074,ses-1,ses-2,Fp1-T5,0.7922882129772973,0.6894067179556542,0.8701463768657743
sub-NORB00074,ses-1,ses-2,Fp1-T6,0.19015281459777422,0.9476590943433185,0.20065529443321686
sub-NORB00074,ses-1,ses-2,Fp1-FZ,8.338534821849613,5.239465722965336,0.6283436880585147
sub-NORB00074,ses-1,ses-2,Fp1-CZ,6.205366158290152,2.5076861396463284,0.40411574042188425
sub-NORB00074,ses-1,ses-2,Fp1-PZ,0.5572283498165399,1.684731568247234,0.3307520084023064
sub-NORB00074,ses-1,ses-2,Fp2-F3,13.025541897428251,6.5717540127240754,0.5045282618162393
sub-NORB00074,ses-1,ses-2,Fp2-F4,9.08653280179842,5.1500805880614475,0.5667817087549759
sub-NORB00074,ses-1,ses-2,Fp2-C3,5.140732365375957,2.350291986411345,0.457190108211257
sub-NORB00074,ses-1,ses-2,Fp2-C4,3.2971717798905016,2.5498313957477428,0.773338960165558
sub-NORB00074,ses-1,ses-2,Fp2-P3,3.226727927575148,1.8618695697634173,0.5770147380112685
sub-NORB00074,ses-1,ses-2,Fp2-P4,0.3273373410541271,1.5488763139700894,0.21133859308306807
sub-NORB00074,ses-1,ses-2,Fp2-O1,0.29054033399837126,0.9460189868372723,0.3071189247159878
sub-NORB00074,ses-1,ses-2,Fp2-O2,0.030343270602813256,0.872098071932266,0.03479341553362585
sub-NORB00074,ses-1,ses-2,Fp2-F7,8.311980905731406,4.724667234078231,0.5684165167920928
sub-NORB00074,ses-1,ses-2,Fp2-F8,7.288363559482535,5.542187758232638,0.7604159305447883
sub-NORB00074,ses-1,ses-2,Fp2-T3,7.188248672194668,1.5778007744107627,0.21949724423334943
sub-NORB00074,ses-1,ses-2,Fp2-T4,1.1538525888927476,1.867400592239252,0.6178923760054776
sub-NORB00074,ses-1,ses-2,Fp2-T5,0.6940353612542409,0.6510687069557276,0.9380915487924633
sub-NORB00074,ses-1,ses-2,Fp2-T6,0.17899967571218234,0.7644503468502547,0.23415474458179023
sub-NORB00074,ses-1,ses-2,Fp2-FZ,13.024917322037128,4.719706773975547,0.3623598259614422
sub-NORB00074,ses-1,ses-2,Fp2-CZ,8.186057789458319,2.6179154432746,0.31980173003980594
sub-NORB00074,ses-1,ses-2,Fp2-PZ,1.2982302537959918,1.7639417403199933,0.7359825010776616
sub-NORB00074,ses-1,ses-2,F3-F4,8.617612305838946,5.218199197208087,0.6055272634709321
sub-NORB00074,ses-1,ses-2,F3-C3,5.250421122471613,2.3883608164362324,0.4548893813896441
sub-NORB00074,ses-1,ses-2,F3-C4,3.288660913317769,2.4106548654595548,0.7330201954532196
sub-NORB00074,ses-1,ses-2,F3-P3,3.5768960752382006,1.5823572275729103,0.4423827794514646
sub-NORB00074,ses-1,ses-2,F3-P4,0.07802380255117065,1.412178185058768,0.05525067826191047
sub-NORB00074,ses-1,ses-2,F3-O1,0.17737127518057982,0.8816874291587954,0.2011725122924879
sub-NORB00074,ses-1,ses-2,F3-O2,0.05677566151501449,0.7005019523531146,0.0810499689890865
sub-NORB00074,ses-1,ses-2,F3-F7,8.554934505050152,4.802992727520956,0.561429514707056
sub-NORB00074,ses-1,ses-2,F3-F8,6.406307962862209,4.1113950407504145,0.6417729313958124
sub-NORB00074,ses-1,ses-2,F3-T3,7.2786915556076135,1.9853146197056901,0.2727570751608747
sub-NORB00074,ses-1,ses-2,F3-T4,0.9327730775814677,1.6336388095336656,0.5709787696876121
sub-NORB00074,ses-1,ses-2,F3-T5,0.8597483947851455,0.8923769723470734,0.9634363295187792
sub-NORB00074,ses-1,ses-2,F3-T6,0.055786002461446445,1.0364800238774954,0.05382255439207573
sub-NORB00074,ses-1,ses-2,F3-FZ,15.220725082612255,6.731402162469118,0.4422523976968016
sub-NORB00074,ses-1,ses-2,F3-CZ,8.698079004127415,2.604397008949779,0.29942209167264866
sub-NORB00074,ses-1,ses-2,F3-PZ,0.6643092836402095,1.445305444747031,0.45963245074225967
sub-NORB00074,ses-1,ses-2,F4-C3,7.576984207080444,3.9137937469482127,0.5165371393134092
sub-NORB00074,ses-1,ses-2,F4-C4,4.14130255636666,4.771220638501299,0.8679754868069768
sub-NORB00074,ses-1,ses-2,F4-P3,3.013908738008456,3.311915708330813,0.9100197599918535
sub-NORB00074,ses-1,ses-2,F4-P4,0.35846618730171853,3.0842346695188776,0.11622532839164185
sub-NORB00074,ses-1,ses-2,F4-O1,0.3260618211735893,0.6790089369741503,0.48020254729872924
sub-NORB00074,ses-1,ses-2,F4-O2,0.04320377783082927,0.9277490488612943,0.04656838816903877
sub-NORB00074,ses-1,ses-2,F4-F7,11.698959713925671,4.428307370579083,0.378521465058805
sub-NORB00074,ses-1,ses-2,F4-F8,10.73664265918361,5.721309409340117,0.5328769514785315
sub-NORB00074,ses-1,ses-2,F4-T3,8.257156426758588,2.4098775853096273,0.29185320717675245
sub-NORB00074,ses-1,ses-2,F4-T4,1.2255702233430195,2.133669516406335,0.574395525604736
sub-NORB00074,ses-1,ses-2,F4-T5,0.705318270341571,1.0002254077378085,0.7051593219740102
sub-NORB00074,ses-1,ses-2,F4-T6,0.29042632338422375,0.8804325673283969,0.3298677651889905
sub-NORB00074,ses-1,ses-2,F4-FZ,8.637124800824695,5.502072492804141,0.637025933940284
sub-NORB00074,ses-1,ses-2,F4-CZ,7.155827960584268,3.876958402826768,0.541790331486703
sub-NORB00074,ses-1,ses-2,F4-PZ,1.3107572231343643,3.325307115378412,0.39417629038609964
sub-NORB00074,ses-1,ses-2,C3-C4,3.11043652004569,5.722913893250867,0.543505734677204
sub-NORB00074,ses-1,ses-2,C3-P3,3.9659322907143393,5.062240938728186,0.7834341230922766
sub-NORB00074,ses-1,ses-2,C3-P4,0.5814335481745323,4.606480046389359,0.12622078947900148
sub-NORB00074,ses-1,ses-2,C3-O1,0.4708570219367695,1.1914173516353488,0.3952074571437687
sub-NORB00074,ses-1,ses-2,C3-O2,0.14082078588911098,1.078734385281694,0.1305425949246421
sub-NORB00074,ses-1,ses-2,C3-F7,8.383038881846463,3.9304077452827726,0.4688523816576947
sub-NORB00074,ses-1,ses-2,C3-F8,10.328811839905034,2.6371397762164173,0.255318793399635
sub-NORB00074,ses-1,ses-2,C3-T3,7.957019704170156,4.839148588398507,0.6081609406927044
sub-NORB00074,ses-1,ses-2,C3-T4,1.2234261261418786,1.9999970229242219,0.6117139736303663
sub-NORB00074,ses-1,ses-2,C3-T5,1.344163328036248,2.115317250957628,0.63544289984291
sub-NORB00074,ses-1,ses-2,C3-T6,0.07816954646460797,1.355408982882866,0.05767229482155746
sub-NORB00074,ses-1,ses-2,C3-FZ,5.231860407908056,3.8526335708289827,0.7363792743792732
sub-NORB00074,ses-1,ses-2,C3-CZ,5.550803720724116,5.5111088320751405,0.9928488034082752
sub-NORB00074,ses-1,ses-2,C3-PZ,2.0581852757961365,5.031132335982072,0.4090898705001726
sub-NORB00074,ses-1,ses-2,C4-P3,6.318375594323603,4.3604740023635635,0.6901257985171049
sub-NORB00074,ses-1,ses-2,C4-P4,1.3668079724162108,6.068054619059049,0.22524648478331538
sub-NORB00074,ses-1,ses-2,C4-O1,0.2882535199309614,1.1211012534193172,0.2571164014417064
sub-NORB00074,ses-1,ses-2,C4-O2,0.2199452409178881,1.5268653016982296,0.14405019268776217
sub-NORB00074,ses-1,ses-2,C4-F7,3.099300653580835,2.661426478817137,0.8587183936938186
sub-NORB00074,ses-1,ses-2,C4-F8,3.793574149350856,3.0620145328417885,0.8071582134135299
sub-NORB00074,ses-1,ses-2,C4-T3,3.484181479519615,2.5995367672954264,0.7460968329508025
sub-NORB00074,ses-1,ses-2,C4-T4,3.347948986707356,3.397997783615902,0.9852710919501284
sub-NORB00074,ses-1,ses-2,C4-T5,1.1441323614835328,1.3486895705871946,0.8483289160346948
sub-NORB00074,ses-1,ses-2,C4-T6,0.6621859876828309,2.206615838285677,0.3000911967518932
sub-NORB00074,ses-1,ses-2,C4-FZ,3.398201087746175,3.103355238249456,0.9132347257023942
sub-NORB00074,ses-1,ses-2,C4-CZ,6.516543155543268,6.177283379736849,0.9479386896229133
