Channel,Participation_Coefficient
Fp1,0.4986899104854312
Fp2,0.49877578024742275
F3,0.4989246573781436
F4,0.4994783501700786
C3,0.49957845512000365
C4,0.4998701735364004
P3,0.49721848767125787
P4,0.49546409733627417
O1,0.49264652915631824
O2,0.4936005408837203
F7,0.4994910821372234
F8,0.49937733065515844
T3,0.49881166479238315
T4,0.4981205148123288
T5,0.4994906574762511
T6,0.49999627908811006
FZ,0.4992025160637157
CZ,0.4987532131216804
PZ,0.4962590085477667
