Channel,Participation_Coefficient
Fp1,0.0
Fp2,0.0
F3,0.0
F4,0.0
C3,0.0
C4,0.0
P3,0.0
P4,0.0
O1,0.0
O2,0.0
F7,0.0
F8,0.0
T3,0.0
T4,0.0
T5,0.0
T6,0.0
FZ,0.0
CZ,0.0
PZ,0.0
