,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,25+,26+,27+
Fp1,1.0,0.9368035445395855,0.7590436268102072,0.8326611008408138,0.57119438849181,0.6509253141818812,0.4032858721498376,0.4584650906040902,-0.14708473446145826,0.008266239674144362,0.8218597726284729,0.7409721058880849,0.6206500830300915,0.46525936471889334,0.201784580567551,-0.1262396678306721,0.8110536538472441,0.5242151974753889,0.4094734509887699,0.01734393996173961,0.02891666722822424,0.05387246622362179
Fp2,0.9368035445395855,1.0,0.7238463613137308,0.8740134657013253,0.5754213304325304,0.6803695319194117,0.4147694519616288,0.48172884650665526,-0.14402526259003637,-0.0056424145092601975,0.769992023122655,0.7972602219471497,0.6231571782008483,0.4624377711212307,0.20372552959352866,-0.12250485559260235,0.8193959807001594,0.5448165590064783,0.43606291767567307,0.006489765681382361,0.021823201406091012,0.05474947847289879
F3,0.7590436268102072,0.7238463613137308,1.0,0.7008049264173543,0.8276277764795615,0.7383186109417039,0.6611384231829026,0.5681209557616912,-0.01293783856009026,0.025067900027450428,0.8802336254311693,0.6610253331666457,0.7669083894143613,0.4701211940375672,0.4750607701985912,-0.0029774029508003444,0.8650389666911464,0.7123138108808057,0.5469172468072587,0.020431073513937567,0.0721524941307419,0.05922872685572175
F4,0.8326611008408138,0.8740134657013253,0.7008049264173543,1.0,0.5279314631965316,0.6935593545044269,0.4053852068451487,0.40097760058712323,-0.0339859002528793,0.06711823236868437,0.6689160418476299,0.7586650477348699,0.581472049365727,0.43929988294980005,0.1477667409801324,-0.17170117650777342,0.8039379282400707,0.5125344870466302,0.4155023791153959,0.02013725380440403,0.024701488128734076,0.046047056993772574
C3,0.57119438849181,0.5754213304325304,0.8276277764795615,0.5279314631965316,1.0,0.8120205246142065,0.829279799085942,0.6647447475205331,0.11881170957722316,0.11906374723559975,0.7308470846654714,0.46403798336152013,0.8180372294203626,0.4303971684142768,0.5540893049563125,0.06176435080367054,0.7760985950887241,0.9262136514008668,0.7743305846785591,0.00785079942803029,0.015065648649974828,0.05930096350642134
C4,0.6509253141818812,0.6803695319194117,0.7383186109417039,0.6935593545044269,0.8120205246142065,1.0,0.7308373657380551,0.7733048253153233,0.06410872888999639,0.12208148969228673,0.6714405219217762,0.5386754174175058,0.672567498824133,0.4974027457717909,0.4338171036271282,0.027280394071534,0.7818594186720531,0.8499552237569794,0.7579769837713425,0.002506946042395198,-0.004271018033842266,0.031753412822023916
P3,0.4032858721498376,0.4147694519616288,0.6611384231829026,0.4053852068451487,0.829279799085942,0.7308373657380551,1.0,0.6873407648894511,0.4338451642289524,0.2962962694621546,0.5328632991936277,0.3094305901676475,0.6859243860387058,0.3887529654256642,0.6616829313310125,0.24642948592066466,0.5608302534422783,0.7934176986797027,0.8247237770109374,0.013211175070140982,0.006999371352638576,0.06288614228367613
P4,0.4584650906040902,0.48172884650665526,0.5681209557616912,0.40097760058712323,0.6647447475205331,0.7733048253153233,0.6873407648894511,1.0,0.16777917925712119,0.36020703788753755,0.5013540430396353,0.3384787427126082,0.4904966098477514,0.39388358144448155,0.49698918829567557,0.3796078072236776,0.5942483567013023,0.7018583457206763,0.7393184621169898,0.014074203614494334,0.054574685389942194,0.036328664944837934
O1,-0.14708473446145826,-0.14402526259003637,-0.01293783856009026,-0.0339859002528793,0.11881170957722316,0.06410872888999639,0.4338451642289524,0.16777917925712119,1.0,0.7390836002291401,-0.11000419325839363,-0.16362097020909452,0.01849449816276812,0.02975813350712589,0.27575884112774857,0.4367539267093414,-0.037587618313031076,0.12969701829694463,0.37205401039504465,0.026270172154673234,0.016581194732931213,0.08210000110774199
O2,0.008266239674144362,-0.0056424145092601975,0.025067900027450428,0.06711823236868437,0.11906374723559975,0.12208148969228673,0.2962962694621546,0.36020703788753755,0.7390836002291401,1.0,-0.0037819929361977253,-0.029551043774652026,0.04871993363534139,0.14747231857102552,0.10974930474945695,0.5542932351925995,0.09350348972239475,0.18546878416608303,0.4230715199898016,0.03702013031967112,0.05266597746928018,0.044628542584976116
F7,0.8218597726284729,0.769992023122655,0.8802336254311693,0.6689160418476299,0.7308470846654714,0.6714405219217762,0.5328632991936277,0.5013540430396353,-0.11000419325839363,-0.0037819929361977253,1.0,0.7029767667971527,0.7882587775962538,0.4945098312045175,0.42233610088639,-0.033505209946281145,0.7980236821106754,0.6223634773374982,0.46185500255447737,0.03477931251167467,0.059960915002639434,0.07102961626345917
F8,0.7409721058880849,0.7972602219471497,0.6610253331666457,0.7586650477348699,0.46403798336152013,0.5386754174175058,0.3094305901676475,0.3384787427126082,-0.16362097020909452,-0.029551043774652026,0.7029767667971527,1.0,0.5824274159022027,0.6496213030101479,0.2636299803866905,-0.03738357527263971,0.7142901964198317,0.4093770972126807,0.2618915909268361,0.028166811303316733,0.025941624565095002,0.045345812404085487
T3,0.6206500830300915,0.6231571782008483,0.7669083894143613,0.581472049365727,0.8180372294203626,0.672567498824133,0.6859243860387058,0.4904966098477514,0.01849449816276812,0.04871993363534139,0.7882587775962538,0.5824274159022027,1.0,0.558768615849379,0.5446120282333211,-0.05840951988291346,0.682751988966251,0.7079153509081786,0.5677057043321561,0.030871139776642912,0.04156756287898552,0.0873967456783543
T4,0.46525936471889334,0.4624377711212307,0.4701211940375672,0.43929988294980005,0.4303971684142768,0.4974027457717909,0.3887529654256642,0.39388358144448155,0.02975813350712589,0.14747231857102552,0.4945098312045175,0.6496213030101479,0.558768615849379,1.0,0.3274698859055075,0.2527786860572561,0.45088438403088443,0.44719438968619996,0.38534175650276953,0.011287912776224604,-0.009945498685761849,0.0180058701629068
T5,0.201784580567551,0.20372552959352866,0.4750607701985912,0.1477667409801324,0.5540893049563125,0.4338171036271282,0.6616829313310125,0.49698918829567557,0.27575884112774857,0.10974930474945695,0.42233610088639,0.2636299803866905,0.5446120282333211,0.3274698859055075,1.0,0.3180796245509479,0.3500405548733867,0.44439289029594403,0.3623311860465316,0.022705102809365493,0.0281641068176771,0.10341847995645198
T6,-0.1262396678306721,-0.12250485559260235,-0.0029774029508003444,-0.17170117650777342,0.06176435080367054,0.027280394071534,0.24642948592066466,0.3796078072236776,0.4367539267093414,0.5542932351925995,-0.033505209946281145,-0.03738357527263971,-0.05840951988291346,0.2527786860572561,0.3180796245509479,1.0,-0.013697231779815515,0.06551742821913542,0.18576412721543253,0.04249131351003098,0.07296983668146365,0.020265803976240764
FZ,0.8110536538472441,0.8193959807001594,0.8650389666911464,0.8039379282400707,0.7760985950887241,0.7818594186720531,0.5608302534422783,0.5942483567013023,-0.037587618313031076,0.09350348972239475,0.7980236821106754,0.7142901964198317,0.682751988966251,0.45088438403088443,0.3500405548733867,-0.013697231779815515,1.0,0.7328864646140423,0.5563338343649532,0.01977165792023154,0.07641883554078947,0.06852898841893493
CZ,0.5242151974753889,0.5448165590064783,0.7123138108808057,0.5125344870466302,0.9262136514008668,0.8499552237569794,0.7934176986797027,0.7018583457206763,0.12969701829694463,0.18546878416608303,0.6223634773374982,0.4093770972126807,0.7079153509081786,0.44719438968619996,0.44439289029594403,0.06551742821913542,0.7328864646140423,1.0,0.8381821179672156,-0.0011356764915748834,-0.02315299256993562,0.03942827837456032
PZ,0.4094734509887699,0.43606291767567307,0.5469172468072587,0.4155023791153959,0.7743305846785591,0.7579769837713425,0.8247237770109374,0.7393184621169898,0.37205401039504465,0.4230715199898016,0.46185500255447737,0.2618915909268361,0.5677057043321561,0.38534175650276953,0.3623311860465316,0.18576412721543253,0.5563338343649532,0.8381821179672156,1.0,-0.004102186489554733,-0.011524241858346213,0.03410745286832175
25+,0.01734393996173961,0.006489765681382361,0.020431073513937567,0.02013725380440403,0.00785079942803029,0.002506946042395198,0.013211175070140982,0.014074203614494334,0.026270172154673234,0.03702013031967112,0.03477931251167467,0.028166811303316733,0.030871139776642912,0.011287912776224604,0.022705102809365493,0.04249131351003098,0.01977165792023154,-0.0011356764915748834,-0.004102186489554733,1.0,0.030765423769386395,0.28917296588843827
26+,0.02891666722822424,0.021823201406091012,0.0721524941307419,0.024701488128734076,0.015065648649974828,-0.004271018033842266,0.006999371352638576,0.054574685389942194,0.016581194732931213,0.05266597746928018,0.059960915002639434,0.025941624565095002,0.04156756287898552,-0.009945498685761849,0.0281641068176771,0.07296983668146365,0.07641883554078947,-0.02315299256993562,-0.011524241858346213,0.030765423769386395,1.0,0.036682355988447844
27+,0.05387246622362179,0.05474947847289879,0.05922872685572175,0.046047056993772574,0.05930096350642134,0.031753412822023916,0.06288614228367613,0.036328664944837934,0.08210000110774199,0.044628542584976116,0.07102961626345917,0.045345812404085487,0.0873967456783543,0.0180058701629068,0.10341847995645198,0.020265803976240764,0.06852898841893493,0.03942827837456032,0.03410745286832175,0.28917296588843827,0.036682355988447844,1.0
