Source,Target,F-stat,p-value
F3,FZ,2663.1266477218314,0.0
FZ,F3,2313.468763883298,0.0
F3,F4,1030.1734396211057,0.0
T4,F4,988.3411554284783,0.0
F8,F4,889.0132727690533,0.0
Fp1,F4,846.6869409595082,0.0
P3,T3,831.594127095618,1.167074598976085e-180
Fp2,F4,777.8595400209933,0.0
T4,CZ,767.8195153215452,0.0
T4,C4,712.867276407248,6.241967316571934e-304
Fp1,T3,649.751519536744,5.67981945260815e-142
P3,PZ,630.5775098191089,1.4424778403134694e-269
Fp2,FZ,610.396789297597,1.4323889103169948e-133
F7,F4,597.6212788442988,9.268098123801245e-256
P4,T3,595.9661923743629,1.7355784942649013e-130
P4,F4,566.2621516451226,1.3490728259710027e-242
T4,T3,559.8297429021403,6.807500778278949e-240
T3,T5,557.8767298300667,4.506698284520089e-239
FZ,Fp2,542.1745037595579,5.568411240435854e-119
P3,F4,536.9809462659482,2.7691722530262626e-230
Fp2,T3,511.8693506032023,1.725938185058671e-112
F3,Fp2,503.584650810005,3.239020056760468e-216
T3,T4,502.23745771264817,1.1980731963593926e-215
FZ,F4,491.4473477713412,4.265168680382174e-211
T3,Fp1,486.8193296490319,3.828106099833996e-209
CZ,T5,485.8672882715583,9.656399899756261e-209
F3,CZ,481.1519965083217,9.44801393752413e-207
F8,T3,458.812424871417,4.144292099006505e-101
PZ,F4,444.76164461698954,2.2675413812542658e-191
T5,F4,442.27299140396923,2.5618793056627164e-190
Fp1,CZ,440.2060411805706,1.9197556064117577e-189
PZ,T3,428.44165773472474,1.383697759483973e-94
T3,P3,424.90874841579694,5.754160099906521e-183
T3,O1,412.8150913602135,7.663033649666285e-178
T5,T3,401.86268441529256,3.3755806590714e-173
CZ,P3,398.8951537228163,6.125269217993e-172
C4,T5,397.2399395257385,3.0855574101050396e-171
F4,T5,396.7420305984929,5.018568480701521e-171
F4,T4,396.25316321573314,8.090884527464845e-171
F4,P4,395.93642307642006,1.1025170914975289e-170
C4,P4,392.97288485231354,1.9948107245865797e-169
C4,O1,387.2578974500732,5.315585331349152e-167
F4,P3,383.1042081742924,3.083435270798758e-165
T6,F4,377.7830873285464,5.607697149233615e-163
F8,CZ,374.98068033486237,8.693199665323923e-162
CZ,P4,374.4119415260615,1.5163167724924518e-161
PZ,P3,368.77241386159284,3.775669967174088e-159
P4,PZ,360.44409135314504,1.3094601774422857e-155
CZ,T4,359.58232872394785,3.0443710536483553e-155
T3,F3,356.92481961755817,4.1071111723487746e-154
C4,F4,356.61012298208414,5.5893959651973253e-154
P4,C4,356.1588805333767,8.694913809965227e-154
C4,P3,353.43756903754036,1.249302598574981e-152
CZ,O1,350.7405160726467,1.7536132447009098e-151
CZ,Fp1,349.94398167461,3.82645226505078e-151
C4,T4,348.6622170203751,1.3431328955525006e-150
C4,Fp1,348.3128318087182,1.89134554653012e-150
Fp1,FZ,344.8827994887461,5.448757588104909e-149
T3,Fp2,342.8635302178986,3.941498039019396e-148
FZ,T5,341.35134335520235,1.7349481821945986e-147
P3,FZ,339.92933276591856,1.560909554630482e-75
O1,F4,331.18549456969436,3.694920425424659e-143
Fp2,CZ,325.9216114719994,6.453879894574723e-141
P4,FZ,321.8593446246032,1.2320573761759675e-71
F4,PZ,320.04992599856615,2.049986568598831e-138
T3,P4,307.45387751785137,4.806562548274443e-133
CZ,F3,307.36772621442105,5.230909045347403e-133
F8,C4,307.1750388027217,6.320579107998378e-133
T4,C3,299.51081726750334,1.1755457969729907e-129
O2,F4,295.6604406695211,5.168042851503124e-128
T3,F4,295.09325646665593,9.023897611970927e-128
F4,O1,292.10643742492607,1.6992943398600213e-126
PZ,Fp1,291.49732976732173,3.092313552525248e-126
C4,F3,291.22434516587543,4.044061636878143e-126
CZ,Fp2,290.46318118852525,8.545952202461377e-126
F3,C4,288.91642721275633,3.909470750039065e-125
T5,FZ,287.92672035797204,2.6094975789732973e-64
F4,T6,282.0383782262533,3.3829512637567686e-122
P3,C4,281.54718041197015,5.484036989031616e-122
O2,T5,281.34559873950815,6.686570363166732e-122
C4,Fp2,281.20623713837995,7.668855347426743e-122
T3,F8,274.4769274174235,5.750112699446192e-119
P4,CZ,271.1817600983904,1.4718909859489627e-117
F4,O2,268.43177551766536,2.2044367990079972e-116
CZ,PZ,267.6178214608033,4.9118060438964165e-116
C3,Fp1,265.56615668020993,3.70123443479617e-115
C4,O2,261.7148961640388,1.6408935083275432e-113
Fp2,F3,260.3053468586008,6.574651813385993e-113
FZ,P3,258.7661401970524,2.993435185809687e-112
P3,CZ,254.5072706441547,1.985812734903128e-110
F7,CZ,249.94970192417347,1.770035480962022e-108
CZ,O2,248.8700886382914,5.128516047305614e-108
FZ,T4,243.65869497951323,8.721020918629846e-106
Fp1,C4,243.43778543638737,1.0842661144688736e-105
C4,F8,243.2636069563658,1.2873609608983146e-105
T4,FZ,243.00372432423967,1.6632421455456729e-105
F4,T3,240.0086222856165,3.1862080440886454e-104
F7,T3,239.0290484475982,9.811343761657791e-54
FZ,Fp1,238.86694406189238,9.820417150637207e-104
CZ,F8,238.05751439653446,2.181423079931416e-103
FZ,P4,237.59924479794637,3.427560636405392e-103
PZ,O1,236.9707998102928,6.369617433661319e-103
C3,F3,235.22820625154748,3.5515804425332543e-102
C4,F7,234.11171161236342,1.068139374436006e-101
Fp2,T5,232.4164803695909,5.685557320524506e-101
PZ,P4,231.3553127059394,1.6194088267115912e-100
C3,CZ,230.07819912010925,8.512673299443382e-52
T3,F7,227.8075688296106,5.362240073739371e-99
F7,T5,227.5146213607348,7.159296673451922e-99
C3,F4,227.1047433264805,1.0727568268427489e-98
CZ,T6,224.47489724602477,1.4370746726504112e-97
C4,PZ,223.8736869260868,2.6010144079026435e-97
PZ,F3,223.83905554431388,2.6914428524993866e-97
F8,F7,219.91661661135842,1.2920204369574044e-95
C3,T4,217.10469263086912,2.0739079932997785e-94
T3,O2,215.48432236183612,1.02697657691233e-93
PZ,Fp2,215.1860362265845,1.3786841969011234e-93
PZ,T4,212.77156483874043,1.4957737942351516e-92
C3,T5,206.4000693505806,8.088519184423931e-90
F3,T3,205.30869908281394,2.377423136361957e-89
O1,T5,200.35105933529368,3.1878095208250115e-87
C3,Fp2,194.43228941668244,1.1069400995512384e-84
O2,Fp1,194.388973891331,1.1553686252893199e-84
F4,Fp1,194.2448194933187,1.33232456965496e-84
Fp2,C4,193.79447273104208,2.079503859206677e-84
T5,CZ,191.17834087137433,2.762221232600474e-83
F4,F3,190.52420786457418,5.274157944773173e-83
CZ,F7,189.9572695032682,9.238763404793926e-83
P3,Fp1,189.91780180092485,9.606446962901045e-83
Fp2,T4,189.54822577146209,1.384442143148999e-82
F4,F7,189.42151950341523,1.5692378993201315e-82
FZ,O1,188.13831604512353,5.581913316846824e-82
T5,F7,182.82141306067462,1.5073670090363012e-41
C4,FZ,181.01497920796334,6.408888195294795e-79
C3,F8,180.68420492698252,8.89008443320591e-79
F7,T4,179.4046760308717,3.1528611109137848e-78
PZ,T5,178.962723139501,4.8822113801765845e-78
T5,C4,176.02374595396904,8.946461978171755e-77
C4,T3,175.9130674230328,9.98205693052473e-77
PZ,C4,174.89250822303464,2.7407069887740328e-76
T6,CZ,174.32492098269944,4.8064726695565614e-76
F8,FZ,174.21812723230548,5.3423229946154206e-76
Fp1,F7,174.12606147341,5.851988118312383e-76
C3,O1,172.30734186126074,3.540796045400939e-75
O2,O1,171.67314384514302,6.633426228677845e-75
O1,O2,170.7316637838754,1.6845811833872492e-74
O2,T4,168.5709233125382,1.430560399227112e-73
CZ,FZ,164.52920452168763,7.826510456780049e-72
T3,PZ,161.43110955777135,1.6831531730526394e-70
F8,T5,160.3317689588495,5.000708686418308e-70
