,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
Fp1,1.0,0.8903575208359913,0.8972833160227209,0.8036733989731017,0.47828972045192863,0.5112232714304976,0.2460210299421408,0.24596774132265362,0.1849815119582509,0.23387572727035816,0.837713950418936,0.6323345812847224,0.46724866541985544,0.37474115711256467,0.22892267993541476,0.23129622434053854,0.895735748495837,0.5014881469303802,0.3239990680710078
Fp2,0.8903575208359913,1.0,0.902762420638247,0.8915261092026775,0.45372127933532447,0.547324957476734,0.2550930280072124,0.25081787520558907,0.18275707263655888,0.2171351914907989,0.7000968793454929,0.7794150406401446,0.4180841180180299,0.45470171016044125,0.21352715891752175,0.23704068448915291,0.9050617579702352,0.49164971054015255,0.3370112250657379
F3,0.8972833160227209,0.902762420638247,1.0,0.9069742776704688,0.5056354760767092,0.5953251242996702,0.225204183443139,0.22983115493973671,0.1539353723905522,0.17926690752223212,0.7117729624143432,0.6433563705268506,0.4070525287712747,0.3969811972352631,0.22610842122028182,0.2379958943128014,0.9950108383222339,0.5604047371580632,0.3117348942566802
F4,0.8036733989731017,0.8915261092026775,0.9069742776704688,1.0,0.49079315522728556,0.6539704208246903,0.24794498189210884,0.24052553511823677,0.17843834333119613,0.20466048948222126,0.6437005882832362,0.7334420003898796,0.3917071450174062,0.464196937260255,0.22171343071586208,0.23167315188697984,0.9094045959794961,0.5636490446701112,0.3370291841382397
C3,0.47828972045192863,0.45372127933532447,0.5056354760767092,0.49079315522728545,1.0,0.5275731365801126,0.371025930196393,0.3727615382238113,0.19895103395661334,0.14826109137986276,0.4392489665877837,0.3439012673007773,0.5638000257098812,0.31457650331088594,0.26005731601119997,0.16494654081992924,0.5057007132593903,0.5751780739761166,0.4600647912523895
C4,0.5112232714304976,0.5473249574767342,0.5953251242996702,0.6539704208246903,0.5275731365801126,1.0,0.2476596383162331,0.41999300552791985,0.19652703312295045,0.20018286931185186,0.44298427501950927,0.4767742170539283,0.382503639172451,0.47709754557576967,0.20992626168058243,0.2514085787889363,0.5995120327535497,0.6023300842577685,0.4191394357978255
P3,0.24602102994214087,0.25509302800721245,0.225204183443139,0.24794498189210884,0.371025930196393,0.2476596383162331,1.0,0.5389730862060474,0.4578823105989658,0.309098205666393,0.1938000046735029,0.2065817451637216,0.3536358281484179,0.2114667592750697,0.6351581578382081,0.36418990809970536,0.22524208604670556,0.22521852589183627,0.6329199165153054
P4,0.24596774132265362,0.25081787520558907,0.22983115493973671,0.24052553511823677,0.3727615382238113,0.41999300552791985,0.5389730862060474,1.0,0.43591451836938966,0.4623137578481124,0.21767914319697362,0.2267836877161371,0.2888486561625111,0.32403400945036404,0.4018503078395691,0.6739873149416595,0.23317579886042208,0.2875113905072685,0.7385917050947309
O1,0.1849815119582509,0.18275707263655888,0.1539353723905522,0.17843834333119613,0.19895103395661334,0.19652703312295045,0.4578823105989658,0.43591451836938966,1.0,0.7726185120440046,0.1536438438963898,0.21209827961444633,0.19173074506168925,0.19940772924662603,0.43751484702154875,0.3081126337452176,0.15758329959336864,0.2169336504665921,0.4513646755013145
O2,0.23387572727035813,0.2171351914907989,0.1792669075222321,0.20466048948222126,0.14826109137986276,0.20018286931185186,0.309098205666393,0.4623137578481124,0.7726185120440046,1.0,0.18500912587008725,0.21582918335087337,0.1825826508765666,0.2018791325225709,0.24871814966599448,0.4000214535812548,0.18692979857488493,0.19589455591506727,0.4352902592480502
