,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
Fp1,1.0,0.7928403658796658,0.8330173269026379,0.659267740483725,0.41976104601662145,0.46094594947496254,0.2304286618254201,0.2428097606103349,0.15144270989027703,0.16442399152286843,0.7351463946303401,0.7035896912158339,0.22012029289448193,0.4841045351819392,0.13512099099202735,0.26568301547027545,0.7159220999581168,0.3874716049176449,0.2957980813535272
Fp2,0.7928403658796658,1.0,0.8091747679664891,0.7455599727398664,0.3426249183744982,0.5517104620215575,0.20841700639789643,0.25910874936194284,0.1532404973316851,0.14798293539352664,0.5099026712736314,0.7734308314249555,0.21088619382397228,0.5173492227036564,0.15654535532545097,0.2675419286416464,0.7217569582882322,0.377814220536723,0.2679418872388532
F3,0.8330173269026379,0.8091747679664891,1.0,0.8644500680015896,0.472324092343404,0.5704901634363065,0.2846507521424701,0.34024024007797254,0.1849477330278219,0.16907445026075024,0.6871369659163439,0.7713190363979949,0.2572810558009938,0.6043479986906413,0.14283809521259194,0.3115833291614443,0.8868221426211775,0.4955735878351245,0.3678156086898949
F4,0.659267740483725,0.7455599727398664,0.8644500680015896,1.0,0.5010844295971851,0.6317016836665399,0.2986237636664052,0.41197760880468326,0.16296421798916907,0.15135567591324703,0.542079392594552,0.8472375659126291,0.22252810746707316,0.6756898401328167,0.1509251597726724,0.3153129411696321,0.9068194262684257,0.5800175931463745,0.407334589733287
C3,0.41976104601662145,0.3426249183744982,0.472324092343404,0.5010844295971851,1.0,0.7647491986747081,0.639376785733454,0.6278233165239469,0.28538925076985555,0.31866872655451467,0.5071112449913788,0.40550766290706053,0.43520436405123525,0.44822718532106076,0.2845097420986252,0.36893398558120055,0.6064923367455856,0.8090699523899201,0.7019744376023962
C4,0.46094594947496254,0.5517104620215575,0.5704901634363065,0.6317016836665399,0.7647491986747081,1.0,0.7009516408404776,0.6901880056808831,0.44052695194480923,0.46810481373444723,0.4474081768783509,0.5415824072268014,0.3041647773306732,0.4905300832895921,0.3581735712447234,0.4386992498278544,0.6509818318269477,0.7033700601108659,0.7256129049698165
P3,0.23042866182542016,0.20841700639789643,0.2846507521424701,0.2986237636664052,0.639376785733454,0.7009516408404776,1.0,0.6874473197223493,0.672708812690783,0.6181701647086333,0.2711499836689665,0.2556330497542716,0.34874595634520233,0.2650174578715325,0.6425415870631999,0.37850300140517856,0.34178158802725067,0.6147493109725868,0.8822093399203765
P4,0.2428097606103349,0.25910874936194284,0.34024024007797254,0.41197760880468326,0.6278233165239471,0.6901880056808831,0.6874473197223493,1.0,0.4273181835051288,0.616306383423803,0.2456928369117402,0.35051075739519666,0.27809135397781287,0.46967208089247026,0.32614432441957597,0.6229201736149119,0.4349718378281587,0.6525583494962284,0.8125810230291647
O1,0.15144270989027703,0.1532404973316851,0.1849477330278219,0.16296421798916907,0.28538925076985555,0.44052695194480923,0.672708812690783,0.4273181835051288,1.0,0.7090662073568941,0.16535408737227586,0.14098223021202722,0.16523854413911634,0.1655462355651226,0.612274471655651,0.2503804813472712,0.19479578699498273,0.27321281671337416,0.5362886375976424
O2,0.16442399152286843,0.14798293539352664,0.16907445026075024,0.151355675913247,0.31866872655451467,0.46810481373444723,0.6181701647086332,0.6163063834238028,0.7090662073568941,1.0,0.19386920042193054,0.1521730673564553,0.18020877784610378,0.19446525836313855,0.521667625046679,0.4629267691492604,0.1869176272810277,0.283061688110633,0.568291249535239
