Source,Target,F-stat,p-value
F4,Fp2,1504.4325477717928,0.0
C3,F7,1414.1657433265675,0.0
C3,F3,1292.2121031517338,0.0
F8,O2,1231.157602772315,0.0
FZ,F3,1209.4438981143687,0.0
F4,F7,1190.4171846170104,0.0
FZ,F7,1158.064449544438,0.0
F4,Fp1,1076.5772550283502,0.0
T4,O2,1075.3387994469458,0.0
FZ,Fp2,1006.7160599125995,0.0
C3,Fp1,945.875453808154,0.0
C3,Fp2,918.4218118535716,0.0
F8,T6,913.6550683489139,0.0
FZ,Fp1,899.9433890241804,0.0
F4,F3,880.6357173941165,0.0
F4,O2,829.3242935018015,0.0
F3,F7,819.4461419119241,0.0
C4,O2,791.057285849212,0.0
C3,FZ,733.6091161152684,7.7659877e-317
F4,T6,719.1355400912432,1.1997727691864e-310
T4,T6,667.5014893654266,1.4904696216925598e-288
Fp1,T6,642.3599202524016,8.713319697996501e-278
T3,F7,626.6422201709299,4.722829015328825e-271
T5,O2,612.7486636431194,4.251749244918553e-265
FZ,T6,607.4294884877708,8.103523398261622e-263
C3,O2,603.0603684746008,6.049570663831135e-261
Fp2,T6,577.0136993568292,8.945387335858799e-250
Fp1,O2,571.3345182491988,2.442790391095462e-247
Fp1,F4,563.5248798791396,3.382305963380863e-124
FZ,O2,556.0704870645703,8.657576580972914e-241
T3,O2,550.7989467207411,1.5842011016607923e-238
Fp2,O2,548.084558288571,2.3166337556311772e-237
F4,FZ,543.6068556359643,1.935916577010181e-235
C4,Fp2,533.0518580689247,6.58092470782211e-231
C4,T6,526.8329210111582,3.080605982152628e-228
T5,O1,522.9995614870596,1.3640133583605853e-226
F3,T6,511.13904877636855,1.6943431402972493e-221
C4,FZ,499.5019285529324,1.692338929302785e-216
F7,T3,489.9262242001459,2.823975754712492e-108
F8,O1,481.7732931808091,7.036669912742838e-209
CZ,F7,474.20631040321075,1.2593745604243e-205
C4,F3,473.01783829645655,4.08400480646785e-205
Fp2,FZ,464.0410027515347,2.9559736081451892e-201
T3,Fp2,452.5048046667339,2.702746706901434e-196
T3,O1,452.32600655546,3.226313099855059e-196
C4,Fp1,451.95570627423433,4.655580030824894e-196
C3,O1,451.56764493889244,6.83725089201891e-196
PZ,F3,440.6935002872791,3.254502103387894e-191
Fp2,F4,439.9327461674293,1.8873112078946745e-97
C3,T6,434.3911727366702,1.6748652583077606e-188
C3,CZ,428.4722402750692,5.900063556170739e-186
F7,T6,427.95024369084723,9.896548468758432e-186
CZ,Fp2,420.2079622517271,2.1254874088081658e-182
PZ,CZ,418.7179527670214,9.306009754652498e-182
F3,O2,416.30203360662387,1.0200616233332801e-180
F7,F4,415.23156774596293,4.240986924312324e-92
CZ,F3,408.14020976710844,3.3269451118762992e-177
