Source,Target,F-stat,p-value
Fp2,FZ,2145.698393687346,0.0
Fp1,FZ,1528.122412339167,0.0
F4,FZ,1394.27469012633,0.0
F3,FZ,1229.9790377260515,0.0
F8,FZ,1121.391081036503,0.0
F8,C4,933.3321629938096,0.0
F4,C4,865.6251994303146,0.0
Fp2,C4,735.8252956231112,1.5937594e-317
Fp1,C4,715.7695297399634,5.815108092272854e-309
F3,C4,707.7661654882039,1.5221148777327822e-305
F7,C4,580.6966040362742,3.4224186378489992e-251
F3,F7,540.1017507805843,8.556529867556168e-234
FZ,C4,519.4043308163149,6.443164376565139e-225
C4,T4,510.42421334049703,4.590671692706303e-221
F7,FZ,488.5089933604833,1.1686162617953505e-211
T4,F8,470.30778846852473,5.307018665443604e-104
F8,F3,460.8219764729554,9.069952750813223e-200
F4,F3,450.95581659808846,1.5718456718019576e-195
T4,F4,399.3385933757562,1.2343145667050698e-88
F8,F7,385.1784494331428,3.0310260077715813e-167
T6,O2,369.6079296588862,3.4243542465953177e-82
C4,F7,359.1302744836072,4.952245274684283e-156
F4,F7,355.7158316500098,1.462722416608206e-154
F3,F8,355.27140005702086,2.2727726028652646e-154
F3,CZ,346.29137210640573,1.675819902318527e-150
T4,F3,344.49883057966247,9.527938257692164e-77
C4,F4,339.99865944520354,9.016965246491631e-76
Fp2,F7,338.60198100906064,3.440940719363258e-147
C3,C4,336.39914595170785,3.0600557625562982e-146
Fp1,F7,326.15931552030736,7.907257473671805e-142
F8,CZ,307.40625469326585,9.580834109409188e-134
T4,F7,304.4054030360701,4.7673513439720834e-68
O2,T6,304.22964810844485,5.205089876131664e-68
F3,F4,300.2459916969967,1.1714684250019376e-130
PZ,C4,292.5221758642203,2.509769489397494e-127
F4,CZ,289.57039140592013,4.707111570298636e-126
P3,C4,289.05425362455344,7.859169347034956e-126
F4,Fp1,277.9958231925341,4.632188214358413e-121
F3,C3,277.3101491908946,9.15408224663951e-121
Fp2,CZ,275.86611969933017,3.84278052884822e-120
C4,FZ,275.46432126364874,5.7280458179298234e-120
O1,O2,265.5744556545382,1.2915941397825627e-59
Fp2,F3,265.38136022092857,1.2851809059985466e-115
CZ,FZ,262.12636292576974,3.2641411160987405e-114
Fp2,F4,260.26446165682086,2.0767504916311362e-113
F7,F8,256.53609455021257,8.446789593203867e-112
Fp1,CZ,255.7154318212336,1.9095916157170137e-111
FZ,F8,255.114036258141,3.4717177669763094e-111
C4,F8,255.0169903203335,3.8232834418138286e-111
Fp2,F8,253.67192505267388,1.455708398764314e-110
C4,F3,249.48831918613374,9.314764953615208e-109
FZ,F7,244.53574414601394,1.2807696219480943e-106
C4,Fp2,238.74866212757615,8.744024687642667e-54
Fp2,Fp1,232.5973711530668,1.8321211009884587e-101
F8,Fp1,230.65182425052967,1.2684106990664346e-100
T4,Fp1,229.4553949113292,9.175616760742049e-52
O2,O1,226.85648027095343,3.3720908050662935e-51
O1,T6,224.4879417984973,1.104322557792306e-50
Fp1,F8,224.14190359736935,8.227284350484896e-98
T4,Fp2,222.11720687743218,3.6208340980955423e-50
F3,P3,218.98044506485087,1.3966434465204654e-95
Fp1,C3,216.26669164450462,2.0776763329404682e-94
C4,Fp1,214.23428812820237,1.5694177720238267e-93
F7,F4,208.21641451823032,6.254443355793766e-91
F3,PZ,202.48954685469297,1.867382599601654e-88
F4,F8,200.15863500295654,1.89979093399191e-87
FZ,F4,195.75682755122943,1.5185102895815387e-85
C4,T6,193.01918470841832,2.3167706746685516e-84
T6,F8,192.56309673781286,9.80020022591216e-44
T6,O1,191.42754117897033,1.1297323415976014e-83
C3,PZ,188.33885987059057,2.4453166735344636e-82
T4,FZ,188.19045819921686,8.780505742329946e-43
T3,T4,187.14269315900083,8.044734760330798e-82
F3,O1,176.10090082742076,3.778206388181295e-40
F7,CZ,168.91850341141497,6.120217574802828e-74
Fp1,F4,166.72004491964972,5.466950176216682e-73
Fp1,P3,165.37211033888997,2.0933421614166128e-72
Fp1,PZ,164.28064776007938,6.208737046269909e-72
F8,F4,163.05656275616602,2.1016136026844163e-71
CZ,C4,162.61531540955272,3.261699921237103e-71
Fp2,C3,162.03389405731082,5.820762149334153e-71
C3,P3,161.8062478718699,7.302399986348631e-71
T4,C4,161.47639358478472,1.0143089440433013e-70
FZ,Fp1,161.2367825410872,1.2877564067055852e-70
T4,T6,158.47059602430525,2.02589938014052e-69
FZ,CZ,156.06896902288412,2.2168682839450903e-68
Fp2,PZ,154.83642193439013,7.569273412226378e-68
CZ,F7,154.238389129998,1.3734862800033733e-67
FZ,C3,153.2502895807659,3.676082556878569e-67
FZ,O1,151.32347223395965,9.542048009576115e-35
C3,F7,147.31486303694223,1.3611841450841884e-64
F3,Fp2,146.434975617864,3.271262243163446e-64
F7,Fp1,144.99044250032054,1.3800631555129422e-63
P4,C3,141.78088405514472,3.381034527718098e-62
F8,C3,140.30023311377684,1.478889735535525e-61
T3,F8,136.96123243844298,1.3012054280809431e-31
CZ,F8,135.86968489104245,1.2240312542809826e-59
F3,Fp1,134.88940216475524,3.2520402476380406e-59
P3,C3,134.24966550058437,6.153222135947739e-59
T3,F3,133.3720655725654,7.90944801968129e-31
C3,FZ,133.10989217133385,1.9165900382060803e-58
PZ,C3,132.5079449490629,3.4924280903437944e-58
FZ,PZ,129.92148917916862,4.601636013379689e-57
PZ,P4,129.1305622356953,1.0123980883922598e-56
P4,C4,129.13043662395873,1.0125248755993327e-56
CZ,F3,128.3075594597707,2.29977167417395e-56
Fp2,P3,128.28240813407604,2.3581668787081686e-56
T3,C4,127.78489369454215,3.8724479837120603e-56
F8,T4,127.18294573624357,7.056950978686051e-56
FZ,F3,125.76213895354014,2.909463964989369e-55
F4,PZ,124.74236225710239,8.042284400638637e-55
FZ,P3,123.89893573959446,1.864634774366188e-54
P3,P4,123.77570032312582,2.1084188291596456e-54
CZ,Fp1,123.2347118085166,3.615899007115919e-54
O1,T5,122.63662243207733,1.7526332149900338e-28
F8,T6,122.58214322485037,1.801352206339205e-28
F8,PZ,122.36260823725902,8.627040108235241e-54
T3,T5,121.59471808598367,1.8551817189488658e-53
Fp2,O1,119.5463688609888,8.30254077900619e-28
F4,C3,118.71712288156559,3.269977762541104e-52
T4,P4,117.94902546243459,7.033767115167222e-52
PZ,F7,117.5691310080631,1.027336502314215e-51
T4,O2,117.42059772644241,1.1913515487300924e-51
C3,P4,117.00466909398392,1.80373482944093e-51
P3,PZ,116.92620521025768,1.9505382879328636e-51
T6,Fp2,116.03612434097164,4.738517655188002e-51
C4,P4,115.00060530903615,1.3308498734431644e-50
F7,T3,114.95561353145416,8.376127361437572e-27
T4,T3,114.19570683570862,2.9698926888915753e-50
T3,F4,113.74979753712,1.5373585395146933e-26
P3,F7,113.14477360600739,8.470776744398395e-50
Fp1,O1,111.75999486224875,4.1883014771080977e-26
PZ,FZ,111.7054764226532,3.559042584790239e-49
F8,P3,111.61917406421352,3.8789522320669496e-49
F7,Fp2,110.7278169018457,9.436346272562514e-49
P4,T4,110.66206063399602,1.0075958704464155e-48
T3,F7,110.5801561575149,1.0933610340329467e-48
F7,T6,110.0194203145205,1.0065740246847894e-25
P3,FZ,109.6547857549747,2.751666802124287e-48
C3,F3,106.14376143286047,9.13075610246359e-47
C4,C3,105.71772670845522,1.3965797669824355e-46
F4,T4,104.70169623984599,3.847862086652636e-46
PZ,F8,104.41742782740081,5.1093904585988615e-46
T3,FZ,101.43344473771079,7.624746620481126e-24
P4,P3,101.12338269199444,1.3660369680495122e-44
CZ,F4,100.34296513231554,2.975654296192648e-44
P4,O2,99.8233783961487,4.996888321361175e-44
C3,T4,99.50757282594914,6.847429062344378e-44
T5,O1,98.27598960475454,2.3395956558344834e-43
F3,O2,97.41511359367031,5.785781502881199e-23
C3,T3,97.39929369786138,5.610480501780674e-43
T3,Fp2,97.07059785755742,6.883978814239513e-23
P4,O1,96.8120713874498,1.0079503594594431e-42
C3,F8,95.71370859508887,3.015512634104314e-42
F7,T5,95.31770577777391,1.6669171972277886e-22
T6,C4,94.11087552501324,1.492426887758052e-41
Fp1,F3,93.68541264102811,2.2816920864452695e-41
T6,F4,93.22459990694323,3.6136085561990313e-41
O1,P4,92.76028652359237,6.059115826235364e-22
F4,P3,92.64283796018233,6.457125734709199e-41
T4,O1,92.40342542145409,8.199478304671358e-41
T6,F7,91.08243359750111,3.063621754687678e-40
P3,T4,89.38751713163619,1.6624546705444008e-39
PZ,F3,88.87727353853377,2.766154766409884e-39
P3,F3,86.14786620569647,4.2148107726103523e-38
T6,Fp1,85.50016882872204,8.044439755596032e-38
CZ,T4,84.85345537747206,1.5338800347308808e-37
