,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,25+,26+,27+
Fp1,1.0,0.9698768225768748,0.9130673081887062,0.875810697799557,0.7354518660151591,0.7216782129815156,0.6375836726437656,0.6149816351216953,0.6014555137601723,0.504515643953587,0.8651310533843709,0.8188908022932347,0.7259258620170951,0.49223387571860516,0.5894982038212121,0.6970224288865544,0.9712171568383622,0.7012841188542337,0.6550812218463837,0.05252532537694928,-0.04031700672016513,-0.020106000086214333
Fp2,0.9698768225768748,1.0,0.8868045038306779,0.8687902844690063,0.7103539236698483,0.7188688823302518,0.6388400310265397,0.5910866779788614,0.5749908778651052,0.505695974643496,0.8545094741296831,0.8091884315072292,0.6847284050936334,0.4832159876941635,0.555804662967353,0.7082130512897621,0.9737762351120433,0.6979631339544385,0.6385100088754136,0.07470763357792284,-0.04045287734387291,-0.02295814347122025
F3,0.9130673081887062,0.8868045038306779,1.0,0.9207326443926179,0.8547221998346787,0.804106930200689,0.6994332352705565,0.6625772206937612,0.6464148185525612,0.5341024727391941,0.8543120538638999,0.816676353153282,0.7482302204187463,0.5037677782787652,0.6218598995795019,0.7216177520937608,0.9161741981497352,0.7909401185791499,0.7065358365052521,0.04884698871512203,-0.055176594672972944,-0.02196219638374909
F4,0.875810697799557,0.8687902844690063,0.9207326443926179,1.0,0.8127023628522209,0.8566566015725111,0.6847649799479801,0.69441100930923,0.6457964504327569,0.542444985738933,0.8105280582966217,0.8861239404443041,0.7236716942707256,0.556851223876807,0.6145684174203314,0.7344235022549841,0.8900206080525489,0.8062330956631457,0.7051882281857279,0.05827917589356024,-0.057960215390876105,-0.020652625060488664
C3,0.7354518660151591,0.7103539236698483,0.8547221998346787,0.8127023628522209,1.0,0.8785888744127298,0.7830098744299538,0.7202011272477467,0.6706694626421739,0.5442794961323184,0.7236627264702484,0.7053309577660494,0.7494987095937515,0.502871430276617,0.6256201008803328,0.7183326371839803,0.752673419287476,0.8791874450027177,0.7885060279426551,0.0420585538900206,-0.048999031690497415,-0.023410847885090208
C4,0.7216782129815156,0.7188688823302518,0.804106930200689,0.8566566015725111,0.8785888744127298,1.0,0.7419819898966143,0.7902736523915842,0.6622736231691888,0.5601919090504689,0.6941493594829727,0.7343187629813896,0.6997353376234124,0.5767379703000578,0.5951384294770818,0.7436384045022233,0.7453485484500634,0.884263505786327,0.7903955692837876,0.05674910310033682,-0.04857388363977709,-0.021619081053602853
P3,0.6375836726437656,0.6388400310265397,0.6994332352705565,0.6847649799479801,0.7830098744299538,0.7419819898966143,1.0,0.7738610804098136,0.805136066388662,0.6985545521933445,0.6554316526680747,0.635458405667809,0.6935823848090981,0.4505001484200223,0.7712707863464378,0.661154406898838,0.6605835059964567,0.7511193983653642,0.8306926447856551,0.05240482419801366,-0.047601638822502276,-0.029559526690029665
P4,0.6149816351216953,0.5910866779788614,0.6625772206937612,0.69441100930923,0.7202011272477467,0.7902736523915842,0.7738610804098136,1.0,0.7503858645866148,0.6861642414784224,0.6031088051653437,0.6616404764891107,0.6781204916267248,0.5433775556566077,0.6786433560843101,0.6265783271496514,0.6207221082961438,0.7075196549607112,0.7986675704897146,0.04300655484847142,-0.07018038301587766,-0.01701115611756293
O1,0.6014555137601723,0.5749908778651052,0.6464148185525612,0.6457964504327569,0.6706694626421739,0.6622736231691888,0.805136066388662,0.7503858645866148,1.0,0.7486590896528132,0.6027484787716433,0.5999700719683438,0.6704576064656967,0.4461682260752006,0.7636788645914238,0.5840621670541785,0.5970669974749642,0.6319997980261922,0.7327971681538228,0.03812630910331866,-0.0691162659758925,-0.026879409423672146
O2,0.504515643953587,0.505695974643496,0.5341024727391941,0.542444985738933,0.5442794961323184,0.5601919090504689,0.6985545521933445,0.6861642414784224,0.7486590896528132,1.0,0.531941017219874,0.5272844841575961,0.5496503385061846,0.40306135027974094,0.6492394278043757,0.49090016523237534,0.5134226910624944,0.5118809304401912,0.5805023118749841,0.03458936810143365,-0.04643308786618435,-0.022160772744488938
F7,0.8651310533843709,0.8545094741296831,0.8543120538638999,0.8105280582966217,0.7236627264702484,0.6941493594829727,0.6554316526680747,0.6031088051653437,0.6027484787716433,0.531941017219874,1.0,0.7832869868650932,0.7670608487523917,0.4787032219867801,0.5889593036443921,0.62506602762414,0.8550640519274318,0.6664422105053766,0.6159751727494629,0.06282184620220549,-0.05242536549510205,-0.029124317101976716
F8,0.8188908022932347,0.8091884315072292,0.816676353153282,0.8861239404443041,0.7053309577660494,0.7343187629813896,0.635458405667809,0.6616404764891107,0.5999700719683438,0.5272844841575961,0.7832869868650932,1.0,0.7126633161615097,0.552273695789062,0.5892556741444339,0.6493084117182699,0.8169713297327978,0.6916551108819285,0.6357200626350127,0.059158455168737106,-0.05802835362991292,-0.019921259355334876
T3,0.7259258620170951,0.6847284050936334,0.7482302204187463,0.7236716942707256,0.7494987095937515,0.6997353376234124,0.6935823848090981,0.6781204916267248,0.6704576064656967,0.5496503385061846,0.7670608487523917,0.7126633161615097,1.0,0.5261443583179141,0.765226164278151,0.6060850760939334,0.7049942609719476,0.6564262377272274,0.6598336706017303,0.026261246388204085,-0.04132649328610198,-0.02032463372538265
T4,0.49223387571860516,0.4832159876941635,0.5037677782787652,0.556851223876807,0.502871430276617,0.5767379703000578,0.4505001484200223,0.5433775556566077,0.4461682260752006,0.40306135027974094,0.4787032219867801,0.552273695789062,0.5261443583179141,1.0,0.3994433389986653,0.6610490194134315,0.49904945950345264,0.5191385011475879,0.5090251161134153,0.027877470558526782,0.011649321317275214,-0.01719227000404336
T5,0.5894982038212121,0.555804662967353,0.6218598995795019,0.6145684174203314,0.6256201008803328,0.5951384294770818,0.7712707863464378,0.6786433560843101,0.7636788645914238,0.6492394278043757,0.5889593036443921,0.5892556741444339,0.765226164278151,0.3994433389986653,1.0,0.5473212077454033,0.5766382919116629,0.5701014606130094,0.6457290278565396,0.03822042374264851,-0.05728600093257805,-0.02070346288909355
T6,0.6970224288865544,0.7082130512897621,0.7216177520937608,0.7344235022549841,0.7183326371839803,0.7436384045022233,0.661154406898838,0.6265783271496514,0.5840621670541785,0.49090016523237534,0.62506602762414,0.6493084117182699,0.6060850760939334,0.6610490194134315,0.5473212077454033,1.0,0.7215753482457209,0.7572555909244492,0.7188332743173724,0.04192461156734322,-0.03325790813155026,-0.029958106286726866
FZ,0.9712171568383622,0.9737762351120433,0.9161741981497352,0.8900206080525489,0.752673419287476,0.7453485484500634,0.6605835059964567,0.6207221082961438,0.5970669974749642,0.5134226910624944,0.8550640519274318,0.8169713297327978,0.7049942609719476,0.49904945950345264,0.5766382919116629,0.7215753482457209,1.0,0.7377401595160156,0.6730939319369517,0.061281997922747085,-0.040062656566144536,-0.023714193693581926
CZ,0.7012841188542337,0.6979631339544385,0.7909401185791499,0.8062330956631457,0.8791874450027177,0.884263505786327,0.7511193983653642,0.7075196549607112,0.6319997980261922,0.5118809304401912,0.6664422105053766,0.6916551108819285,0.6564262377272274,0.5191385011475879,0.5701014606130094,0.7572555909244492,0.7377401595160156,1.0,0.8191065353200606,0.05405252367053113,-0.04804882096775934,-0.02534807372073938
PZ,0.6550812218463837,0.6385100088754136,0.7065358365052521,0.7051882281857279,0.7885060279426551,0.7903955692837876,0.8306926447856551,0.7986675704897146,0.7327971681538228,0.5805023118749841,0.6159751727494629,0.6357200626350127,0.6598336706017303,0.5090251161134153,0.6457290278565396,0.7188332743173724,0.6730939319369517,0.8191065353200606,1.0,0.0398851112984351,-0.04919789700548367,-0.028384706805736147
25+,0.05252532537694928,0.07470763357792284,0.04884698871512203,0.05827917589356024,0.0420585538900206,0.05674910310033682,0.05240482419801366,0.04300655484847142,0.03812630910331866,0.03458936810143365,0.06282184620220549,0.059158455168737106,0.026261246388204085,0.027877470558526782,0.03822042374264851,0.04192461156734322,0.061281997922747085,0.05405252367053113,0.0398851112984351,1.0,0.0290601303087308,-0.0055477512615753595
26+,-0.04031700672016513,-0.04045287734387291,-0.055176594672972944,-0.057960215390876105,-0.048999031690497415,-0.04857388363977709,-0.047601638822502276,-0.07018038301587766,-0.0691162659758925,-0.04643308786618435,-0.05242536549510205,-0.05802835362991292,-0.04132649328610198,0.011649321317275214,-0.05728600093257805,-0.03325790813155026,-0.040062656566144536,-0.04804882096775934,-0.04919789700548367,0.0290601303087308,1.0,0.00684624849669594
27+,-0.020106000086214333,-0.02295814347122025,-0.02196219638374909,-0.020652625060488664,-0.023410847885090208,-0.021619081053602853,-0.029559526690029665,-0.01701115611756293,-0.026879409423672146,-0.022160772744488938,-0.029124317101976716,-0.019921259355334876,-0.02032463372538265,-0.01719227000404336,-0.02070346288909355,-0.029958106286726866,-0.023714193693581926,-0.02534807372073938,-0.028384706805736147,-0.0055477512615753595,0.00684624849669594,1.0
