window,start_time,end_time,total_connections,mean_strength,max_strength
58,162.4,166.4,342,13.376336816443414,97.18564330457596
59,165.2,169.2,342,11.132848369542822,63.7857499838248
60,168.0,172.0,342,3.606131417942121,58.96937017156945
61,170.8,174.8,342,4.334402543389858,26.37235926187192
62,173.6,177.6,342,4.913917047491557,59.17632806643283
63,176.4,180.4,342,5.293906463301723,84.56230973204921
64,179.2,183.2,342,10.114617406582763,72.22163509529408
65,182.0,186.0,342,10.980343011158645,96.13186952305718
66,184.8,188.8,342,7.583635365295956,50.25710210836848
67,187.6,191.6,342,5.437689540523253,58.41189476781531
68,190.4,194.4,342,3.9728663414717547,46.5924127990509
69,193.2,197.2,342,9.264946220330147,63.182563555253985
70,196.0,200.0,342,4.812926444448907,44.494986871013154
71,198.8,202.8,342,4.028977232909109,51.881412128481664
72,201.6,205.6,342,4.426749392147049,56.706289582623526
73,204.4,208.4,342,10.899523565758306,58.29693343505772
74,207.2,211.2,342,4.054681918722975,47.08822472665034
75,210.0,214.0,342,6.719681830445887,52.22748429999798
76,212.8,216.8,342,8.113579496883268,51.074339506237166
77,215.6,219.6,342,5.539340111471206,45.0599058964872
78,218.4,222.4,342,5.34135992646822,47.240931702077276
79,221.2,225.2,342,6.100373398764044,73.18832698058397
80,224.0,228.0,342,3.794842835494307,42.500468691236684
81,226.8,230.8,342,5.028544284027429,41.594289528476345
82,229.6,233.6,342,7.054865544684795,51.24039660570794
83,232.4,236.4,342,7.041545589117548,77.11694003963414
84,235.2,239.2,342,7.112888685005344,68.3047090744135
85,238.0,242.0,342,6.102595791030319,54.306261943847495
86,240.8,244.8,342,5.256523507626297,62.087499249729774
87,243.6,247.6,342,9.227214868671256,51.591108865810924
88,246.4,250.4,342,8.624721353216472,80.25096230253453
89,249.2,253.2,342,5.480406434085588,32.02778739953584
90,252.0,256.0,342,7.489342042504815,50.534647646591026
91,254.8,258.8,342,5.429882125047597,45.30205616298554
92,257.6,261.6,342,7.604233817402578,55.560652940952565
93,260.4,264.4,342,6.106402911462272,67.00770863092805
94,263.2,267.2,342,6.080935172540311,81.20946332336703
95,266.0,270.0,342,5.001521737195543,41.362443179972146
96,268.8,272.8,342,5.070350041523475,62.38262857174745
97,271.6,275.6,342,6.099147168419848,85.92276102550812
98,274.4,278.4,342,6.385500805374013,68.10554830533815
99,277.2,281.2,342,6.568309079185447,53.26942852987067
100,280.0,284.0,342,9.353573146525745,75.61203488511313
101,282.8,286.8,342,4.487719800042732,41.92708919799533
102,285.6,289.6,342,4.1485889811634955,49.257050396013604
103,288.4,292.4,342,5.287147854020047,45.74385193363029
104,291.2,295.2,342,4.479681186794462,45.71571077593257
105,294.0,298.0,342,7.066074150993798,36.44309934945321
106,296.8,300.8,342,6.111234409407952,49.29586937232434
107,299.6,303.6,342,5.456542100859547,49.53406163152047
108,302.4,306.4,342,8.16590708335053,50.10198695856484
109,305.2,309.2,342,6.806198945682551,65.22237994612004
110,308.0,312.0,342,4.600995360394528,53.10319229964125
111,310.8,314.8,342,7.565115634974898,47.04177069317821
112,313.6,317.6,342,5.295118321221372,53.12445342978007
