Source,Target,F-stat,p-value
C3,T3,987.5925949682124,0.0
F4,C3,978.7152272084862,0.0
F4,F8,951.1507214488555,0.0
F4,Fp2,940.6382284913215,0.0
C4,C3,827.9337472568399,0.0
FZ,Fp2,789.8347466836939,0.0
F3,F7,762.9188977773056,0.0
Fp2,C3,750.0444260714344,1e-323
FZ,C3,718.2418252931291,3.5137368925651e-310
FZ,Fp1,695.7158382257769,1.5020558828890998e-300
F3,C3,685.1165908956772,5.128753801287826e-296
Fp1,C3,659.771841532159,3.5835393775650294e-285
C4,F8,634.104351383595,3.4903442604894474e-274
F8,C3,615.5002767479489,3.246190791857225e-266
C3,C4,543.0172638234365,3.877022275336288e-235
F7,C3,536.7193379820803,1.954710074410509e-232
P3,T3,523.0583181503063,1.427674507176238e-226
C4,T3,484.76245383234965,3.9930622276873316e-210
C4,F4,483.3700953700012,1.583198149173084e-209
F4,F3,462.7577824988877,1.1423608376111341e-200
F4,C4,461.9427944471832,2.559365610480424e-200
Fp1,FZ,452.00404155255643,4.796131285428685e-196
Fp2,C4,446.7077939723472,9.081938984965164e-194
P4,P3,446.3063599459841,1.351445636430051e-193
F8,C4,445.7291599589088,2.393327348550336e-193
F4,F7,445.5917560965541,2.7421298929462833e-193
F7,T6,442.29802756535247,7.153179932433118e-192
F7,F3,438.6193558765494,2.732564064413602e-190
FZ,F7,435.99405457036914,3.678760903076123e-189
Fp2,F4,431.4171371026589,3.4227211789994545e-187
F3,Fp2,430.00039651295685,1.3924982863726031e-186
F3,C4,415.7128806433226,1.9532585589643544e-180
FZ,C4,412.99783902721595,2.8779330030169426e-179
PZ,P3,404.60626150127314,1.1763571726692603e-175
C3,F4,404.488672747736,1.3217529668512174e-175
Fp1,C4,403.4901999506908,3.5555422560243795e-175
F7,C4,398.86340517007426,3.48707935749748e-173
FZ,F8,397.14206833975936,1.920637978389241e-172
T3,C4,392.7510740916849,1.4919840010833082e-170
F4,T3,388.3024822859677,1.2276253014021798e-168
FZ,F3,383.97502844325095,8.961765298342584e-167
F4,Fp1,381.82462992519373,7.557616142068387e-166
F3,F4,372.0577840375637,1.2152850809589732e-161
F8,T6,369.3497267343807,1.7828708076185998e-160
C4,P3,360.63182280012063,1.0154493420683954e-156
F3,T3,359.42843060830336,3.350564499566543e-156
F8,T3,349.98346683450353,3.93359215315001e-152
F8,O2,343.9580859305596,1.5540553319208811e-149
F8,F4,342.01375624111336,1.0701927189404485e-148
