Source,Target,F-stat,p-value
F7,T3,1253.683148769152,2.9895817179504876e-270
P3,T3,1240.4072973238042,1.8619843980198053e-267
F8,T3,1203.2402970785345,1.2536515798676985e-259
P4,T4,1198.8891297128982,1.0354358188486282e-258
P3,T4,1192.4730848928184,2.3302463336700667e-257
Fp2,T4,1162.8910552112138,4.028825527856191e-251
F7,T4,1074.5276032631298,1.847049123117217e-232
Fp1,T4,1063.137356453468,4.732600203679425e-230
O1,T4,1017.725331986261,1.9286242393998653e-220
O2,PZ,990.0619590555272,0.0
P4,T3,980.3669488953502,1.583770482881822e-212
O2,O1,965.256349594018,0.0
F8,T4,910.6260181071877,9.894516567530162e-198
C3,C4,883.1036702800568,0.0
O2,T4,855.424298992515,0.0
Fp1,T3,841.3619025399825,5.214055521809871e-183
Fp1,FZ,836.4680492608711,5.7329326519993496e-182
O2,T3,789.7042342703642,5.18365146385701e-172
O1,T3,787.2846833089611,1.6986873612905423e-171
Fp2,T3,780.4111126529261,4.950972573124447e-170
F3,T4,774.4907813685066,9.044332204108929e-169
T5,FZ,734.2490022879492,3.4492554478818285e-160
C3,T4,724.4695501236737,1.441039403910896e-309
F8,CZ,715.0782135062781,1.2299312704261543e-305
F8,FZ,714.3753681059693,2.4219538372816095e-305
F3,FZ,704.4586663449452,3.4470534701774616e-301
T4,Fp2,694.2723819226449,1.1800608738955833e-151
T5,T3,683.9883751916632,1.8571564828244679e-149
F7,T6,683.6651328403753,2.17726862514503e-149
O2,CZ,678.5966911324529,2.3912455417304822e-290
Fp1,Fp2,670.2625732592552,1.5923177040201808e-146
T6,T3,666.8620451989192,8.489651418908052e-146
F3,F4,652.9344374585446,1.4126388012071176e-279
T4,P4,642.5843198848868,1.3189766120122386e-140
T5,T4,640.2397268565273,4.1857378714593065e-140
PZ,T4,624.789995539701,8.461935207424238e-137
O2,P3,619.430204988593,1.7139098650643544e-265
C3,CZ,612.5785675205142,1.3094804420219502e-262
F3,CZ,601.6939130971315,5.00403722441476e-258
O2,Fp2,600.7148525964532,1.2930308239052127e-257
P4,C4,583.4329074287593,6.074792568814332e-128
F3,T3,575.2555980983136,3.4342050429629907e-126
T3,P3,570.1135823574592,4.3441606933107456e-125
T4,F8,549.4524885232066,1.1689822108632999e-120
O2,F8,546.7744666485585,7.207716256229956e-235
T4,P3,544.5589187963527,1.310434778463067e-119
F3,C4,531.5842202863389,1.8819446210330083e-228
P4,T6,528.3687715593364,3.899934582947068e-116
T4,Fp1,509.1677353450535,5.162109967335649e-112
Fp2,CZ,506.7892953499238,5.745638059934216e-218
O2,C4,506.7294789813651,6.090431212424488e-218
O2,F4,494.7493371795788,7.166222990958886e-213
C3,FZ,490.08211339681174,6.784944064757964e-211
Fp1,CZ,489.78539205961,9.061574770053746e-211
P3,CZ,487.01822418626756,1.346332799196977e-209
T4,O2,486.8819863210874,3.160140148633106e-107
T3,T5,483.5013667680883,1.6831618907920295e-106
PZ,CZ,478.5357460626781,5.280459559495928e-206
T4,F7,471.43207077738174,6.609201166980155e-104
C4,T4,468.2807247853642,3.1449593608611517e-103
F8,F4,467.3500484824836,2.909061381299459e-201
T5,Fp2,462.58450791961,5.276343555979211e-102
C3,F4,458.2559041484584,2.0908021795897337e-197
F7,FZ,457.57452926563127,6.304942529184334e-101
O2,FZ,451.18782172780817,2.0840690667261952e-194
T4,O1,448.96174063637255,4.489146127396432e-99
T5,F4,438.701472716357,7.238244916653158e-97
O2,F3,436.34799145307994,4.15096023178232e-188
PZ,T3,433.2485921145654,1.079171600954734e-95
T3,F7,432.93334356202354,1.261647128417551e-95
P4,F4,429.5218296795351,3.2910036092147034e-185
O1,CZ,426.59419375790077,5.768342276892897e-184
FZ,Fp1,418.5964582234984,1.5388931461224027e-92
T5,C4,409.7892049309537,1.2128721704344693e-90
C4,T3,406.2846990158439,6.896728160787986e-90
T5,F8,405.05979653547166,1.2661700821211328e-89
T4,T5,401.842796488499,6.244473227712272e-89
F8,C4,401.7837780502854,2.034718479238729e-173
P3,F4,387.38928857925606,2.716694266482776e-167
O2,P4,385.86510760323677,1.2103625828112235e-166
T3,F8,385.7108304077858,1.8694289994469727e-85
Fp1,F3,384.8114242687911,2.921269706007705e-85
C3,Fp1,380.3993487747691,2.5716693511847488e-164
Fp2,F4,374.8595741659269,5.8842827321216e-162
P3,PZ,374.6645186265788,7.124968846002054e-162
CZ,T4,373.6517647147668,7.43798442665389e-83
P4,CZ,368.6123469507006,2.6995331371141613e-159
T5,T6,362.1058352127439,2.2990208009724522e-80
C3,Fp2,361.74808594026945,2.2737754638550778e-156
O1,F4,352.8648744579265,1.393739035485507e-152
T5,O1,352.2707183793786,3.04381524770714e-78
O2,T6,351.5168246025562,5.237023833229373e-152
F7,CZ,344.4759062616685,5.2780175935394325e-149
T3,Fp2,343.03610141054145,2.99488486790906e-76
F7,F3,335.08250729019244,1.5609290697134844e-74
C3,T6,333.4507124369817,2.676524470642472e-144
T3,P4,325.8721089999294,1.5215735267678665e-72
Fp2,FZ,321.4487948149233,3.5687633180726e-139
PZ,FZ,317.50680992765274,1.7237519760776424e-137
T4,F3,313.06476652723404,8.892101296471819e-70
F7,Fp2,311.3127054873403,2.126142360970101e-69
P3,FZ,308.3239318540974,1.4473802058243296e-133
F8,T6,303.8196407259623,1.2191893228457898e-131
T5,CZ,302.793306942926,3.3486456976552965e-131
P4,FZ,300.6194289522227,2.846844808844231e-130
O2,Fp1,297.54020974495455,5.903866118122432e-129
FZ,T5,296.9686190679579,2.6790991172945166e-66
O1,FZ,292.7604967227199,6.538932639272514e-127
O1,C4,290.87823843991833,4.1756167831305024e-126
T4,PZ,289.6788204107329,1.0098736089780334e-64
Fp1,F4,286.3467262856322,3.627281768631405e-124
T3,O1,282.25293688599027,4.077697016070667e-63
T5,P3,278.038985262464,3.3270145404866797e-62
O1,O2,277.84940179258757,1.5720894825263624e-120
C3,F8,277.75959763134966,1.7176012642536744e-120
C3,F7,275.7155991320844,1.2882626017257885e-119
T6,P4,275.04249722048604,1.4804724118356752e-61
Fp2,Fp1,273.4066668256558,3.3448318969500276e-61
T5,PZ,272.8708357884021,2.1284571476607875e-118
T3,Fp1,272.0335177643932,6.630169482041563e-61
P3,C4,269.6798727374243,4.9496189570864995e-117
C3,P4,266.2433782984107,1.4671557021292696e-115
T3,CZ,263.8665482652591,1.5298956678310332e-114
F7,C4,262.4387896305862,6.256685756942633e-114
PZ,C4,261.72576267884926,1.2642624499735063e-113
T5,O2,260.9910009926618,2.6100810116144125e-113
T5,C3,258.9214287255962,2.0111707997265738e-112
P3,T6,258.2351304305482,3.9586130141738925e-112
F3,T6,254.41077714136563,1.7240646687555652e-110
Fp1,T6,249.51324918887533,2.167540662968037e-108
Fp2,T6,249.15690466627572,3.081352587354867e-108
C3,T3,244.15577403546567,4.296860601488624e-106
C3,PZ,242.31545087132727,2.6448016672578257e-105
T6,T4,242.30830233525353,2.6635385093424214e-105
T5,F3,235.62405733663843,1.961991537820675e-102
PZ,O2,229.37782251184794,9.395942520192602e-100
Fp1,C3,229.08555023511724,1.2542229268548897e-99
Fp2,O2,227.097931060199,8.942327605313455e-99
O1,T5,226.75199704833435,4.263805251965096e-51
F4,T4,226.3550481727248,5.198320464649959e-51
FZ,F8,224.80381829484628,1.1277490729737786e-50
FZ,Fp2,224.7469463816462,1.160230629049774e-50
T4,C3,224.27753629870242,1.466662847176367e-50
Fp2,C4,224.27712764243745,1.4530301962845282e-97
P4,PZ,222.52945872932239,8.176099410232004e-97
P3,F3,219.393961561757,1.8145938647268445e-95
Fp1,F8,217.7900108123759,8.86183412341275e-95
Fp1,C4,217.44005601501902,1.2525741776956078e-94
F8,F3,215.0463470238503,1.3359739529974615e-93
F7,F8,211.76331434183624,3.4349845485228754e-92
CZ,T5,210.58705880278364,1.3674661897706482e-47
C4,T5,208.51610460667885,3.8485043104800845e-47
PZ,F4,208.1505438843552,1.2244924482538501e-90
F7,PZ,205.95902580828644,1.0704442916117942e-89
F7,F4,204.85743006906927,3.183581817748373e-89
F4,FZ,204.4303294718141,4.857881547772119e-89
PZ,C3,203.4164123062094,1.324820459960647e-88
Fp1,O2,202.42704327780442,3.526468637760043e-88
Fp1,PZ,202.40324925478893,3.610487237520268e-88
Fp1,O1,199.08109184089358,9.67005536484744e-87
P3,F8,197.65838105947913,3.953527865296507e-86
F8,O2,197.0295918927601,7.366916040210646e-86
Fp1,P3,195.37730527953818,3.780982408074839e-85
CZ,Fp1,191.02223086801962,2.4161266615997427e-43
F8,C3,188.82867441649432,2.474344328138005e-82
P4,C3,188.51523233833402,3.3749039102660644e-82
P3,O2,187.26502730560014,1.1640074317116716e-81
CZ,T3,183.3841234910302,5.43619383519958e-80
P4,F8,182.38883041617262,1.4570216552079293e-79
C3,P3,181.90008085893336,2.3644609662821305e-79
F8,PZ,180.72197628564948,7.596074179719823e-79
T3,FZ,179.20164270699522,3.425542035415986e-78
Fp2,C3,177.90090904467695,1.242867666039873e-77
F7,O2,176.91719278678988,3.294088840708973e-77
F4,Fp2,174.3138739678034,1.0320099957794685e-39
T3,F4,174.23727509257387,4.688782683365829e-76
C4,P4,172.80474232694112,2.1967039818937953e-39
F4,Fp1,172.42137595094363,2.6614640381684145e-39
T6,F4,172.33915922563756,3.0762847747632306e-75
F4,T5,171.08680220679545,5.191462613715949e-39
F3,C3,170.93701079202032,1.2347398488811133e-74
T6,C3,170.8381493529958,1.361857310026593e-74
T6,FZ,169.3197035780289,6.1346933568091116e-74
P4,F3,165.89039718828778,1.837515000619926e-72
F7,C3,164.85319646581817,5.138473224010042e-72
P3,T5,164.4999768498905,1.4052928204239337e-37
CZ,PZ,163.74512425833433,2.0510015432311894e-37
PZ,P3,163.18772283602652,2.679244369992109e-71
Fp2,F3,162.73087986156483,4.214505549335281e-71
T4,T3,161.23840732567254,1.8513799173693892e-70
C4,C3,160.57957127286767,3.558327825450498e-70
FZ,T4,158.34985626517516,3.060535062248143e-36
P3,C3,158.19384082887407,3.791609875788752e-69
F7,P3,156.60945298010415,1.8252335037523855e-68
T4,C4,156.01585012206664,9.856564436145103e-36
CZ,C3,155.96017098721043,3.4755286447121618e-68
T5,Fp1,155.4339108467255,5.857791988521864e-68
O1,T6,154.7912483174471,1.1081577176621204e-67
F3,O2,153.13863667440802,5.709670456808435e-67
Fp2,T5,152.89353650732136,4.713331893496967e-35
F7,O1,151.69582441947287,2.389353926901111e-66
CZ,T6,150.7193841240813,6.295481505245342e-66
O1,C3,150.11007472476416,1.1523684171538025e-65
F4,CZ,146.3667504445727,4.729755378011501e-64
C3,O1,145.60934449996932,1.0029822281702232e-63
T3,PZ,143.43667711369608,5.4025034551030297e-33
CZ,F3,142.79104541738212,1.6448992549924682e-62
O2,T5,140.0772472798615,2.4328026831457538e-61
C4,O2,140.07584816024902,2.43618415553426e-61
T3,T4,139.06285076775575,6.65999303112087e-61
T6,F7,138.73358450401255,5.717858391705136e-32
P3,O1,138.65280705993794,1.0006325037844615e-60
T6,T5,138.17499997708555,7.56751638924361e-32
F4,T3,137.67402533772844,2.644335375147859e-60
T6,CZ,136.52464530679316,8.278396174945577e-60
C4,F4,131.6100553551961,1.0902409864404462e-57
F3,Fp2,129.23777048863315,1.1503769173350742e-56
C4,Fp1,129.020644691759,7.49069604019039e-30
T5,F7,128.8471857907154,1.6956502387232422e-56
T3,F3,128.72067071189022,8.708412847303785e-30
FZ,T6,127.47351662306721,6.636769605020095e-56
PZ,F7,126.71985430330588,1.4031862161035209e-55
T3,O2,126.55109881796167,1.6592987182865433e-55
F3,P4,126.26440384153862,2.2060741041680457e-55
C4,F7,126.09953921576599,3.247978425738404e-29
P4,O1,125.28140158847002,5.858058231502219e-55
