,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
Fp1,1.0,0.9264051050017854,0.84751164879736,0.7833740627054316,0.4844600403076982,0.3980489809767421,0.31682455433154777,0.2764868361418006,0.1657566610581679,0.14155613784706098,0.8663613490753432,0.7662833647299958,0.4591200891670472,0.4661976074316247,0.24999390844716055,0.24752401825204695,0.8202332721364602,0.4045915374096224,0.30785485268682106
Fp2,0.9264051050017854,1.0,0.8493526387838078,0.9057416557133633,0.48369528055262156,0.4788589392934737,0.32903729062431963,0.31839396343828946,0.17445688064899514,0.15540211467746354,0.7975459294457604,0.8931216735144807,0.42244429928231847,0.5401295805959051,0.23197664010709676,0.28237837315693576,0.8320302611819109,0.4258683010993607,0.3391050170374441
F3,0.84751164879736,0.8493526387838078,1.0,0.802618526603443,0.53842020415408,0.4517185337892182,0.32948552027426664,0.2792014982632811,0.15235754959006345,0.10934948734169643,0.7633218237217418,0.7708568353737728,0.39725609493570596,0.4102308655806049,0.19105016884457765,0.19881348849927752,0.9906054491688012,0.47295669555940684,0.34523306701350076
F4,0.7833740627054316,0.9057416557133633,0.802618526603443,1.0,0.5322048589149092,0.6062971783616936,0.3830772514641037,0.4211605692167306,0.2170544662281026,0.21329108126464055,0.7779288087700174,0.9935339142499026,0.44738262455511074,0.6677996335901717,0.27812307034598915,0.3991758049998436,0.8080464408600053,0.48997477335821615,0.40496415287775595
C3,0.4844600403076982,0.48369528055262156,0.53842020415408,0.5322048589149092,1.0,0.638146828617059,0.6722082094047772,0.4818537042257673,0.3066345412175993,0.2322529009191492,0.6416732897780438,0.5293817343104554,0.6511806121500769,0.45659120584295737,0.4481078768096254,0.3368907749380765,0.5607037182279342,0.7337041392052426,0.6019754510715944
C4,0.3980489809767421,0.4788589392934737,0.4517185337892182,0.6062971783616936,0.638146828617059,1.0,0.5311789648892936,0.624895115738158,0.3150421362109752,0.29951261244852023,0.49491289841046354,0.6244446641757585,0.43525823692043825,0.675247591078726,0.33315145158075177,0.49673611637928916,0.479008611750994,0.6872000102758034,0.5787357767793712
P3,0.31682455433154777,0.32903729062431963,0.32948552027426664,0.3830772514641037,0.6722082094047772,0.5311789648892936,1.0,0.7058104385888803,0.6565219469496382,0.47632737547538895,0.41236952287752365,0.3842042081339946,0.5257654713069051,0.40262840814013673,0.6884436701850761,0.4460275435734055,0.3439884739438795,0.5908066847410043,0.890548018594957
P4,0.2764868361418006,0.31839396343828946,0.2792014982632811,0.4211605692167306,0.4818537042257673,0.624895115738158,0.7058104385888803,1.0,0.6093650376449732,0.7006994541752805,0.3437109626029895,0.44163986848630704,0.3971554451640305,0.6228291158874353,0.5347298602384577,0.7619071968231456,0.29515204062968825,0.5193009003547329,0.7969252419359037
O1,0.1657566610581679,0.17445688064899514,0.15235754959006345,0.2170544662281026,0.3066345412175993,0.3150421362109752,0.6565219469496382,0.6093650376449732,1.0,0.7733942197424379,0.19978339907377987,0.2257063366558426,0.275847222825218,0.3225735284869029,0.6668449866948826,0.4780843037702353,0.16052191103592894,0.2896302034388719,0.6497859540559229
O2,0.14155613784706098,0.15540211467746354,0.10934948734169643,0.21329108126464055,0.2322529009191492,0.29951261244852023,0.47632737547538895,0.7006994541752805,0.7733942197424379,1.0,0.1689693874459376,0.22921648779231094,0.23207850952833023,0.3957737804866022,0.5459424628089036,0.6519423953103999,0.1160736677669202,0.2446356856565699,0.5186675856426274
