Channel,Participation_Coefficient
Fp1,0.39950509275650525
Fp2,0.3845837099456012
F3,0.3125305688443327
F4,0.3256320991573287
C3,0.49331862013621197
C4,0.4949801649196214
P3,0.4649629783126834
P4,0.36276844623565874
O1,0.49652396517215436
O2,0.38439012456676924
F7,0.4232604295503135
F8,0.3563310058109068
T3,0.49574808031175854
T4,0.4702457127693557
T5,0.3781131434193732
T6,0.4253290172745614
FZ,0.3187260810118917
CZ,0.490650533564557
PZ,0.4799260925027806
