window_idx,start_time,n_connections,mean_strength,max_strength
0,0.0,241,11.759802145245528,97.65433096354555
1,7.0,221,9.195281591551446,83.10006173905268
2,14.0,251,15.4058156276895,98.66749068641482
3,21.0,287,13.464732782567244,85.82022853396764
4,28.0,243,11.689529567141614,91.75514114319982
5,35.0,216,9.849350796841197,67.77890286444331
6,42.0,276,16.213564386182853,64.18893124801073
7,49.0,281,12.18470472482086,56.669546625633444
8,56.0,279,14.0409339573601,69.19369560651029
9,63.0,329,33.48294888995058,260.23906889343243
10,70.0,269,15.7026057525084,120.46191594393399
11,77.0,259,11.50191795065826,118.48395113627082
12,84.0,321,24.165985974875998,92.50209223767916
13,91.0,290,20.815562555515168,102.03145159555163
14,98.0,268,15.67079763669033,123.43293049825178
15,105.0,228,10.215276586523508,104.92404822931215
16,112.0,208,9.750800367350111,97.09467732784029
17,119.0,291,16.85069056055848,97.04197355243132
18,126.0,284,22.278427910860707,103.69339346112478
19,133.0,280,19.32442179538619,92.70483025066476
20,140.0,311,18.471064216363903,83.20407639077108
21,147.0,318,26.01226132566377,161.1622864258276
22,154.0,303,18.592351550526576,84.53931319692857
23,161.0,289,13.636449552043198,67.16551938975769
24,168.0,246,12.228011695341431,86.25336367382326
25,175.0,277,13.746006238218706,74.30869048421286
26,182.0,298,21.160395868428445,84.89477115012284
27,189.0,254,10.651402645365346,72.07296944016504
28,196.0,269,10.161020454999301,80.48452224525853
29,203.0,229,10.13897835938636,109.09031761331049
30,210.0,219,8.273050340157829,89.25993495720454
31,217.0,280,14.429131517193145,96.53657503074461
32,224.0,164,11.35034900452287,76.72527608188085
33,231.0,283,18.479761971148562,97.9602859914544
34,238.0,283,18.745423351233846,77.12822324795782
35,245.0,330,25.53570495223519,116.08261940307212
36,252.0,271,11.65101398958109,80.36645142154309
37,259.0,204,8.425115679135798,67.71261163466968
38,266.0,264,9.644456094060713,72.66052850459633
39,273.0,218,8.087717505705061,113.0777360249013
40,280.0,246,9.791421993738306,100.48251077375797
41,287.0,251,9.480849283228611,72.3444003177406
42,294.0,206,7.462880071548609,58.200608510453215
43,301.0,209,7.228955419287147,54.362575566285706
44,308.0,186,6.54364818551044,60.02939656294474
45,315.0,217,9.926081848762749,87.2168787702796
46,322.0,180,7.7478997668966,68.19704283820163
47,329.0,195,7.412534274468499,68.52468410338378
48,336.0,204,7.217528344725441,63.614686053961684
49,343.0,205,7.737923463965596,72.80694481585546
50,350.0,259,9.55024950798516,69.82425910210132
51,357.0,183,6.152004254124093,54.52282990328868
52,364.0,298,16.39314612229882,143.03918627712488
53,371.0,261,14.696915687588294,177.6532964729935
54,378.0,153,5.713379159677055,42.64515615367489
55,385.0,180,6.575412171595688,60.65895936851326
56,392.0,196,7.814842688244204,74.52516057926469
57,399.0,150,6.484542848439052,59.578193245603224
58,406.0,263,13.908214460096394,80.71330304719376
59,413.0,254,9.74832826602655,86.13656341548044
60,420.0,322,26.99013849192589,102.56465710444652
61,427.0,302,16.337967381399242,82.1434692880453
62,434.0,212,8.439277983483002,109.07233495487841
63,441.0,230,11.44112933876679,93.41504256766206
64,448.0,199,7.808678833919225,83.47534462835395
65,455.0,152,6.100159867555988,67.75248983536865
66,462.0,142,5.716193093074919,60.40564003221655
67,469.0,202,8.341788575842628,84.03793082005117
68,476.0,257,15.814590554824388,230.904666861093
69,483.0,281,18.087514935600804,177.28961003003255
70,490.0,261,11.444391044094216,76.32487424087284
71,497.0,213,7.485845758439213,58.954980555292956
