,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ
Fp1,1.0,0.9449160134415033,0.9388812850867313,0.8566323775550865,0.7686770367296303,0.6917859373657281,0.6363852749022489,0.48086531242039177,0.5170846448144352,0.5050723448814153,0.9144409537042477,0.8214432210333933,0.7178971482424199,0.5967750657963367,0.574951392064644,0.4475416478550209,0.8846974735808405,0.7183843706163885,0.5863761524795604
Fp2,0.9449160134415033,1.0,0.9069172019755443,0.895363454372499,0.7707653756732838,0.7438154793048912,0.6686975827840539,0.5375034341804182,0.5623659617950255,0.551995009078187,0.8933166084098889,0.89514003580766,0.7382041400221862,0.6531883913094975,0.5971271512128379,0.4907282533672523,0.8572988942846906,0.7593101983325088,0.6362612763942589
F3,0.9388812850867313,0.9069172019755443,1.0,0.9242202046824582,0.8241428903389266,0.7168994925053322,0.636659143248771,0.47926935864996767,0.5062236812348543,0.49696883826903676,0.8875812551116493,0.8135441960706548,0.7120300811870394,0.5887394516525362,0.5625140905072804,0.42496475250755456,0.9788258563062392,0.7544897871752823,0.5877762748428068
F4,0.8566323775550865,0.895363454372499,0.9242202046824582,1.0,0.8571131805703315,0.8325909869097905,0.7101553573811625,0.5623315324058982,0.5747389145235523,0.5621910559801102,0.8767846926351011,0.8966108347683949,0.7628282897423491,0.6710150390166723,0.6100738459371507,0.4877242096407502,0.938562427685801,0.8504407513752587,0.667988981610132
C3,0.7686770367296303,0.7707653756732838,0.8241428903389266,0.8571131805703315,1.0,0.822087127501789,0.837874971826199,0.5921711163521564,0.6316833566681128,0.6060170708432955,0.8401107071887082,0.772567269390282,0.8476971831740132,0.6360922513102171,0.696928519262168,0.4881930584093353,0.8534132588506045,0.8855809377929366,0.7420232044644254
C4,0.6917859373657281,0.7438154793048912,0.7168994925053322,0.8325909869097905,0.822087127501789,1.0,0.8109643987889756,0.710074955409425,0.693090009946234,0.6756627689445537,0.7390026760949637,0.8186619215550839,0.7844715942094967,0.8052264798789855,0.688307922531289,0.629087897437753,0.7327841810669959,0.9467171187967224,0.8013287347331148
P3,0.6363852749022489,0.6686975827840539,0.636659143248771,0.7101553573811625,0.837874971826199,0.8109643987889756,1.0,0.7208270561626735,0.8214902822684279,0.755854562239271,0.712381158045283,0.7092092501634469,0.8576057266603844,0.7182345891389326,0.9059490507230543,0.6226262310884279,0.6446302203400864,0.8478826030497507,0.8892948221125031
P4,0.48086531242039177,0.5375034341804182,0.47926935864996767,0.5623315324058982,0.5921711163521564,0.710074955409425,0.7208270561626735,1.0,0.7841646174229557,0.7875719741795767,0.5258677271740639,0.5714841250901692,0.6173435069528109,0.7008156135067902,0.6472895888803245,0.7205010417085316,0.48420307882076413,0.7082602856950195,0.8058749201247525
O1,0.5170846448144352,0.5623659617950255,0.5062236812348543,0.5747389145235523,0.6316833566681128,0.693090009946234,0.8214902822684279,0.7841646174229557,1.0,0.962018708944265,0.5650432293282084,0.595411021175045,0.6654505151236879,0.6966284448377674,0.7759157627185473,0.750165766225093,0.5026301703538938,0.7228761539870754,0.9030088870885915
O2,0.5050723448814153,0.551995009078187,0.49696883826903676,0.5621910559801102,0.6060170708432955,0.6756627689445537,0.755854562239271,0.7875719741795767,0.962018708944265,1.0,0.5436308900126832,0.5833486403529603,0.6267244458733308,0.68173740191472,0.6883547704483398,0.74947939191455,0.4938148295463333,0.7052188904230322,0.8715214035239387
