Source,Target,F-stat,p-value
F3,FZ,4842.569771880223,0.0
FZ,F3,3796.358368992165,0.0
F3,Fp2,722.7036301598622,3.614730700807113e-307
F4,F8,525.6121689468329,4.9023366254331266e-225
C3,CZ,479.1665354114996,1.5816727455183418e-205
F3,F8,478.3322783936766,3.548741837532413e-205
FZ,Fp2,437.5449472844744,5.395496206134319e-188
Fp2,F3,405.8988879723589,1.2441833878708234e-174
Fp1,F3,399.2678046648391,7.91494577050294e-172
F3,Fp1,392.096139384937,8.549529040517918e-169
T4,O1,334.9667962627711,1.4059584933412521e-144
FZ,F8,331.65770381662776,3.576292994576035e-143
T4,O2,323.4157090566502,1.135970075228765e-139
T4,P4,313.2439479139876,2.3981151800441946e-135
F4,Fp2,302.9558597545151,5.71204657677213e-131
C4,F8,302.62165531772223,7.92545676630622e-131
F8,Fp2,299.7421679245278,1.3323637344680187e-129
Fp2,FZ,286.7594011126562,4.501868819212915e-124
CZ,C3,246.47001433173665,6.936801100362011e-107
PZ,CZ,242.74369118457176,2.7112076697917245e-105
C4,F4,233.06321052841687,3.7223361517135734e-101
C4,O1,223.49762678481363,4.5917423995657023e-97
F7,C3,222.12388970522807,1.7771877928733453e-96
C3,F7,216.2535818568236,5.780436666265214e-94
Fp1,FZ,205.29739372103097,2.840170127331802e-89
T3,O1,204.54034682877656,5.992865102512287e-89
F4,O1,203.90073589736198,1.1262434972716269e-88
CZ,O1,198.3322667182045,2.73878450597595e-86
T6,O1,196.9365830998807,1.0856908745641004e-85
Fp1,Fp2,194.21877801883338,1.5872162102206435e-84
T4,T6,193.66323204202803,2.7465352020992767e-84
F7,O1,186.60127136321998,2.9298525854442807e-81
P4,C4,186.54950400234372,3.0835293756813944e-81
FZ,O1,183.4352688432193,6.6810165404284925e-80
CZ,P3,178.8867405006167,5.975166790984488e-78
F4,C4,175.40932720942422,1.8565409702611766e-76
Fp2,O1,172.64056684085054,2.865391175113371e-75
F7,T4,169.5205585795572,6.261790263990456e-74
P4,CZ,167.44242293732344,4.887203384052248e-73
Fp1,CZ,165.27423879245293,4.17082240078759e-72
F8,O1,165.07225094441574,5.093021075142584e-72
P4,T4,164.99409231437645,5.502308257235769e-72
Fp1,O1,162.71738461653524,5.2297019284059995e-71
F3,F4,162.59693479532544,5.8914043796928024e-71
C4,O2,160.1584015857207,6.574073525813446e-70
F4,FZ,154.0294188273346,2.7935635083543584e-35
P4,O1,153.17287684435982,6.604262585974737e-67
Fp2,CZ,150.2161927202355,1.2327220257973246e-65
Fp1,C3,149.3169895868237,3.0024168194449884e-65
CZ,PZ,149.29664951745355,3.0634889473814343e-65
F7,Fp2,148.94198712834253,4.352185813145817e-65
T4,PZ,148.926924700944,4.417573360043111e-65
T6,O2,148.17747432588374,9.277493853686414e-65
C3,O1,145.77606622966124,1.0002103067233024e-63
FZ,C4,142.57766016416255,2.3754022552974113e-62
FZ,Fp1,142.45534661478598,2.6813314636522264e-62
C4,C3,141.93921158880363,4.470657846773297e-62
Fp2,F4,140.1105364964168,2.7356281589925734e-61
F3,O1,137.69686055655856,2.98919473384726e-60
FZ,C3,136.98295392771928,6.063851610296945e-60
C3,FZ,135.2772585119198,3.3574362328760783e-31
PZ,O1,134.03546547206298,1.1251481960813008e-58
T4,P3,126.81674392069664,1.4416763658117414e-55
F4,C3,124.91677361423086,9.485374371123441e-55
T4,T5,124.7645525107592,1.1030879918518445e-54
FZ,CZ,122.5296834044926,1.0119473979892616e-53
C4,P4,122.12403391097313,1.513159673271498e-53
CZ,F8,121.55256280989936,2.667132302820737e-53
C3,P3,119.4207422923554,2.2100613110470356e-52
CZ,T5,118.49532703122306,5.534796957862143e-52
Fp2,C3,118.33773258920586,6.471436495329334e-52
